"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP1032",276.143336900993,276.140838623047,276.146575927734,112.903,108.841,115.949,25148.104,24966.7673488372,7142,109,1
"CP1033",295.158267285755,295.157806396484,295.158599853516,126.105,122.042,134.231,29388.69475,28986.8930714286,5462,107,1
"CP1034",295.15756027927,295.155853271484,295.158111572266,117.981,113.917,122.042,10473.125,10225.8928571429,2379,46,1
"CP1035",153.066382680255,153.064651489258,153.066543579102,132.198,129.15,139.312,30054.115,29928.1062,14046,306,1
"CP1036",160.075591262349,160.073837280273,160.075790405273,132.198,129.15,136.263,11198.9104285714,11111.1225361156,6275,184,1
"CP1037",160.096388234008,160.095413208008,160.098937988281,133.215,117.981,153.535,2659.4392,2431.93446666667,687,18,1
"CP1038",229.155183731531,229.153656005859,229.155944824219,64.148,55.005,71.257,88657.70725,88557.9920739437,11752,337,1
"CP1039",229.154982696472,229.153579711914,229.156143188477,130.166,127.119,134.231,36926.52,36879.5836619718,12988,372,1
"CP1040",229.154788010514,229.15217590332,229.157989501953,105.793,93.603,118.997,86265.44952,86112.9424552113,5583,160,1
"CP1041",229.15486890333,229.153549194336,229.156188964844,81.414,73.289,93.603,110836.2311,110713.059592958,10392,249,1
"CP1042",294.155105567388,294.154449462891,294.156707763672,126.105,122.042,134.231,190241.849,189196.391447531,33991,298,1
"CP1043",294.154965991427,294.154266357422,294.156890869141,117.981,113.917,122.042,70430.546875,69706.8576388889,16042,140,1
"CP1044",326.088401449386,326.087554931641,326.090759277344,132.198,129.15,136.263,8341.51671428571,8260.51642776886,3904,79,1
"CP1045",449.208125654556,449.206756591797,449.209808349609,132.198,130.166,135.248,15816.2004,15802.5516,7057,562,1
"CP1046",245.149146267844,245.148025512695,245.150436401367,132.198,128.134,137.28,2097.48266666667,2029.20166791511,658,27,1
"CP1047",257.113689346828,257.109741210938,257.113922119141,132.198,128.134,136.263,11040.198125,10866.7490126405,4529,88,1
"CP1048",448.204781086486,448.204406738281,448.208282470703,132.198,130.166,136.263,80620.6310000001,80373.7025000001,33146,486,1
"CP1049",290.134432565515,290.132354736328,290.139312744141,133.215,129.15,140.327,4945.31445454545,4785.00613432073,1031,32,1
"CP1050",440.176219798559,440.175628662109,440.176513671875,135.248,130.166,140.327,3703.6845,3663.22316966292,810,37,1
"CP1051",419.197790413123,419.196166992188,419.199157714844,135.248,128.134,140.327,14871.3956666667,14592.6985238095,2453,79,1
"CP1052",173.078556824803,173.077026367188,173.080596923828,132.198,128.134,136.263,6509.29675000001,5181.66664325844,2838,30,1
"CP1053",418.193148132929,418.192535400391,418.193359375,135.248,130.166,140.327,64004.139,63685.5190714286,12799,238,1
"CP1054",182.080919015674,182.079879760742,182.081268310547,100.713,95.636,106.809,1840893.95181818,1840531.77249351,322905,7717,1
"CP1055",182.080788723706,182.079391479492,182.081680297852,114.934,106.809,117.981,118461.794181818,118099.647272727,33497,210,1
"CP1056",133.104753480889,133.104095458984,133.10563659668,109.858,104.777,114.934,101762.983,101214.265340449,20558,325,1
"CP1057",133.10406216006,133.103912353516,133.104217529297,99.699,94.62,104.777,49350.8316,48802.1139404494,9309,147,1
"CP1058",271.092263062769,271.08984375,271.094299316406,151.502,139.312,160.648,7932.928,7578.93958620689,885,19,1
"CP1059",269.088078144648,269.086517333984,269.089263916016,164.708,155.567,172.837,4540.99411764705,4380.68435906154,621,20,1
"CP1060",183.050514874928,183.049041748047,183.050994873047,174.869,168.773,180.963,10365.5633333333,10145.9607116105,1377,17,1
"CP1061",203.0526932796,203.05241394043,203.052810668945,45.863,41.802,49.927,665652.8125,664798.816964286,213265,1841,1
"CP1062",203.052596245427,203.052474975586,203.052764892578,91.572,73.289,100.713,90245.274074074,87588.1931851852,5208,36,1
"CP1063",203.052654095934,203.052322387695,203.054214477539,67.192,64.148,71.257,89078.8167142858,88319.749612245,16894,145,1
"CP1064",203.052291175021,203.052200317383,203.052429199219,61.1,49.927,64.148,249125.509571429,247701.95844898,37997,151,1
"CP1065",203.0517192541,203.050415039062,203.052398681641,75.321,71.257,80.398,34972.4503333333,34023.5274761904,5208,44,1
"CP1066",253.027408285952,253.026168823242,253.028503417969,182.994,175.885,189.087,2765.31123076923,2712.20655661193,352,29,1
"CP1067",212.000273025929,211.999053955078,212.001068115234,182.994,175.885,185.027,3581.63244444444,3496.14732584269,558,32,1
"CP1068",212.000071523722,211.995239257812,212.002822875977,188.074,185.027,190.103,1931.92560000001,1889.207352809,460,26,1
"CP1069",132.101804832576,132.100433349609,132.102249145508,109.858,104.777,113.917,1200583.68444444,1200382.74952381,289441,7916,1
"CP1070",132.100861704008,132.100570678711,132.101974487305,188.074,181.978,191.119,3365.91933333333,3185.05811904762,889,24,1
"CP1071",132.101438098817,132.100341796875,132.102264404297,99.699,94.62,104.777,649923.0689,649702.00905,121698,3328,1
"CP1072",338.083931840562,338.082702636719,338.085327148438,189.087,182.994,191.119,2048.515625,2007.33716643258,593,21,1
"CP1073",418.194612007303,418.192626953125,418.195678710938,182.994,177.918,187.059,16299.4186666667,16026.9643076923,2859,78,1
"CP1074",419.384974110346,419.382995605469,419.387451171875,189.087,184.01,194.168,2066.1372,2011.40954831461,460,16,1
"CP1075",521.180510101081,521.1728515625,521.186096191406,190.103,185.027,192.135,2123.26114285714,2100.22574638844,678,21,1
"CP1076",210.093891744148,210.088653564453,210.095245361328,190.103,179.949,195.184,5737.50099999999,5587.71869662921,1018,32,1
"CP1077",231.072847861642,231.069961547852,231.074264526367,190.103,186.042,193.152,3125.35285714285,3045.14566613161,889,31,1
"CP1078",316.140031847769,316.133483886719,316.143737792969,191.119,187.059,193.152,2462.5875,2381.442703125,1018,24,1
"CP1079",108.051961112724,108.050178527832,108.053260803223,191.119,187.059,194.168,4181.10757142858,4107.5370090312,1357,16,1
"CP1080",119.069747893408,119.068336486816,119.071166992188,192.135,188.074,194.168,2314.70433333333,2261.74457142857,876,34,1
"CP1081",132.052683448761,132.051971435547,132.053771972656,191.119,188.074,194.168,6334.71299999999,6257.19709176029,1696,16,1
"CP1082",294.154737301565,294.154479980469,294.154907226562,176.901,170.805,181.978,29431.7134545455,28758.1904493997,4475,44,1
"CP1083",294.15534963827,294.152618408203,294.157257080078,190.103,181.978,194.168,18746.1883333333,18072.595,2118,21,1
"CP1084",448.205441394758,448.204528808594,448.207885742188,178.934,173.854,184.01,17575.9736,16983.8788,3119,65,1
"CP1085",448.20458190918,448.193328857422,448.211578369141,190.103,184.01,194.168,5476.17780000001,4937.80380000001,1018,21,1
"CP1086",183.112399095037,183.110092163086,183.114212036133,192.135,189.087,195.184,2960.0935,2853.42698069106,1018,23,1
"CP1087",192.065661939559,192.062759399414,192.068939208984,190.103,180.963,198.233,14696.77,14113.2654395241,2035,28,1
"CP1088",266.011593066156,266.004669189453,266.016540527344,191.119,186.042,197.216,6930.92745454546,6800.9748563744,1357,20,1
"CP1089",549.167328694773,549.164001464844,549.17138671875,193.152,189.087,195.184,4293.30416666667,4260.07894194757,1696,40,1
"CP1090",572.14443488181,572.136291503906,572.154113769531,192.135,187.059,195.184,4516.484375,4473.6226517341,1018,24,1
"CP1091",297.085291298487,297.083435058594,297.086364746094,193.152,190.103,196.2,2268.08399999999,2172.27399999999,876,18,1
"CP1092",369.11234921183,369.108673095703,369.120147705078,193.152,190.103,197.216,2660.262,2587.81900642055,678,13,1
"CP1093",189.069315456287,189.067581176758,189.069732666016,195.184,192.135,198.233,3800.07033333334,3776.11798314608,1357,47,1
"CP1094",285.080112159329,285.077850341797,285.085174560547,195.184,191.119,197.216,3518.98516666667,3501.92808333334,1018,150,1
"CP1095",353.145739268108,353.143676757812,353.147094726562,193.152,188.074,197.216,5268.83933333333,5184.24444694132,1357,20,1
"CP1096",421.063169991871,421.052368164062,421.069183349609,193.152,186.042,197.216,5150.19818181818,5094.06982343668,1017,83,1
"CP1097",478.223130437441,478.221099853516,478.224578857422,195.184,191.119,197.216,2247.76066666667,2212.3090093633,679,18,1
"CP1098",105.069600797799,105.068435668945,105.069900512695,195.184,193.152,198.233,4208.08420000001,4075.97820000001,1357,37,1
"CP1099",307.065042811116,307.062255859375,307.069976806641,195.184,193.152,198.233,2581.14800000001,2558.83727191012,844,25,1
"CP1100",450.162381340163,450.153778076172,450.165451049805,195.184,192.135,198.233,5827.65533333335,5722.88164419477,2376,28,1
"CP1101",520.239735522301,520.228210449219,520.244140625,196.2,194.168,199.248,1243.584,1224.97635955056,339,13,1
"CP1102",200.14676281897,200.146377563477,200.148651123047,196.2,192.135,200.264,2732.36012500001,2708.76090730338,679,26,1
"CP1103",519.236623456964,519.232482910156,519.240051269531,197.216,193.152,200.264,3897.37600000001,3847.23811235956,844,23,1
"CP1104",122.057130438883,122.055084228516,122.059875488281,195.184,192.135,201.279,5603.24,5409.30957303371,1018,16,1
"CP1105",247.129688082984,247.129150390625,247.131500244141,182.994,174.869,190.103,40554.9392,38809.9821538462,4869,29,1
"CP1106",247.129173362825,247.127059936523,247.131713867188,197.216,190.103,207.373,28313.6570588235,26786.395158371,6472,38,1
"CP1107",552.168214175012,552.157836914062,552.173706054688,192.135,188.074,195.184,2754.61714285714,2729.93186195826,678,31,1
"CP1108",552.160859080855,552.154357910156,552.163635253906,198.233,195.184,202.293,2693.29542857143,2668.61361958267,678,31,1
"CP1109",715.248297493198,715.235290527344,715.259094238281,192.135,190.103,196.2,4719.07799999998,4673.93279775279,1696,31,1
"CP1110",166.569776912234,166.568389892578,166.570724487305,199.248,197.216,203.309,2423.9985,2383.94900561797,637,10,1
"CP1111",280.100974955788,280.098937988281,280.103546142578,200.264,197.216,204.324,2921.388,2800.56340930979,837,11,1
"CP1112",358.11430561437,358.109008789062,358.119873046875,200.264,197.216,202.293,1147.402,1143.3404,336,335,1
"CP1113",368.154109707509,368.151123046875,368.162292480469,195.184,191.119,199.248,7237.85837499999,7062.09224421965,1407,45,1
"CP1114",368.153322047231,368.148986816406,368.156005859375,187.059,181.978,191.119,6359.08899999999,6163.88138921001,1105,35,1
"CP1115",219.133527027169,219.133026123047,219.13508605957,198.233,194.168,202.293,8081.328125,7987.890625,2121,71,1
"CP1116",421.056770375825,421.053863525391,421.05908203125,201.279,197.216,203.309,2694.1215,2638.89655617977,837,13,1
"CP1117",506.172947447504,506.16552734375,506.179901123047,201.279,198.233,207.373,2091.02888888889,2039.74903870162,500,11,1
"CP1118",551.170101649094,551.16259765625,551.174621582031,194.168,186.042,203.309,7929.61582352941,7899.40142663582,1460,174,1
"CP1119",104.056652523059,104.054428100586,104.058975219727,191.119,187.059,195.184,9070.546875,8983.14606741573,2035,61,1
"CP1120",104.05710246832,104.055603027344,104.058807373047,200.264,195.184,205.341,8831.51150000001,8734.39232022473,1176,35,1
"CP1121",105.069172318753,105.068099975586,105.069869995117,202.293,199.248,206.357,2978.671,2867.46592857143,954,13,1
"CP1122",150.062599163943,150.059951782227,150.065475463867,193.152,186.042,207.373,15249.6334761905,15053.3289283039,2035,41,1
"CP1123",199.142615394119,199.140991210938,199.144653320312,196.2,187.059,204.324,19687.1779411765,19616.4861533378,2036,204,1
"CP1124",250.037178745236,250.032684326172,250.042388916016,201.279,198.233,206.357,2201.604,2049.67002586207,558,12,1
"CP1125",346.147717869604,346.146789550781,346.150451660156,201.279,198.233,205.341,3449.41085714286,3341.70697271268,1115,27,1
"CP1126",353.159820556641,353.159820556641,353.159820556641,193.152,187.059,199.248,6893.89525,6833.8715116279,1357,35,1
"CP1127",353.148731756964,353.142791748047,353.154479980469,202.293,197.216,206.357,4786.83699999999,4732.27444186046,751,39,1
"CP1128",360.199741158721,360.197143554688,360.201995849609,197.216,195.184,204.324,3573.74000000001,3452.831835206,844,20,1
"CP1129",453.303852326374,453.301544189453,453.308166503906,200.264,194.168,204.324,3922.2472,3782.20851235955,1001,15,1
"CP1130",468.179690744143,468.172576904297,468.186218261719,200.264,197.216,204.324,1857.21885714286,1840.13912038523,500,19,1
"CP1131",534.192955789761,534.189575195312,534.195648193359,192.135,188.074,196.2,7885.26724999998,7831.86782142855,2035,169,1
"CP1132",534.187794917951,534.184020996094,534.189880371094,201.279,196.2,204.324,5032.81800000001,4979.43171428573,1018,83,1
"CP1133",550.167305074851,550.160400390625,550.171508789062,192.135,187.059,197.216,14043.0682,14022.3547674157,2375,215,1
"CP1134",550.163363529708,550.159973144531,550.166320800781,201.279,197.216,205.341,8676.484375,8661.42117275281,2510,227,1
"CP1135",714.238139029147,714.226135253906,714.249694824219,197.216,184.01,208.389,7636.72175000001,7469.45472222223,1126,62,1
"CP1136",266.157907457018,266.15478515625,266.1611328125,192.135,187.059,198.233,11627.0549090909,11576.9602349336,1696,169,1
"CP1137",266.158334847271,266.154357910156,266.163116455078,201.279,198.233,206.357,4846.9815,4810.56042134831,1344,134,1
"CP1138",536.397492824647,536.392517089844,536.399047851562,202.293,199.248,206.357,2193.63428571429,2166.00846067416,558,12,1
"CP1139",265.156548812114,265.1552734375,265.157928466797,193.152,188.074,198.233,52139.0357,52106.5611438202,7463,562,1
"CP1140",265.153836951303,265.152893066406,265.154876708984,201.279,198.233,205.341,26240.7051428572,26214.7375537721,5504,415,1
"CP1141",331.165611225324,331.163024902344,331.167755126953,195.184,186.042,206.357,82602.8215,82540.1531488764,8480,1054,1
"CP1142",332.16967595511,332.166717529297,332.17138671875,191.119,187.059,195.184,12472.890625,12363.5625877809,2352,66,1
"CP1143",332.171709953057,332.167724609375,332.173889160156,201.279,195.184,206.357,13437.0560909091,13303.4194785495,1696,47,1
"CP1144",444.237849177684,444.236083984375,444.240936279297,194.168,191.119,198.233,8444.318,8250.56141573034,1697,27,1
"CP1145",444.237135425812,444.234069824219,444.238922119141,201.279,198.233,207.373,6491.4311111111,6249.40938826466,1251,20,1
"CP1146",556.365575356092,556.361206054688,556.370239257812,192.135,186.042,196.2,6562.06799999999,6521.43599999999,1357,94,1
"CP1147",556.367223883188,556.353576660156,556.371887207031,202.293,199.248,206.357,4272.50900000001,4240.01071428572,1192,82,1
"CP1148",101.07799204579,101.077575683594,101.079025268555,194.168,189.087,198.233,23160.7206666667,22966.9533508115,3733,117,1
"CP1149",101.078029419466,101.077491760254,101.079216003418,201.279,198.233,205.341,14266.7714285714,14111.8786388443,3346,104,1
"CP1150",165.570035979792,165.567535400391,165.573013305664,195.184,182.994,209.406,37624.9098461539,37437.7088038029,4064,174,1
"CP1151",452.299584242185,452.292633056641,452.305053710938,199.248,184.01,208.389,17809.8752916667,17609.1423036049,1673,71,1
"CP1152",167.056170842229,167.05403137207,167.059646606445,197.216,194.168,202.293,8742.5,8563.75,2116,32,1
"CP1153",188.067845810268,188.064956665039,188.069137573242,192.135,187.059,196.2,22282.711,22043.9722734082,3797,79,1
"CP1154",188.066874475363,188.06462097168,188.069061279297,200.264,196.2,205.341,18055.5063333334,17816.7676067416,3447,72,1
"CP1155",241.093263469396,241.088851928711,241.097305297852,203.309,173.854,230.742,5995.58885714285,5824.51394863563,954,59,1
"CP1156",367.15028935343,367.143646240234,367.157989501953,188.074,179.949,194.168,32583.8541428571,31559.9552931639,4446,144,1
"CP1157",137.046071585028,137.044204711914,137.047561645508,206.357,202.293,210.422,3154.052,2794.17897297297,878,15,1
"CP1158",219.133597887233,219.132858276367,219.13493347168,206.357,203.309,210.422,4313.52642857143,4239.41807881773,1248,35,1
"CP1159",367.173943244621,367.17138671875,367.178771972656,206.357,204.324,209.406,1610.994,1602.77143820225,499,53,1
"CP1160",166.050312939153,166.048004150391,166.052978515625,205.341,201.279,210.422,6953.75944444445,6815.19570306514,1767,37,1
"CP1161",168.091489356942,168.0888671875,168.092803955078,192.135,186.042,196.2,26623.1022,26512.1174898876,4749,173,1
"CP1162",168.091177381266,168.089080810547,168.092330932617,201.279,196.2,206.357,24354.4546,24243.4808157304,3625,132,1
"CP1163",209.092063472111,209.090805053711,209.092910766602,165.724,155.567,177.918,67193.2017272727,66200.1061590909,4882,81,1
"CP1164",209.092088929918,209.088363647461,209.095275878906,190.103,185.027,196.2,29980.2061818182,29462.1852727273,3731,61,1
"CP1165",288.121959973008,288.117309570312,288.12451171875,208.389,201.279,236.837,6072.29045714286,5678.25144112304,560,15,1
"CP1166",173.128548402404,173.126815795898,173.130767822266,202.293,198.233,206.357,4192.9995,4144.94010674157,715,62,1
"CP1167",173.128871717498,173.127395629883,173.130828857422,210.422,206.357,215.503,2388.12222222222,2328.00525593008,375,31,1
"CP1168",131.048478181768,131.047424316406,131.049331665039,193.152,184.01,208.389,103441.112791667,102911.531518259,8820,203,1
"CP1169",131.049379160424,131.048706054688,131.050491333008,201.279,197.216,206.357,42740.269,42528.4625580524,6505,150,1
"CP1170",149.05859525156,149.058074951172,149.059906005859,191.119,187.059,197.216,56806.0696000001,56593.6495086957,8820,378,1
"CP1171",149.059736969827,149.058151245117,149.061141967773,201.279,197.216,206.357,36171.9526666666,35978.8498302277,6413,275,1
"CP1172",107.048279582135,107.048141479492,107.048370361328,191.119,186.042,194.168,38411.602,38068.3758173653,6784,1525,1
"CP1173",107.047710013488,107.046737670898,107.048202514648,196.2,194.168,198.233,25323.93375,25133.1586751497,6106,1372,1
"CP1174",107.048510555591,107.048004150391,107.049659729004,202.293,198.233,206.357,28321.2795,27978.1377934132,5040,1069,1
"CP1175",170.063535951588,170.061569213867,170.065231323242,211.438,205.341,217.536,2893.26375,2819.91105337078,428,19,1
"CP1176",214.033978383975,214.031951904297,214.035949707031,213.471,208.389,217.536,3107.94733333333,3002.19156928839,666,17,1
"CP1177",221.005318487602,221.004119873047,221.006408691406,214.487,209.406,218.552,1645.26377777778,1594.98932334582,443,14,1
"CP1178",402.079269106317,402.077362060547,402.080230712891,214.487,210.422,219.568,3242.76511111112,3172.82098850575,711,21,1
"CP1179",403.073645397525,403.071350097656,403.075012207031,214.487,210.422,219.568,6805.64022222223,6673.47259216443,1356,35,1
"CP1180",401.075719679212,401.074554443359,401.078216552734,214.487,210.422,219.568,15104.1108888889,14875.9172761145,2902,63,1
"CP1181",120.042738568448,120.042602539062,120.042892456055,206.357,203.309,210.422,13855.1078571429,13731.2676490504,3213,108,1
"CP1182",120.043108785445,120.042625427246,120.044288635254,217.536,210.422,222.617,6368.83875,6156.51886560693,887,24,1
"CP1183",167.056010951771,167.054092407227,167.057708740234,213.471,209.406,215.503,7602.95899999998,7238.05004597699,1935,22,1
"CP1184",103.05318499012,103.052581787109,103.054237365723,191.119,186.042,197.216,101107.431090909,100758.377701737,12642,169,1
"CP1185",103.052753615894,103.052452087402,103.053749084473,201.279,197.216,206.357,72241.3229999999,71950.4885617977,11433,153,1
"CP1186",305.085483286705,305.085327148438,305.085601806641,221.601,217.536,223.634,1245.00833333333,1227.25104868914,387,18,1
"CP1187",211.106892426276,211.10546875,211.107681274414,214.487,208.389,229.727,9266.78857142857,8882.45500417711,907,21,1
"CP1188",298.115612997033,298.113861083984,298.118865966797,207.373,204.324,213.471,5810.37766666666,5801.23066666666,1205,1204,1
"CP1189",298.115099241658,298.113952636719,298.116607666016,217.536,213.471,221.601,3463.38,3454.23375,560,559,1
"CP1190",169.097030841742,169.095657348633,169.097702026367,217.536,211.438,230.742,16057.88,15816.7797752809,1543,44,1
"CP1191",121.08316322246,121.081848144531,121.08512878418,191.119,186.042,197.216,140695.897272727,140504.969109295,17519,567,1
"CP1192",121.083563100337,121.081970214844,121.084777832031,201.279,197.216,206.357,94445.8276666666,94286.7445955055,15058,488,1
"CP1193",171.581613758056,171.580688476562,171.582809448242,224.649,220.585,229.727,4282.51911111111,4269.42242571785,805,119,1
"CP1194",343.159563036757,343.158172607422,343.16064453125,224.649,220.585,229.727,8718.42066666666,8700.6160224719,1581,163,1
"CP1195",151.060454382991,151.059982299805,151.061660766602,220.585,216.519,224.649,4628.0025,4584.38367977528,865,31,1
"CP1196",151.061840110263,151.061721801758,151.061965942383,228.713,224.649,232.774,3394.21875,3350.62675561798,662,23,1
"CP1197",283.104566119714,283.101989746094,283.106475830078,220.585,216.519,224.649,7980.61125,7964.16855337078,1446,258,1
"CP1198",283.10434724865,283.102264404297,283.106536865234,228.713,224.649,232.774,6701.09375,6686.48700842697,1399,250,1
"CP1199",295.130075365605,295.129119873047,295.131652832031,220.585,215.503,224.649,8751.70577777779,8599.64038697319,1684,45,1
"CP1200",295.128492051802,295.127014160156,295.129150390625,228.713,224.649,232.774,4977.578125,4842.48832614943,1091,29,1
"CP1201",316.096906901371,316.095428466797,316.098205566406,227.697,223.634,232.774,3689.51333333334,3645.23967540575,677,34,1
"CP1202",310.12746881964,310.126617431641,310.129577636719,213.471,210.422,216.519,9885.26933333335,9845.06795318353,1622,63,1
"CP1203",310.129326959488,310.129180908203,310.129455566406,221.601,216.519,225.665,14569.578,14512.1443171036,1607,61,1
"CP1204",329.142671405277,329.140625,329.143249511719,212.454,205.341,218.552,11616.5339230769,11527.9163163353,1358,56,1
"CP1205",342.156601133322,342.156311035156,342.156890869141,224.649,219.568,229.727,43558.7443,43449.6206595505,8426,273,1
"CP1206",167.089551592002,167.088562011719,167.090744018555,192.135,187.059,197.216,315667.3716,315404.248238203,42305,946,1
"CP1207",167.088878932416,167.088348388672,167.089950561523,201.279,197.216,205.341,204453.4375,204238.170646067,33087,740,1
"CP1208",282.120950487201,282.118743896484,282.121490478516,231.758,227.697,235.821,6474.828,6341.36228571428,2256,49,1
"CP1209",170.044103275286,170.043167114258,170.044876098633,232.774,228.713,236.837,1673.544,1642.83368258427,439,17,1
"CP1210",458.098439408446,458.097229003906,458.099914550781,234.806,231.758,237.851,4623.57149999999,4615.27064325842,1801,175,1
"CP1211",460.095482095283,460.091796875,460.097412109375,234.806,231.758,236.837,1774.60259999999,1749.17335955055,648,20,1
"CP1212",125.070160442612,125.069931030273,125.071365356445,234.806,229.727,238.866,3242.31411111111,3191.51906991261,737,30,1
"CP1213",326.146006130124,326.144104003906,326.147094726562,234.806,232.774,238.866,1668.19266666667,1663.116,500,119,1
"CP1214",178.089094510044,178.087753295898,178.089660644531,236.837,233.79,241.914,1232.817,1193.76018539326,270,12,1
"CP1215",230.084706692717,230.083114624023,230.085464477539,234.806,230.742,238.866,13098.9345,12999.7121629214,4946,123,1
"CP1216",558.230969381974,558.227600097656,558.233337402344,236.837,232.774,239.882,2062.33542857143,2056.24285714286,528,125,1
"CP1217",160.096520800622,160.095596313477,160.097351074219,232.774,228.713,235.821,4460.77771428572,4384.42799014779,1124,44,1
"CP1218",160.096426556491,160.095458984375,160.097244262695,238.866,235.821,242.93,2961.40628571429,2885.04582019705,718,28,1
"CP1219",127.012271463165,127.012184143066,127.012512207031,238.866,235.821,241.914,4801.28399999999,4778.3496741573,1759,124,1
"CP1220",201.04112110197,201.040512084961,201.042678833008,238.866,234.806,242.93,2823.09,2808.47364606741,1054,146,1
"CP1221",230.030043368486,230.029235839844,230.03190612793,238.866,234.806,242.93,7555.32,7526.15575280898,2594,172,1
"CP1222",264.061181032523,264.059631347656,264.061370849609,238.866,235.821,242.93,7895.0522857143,7875.33422471911,2676,149,1
"CP1223",266.058814697669,266.057189941406,266.059753417969,238.866,235.821,242.93,3236.62614285715,3222.40814285715,1044,135,1
"CP1224",278.069474623507,278.069061279297,278.072296142578,238.866,235.821,242.93,3728.16271428572,3717.34516693419,1344,199,1
"CP1225",328.139623775913,328.13671875,328.141967773438,219.568,203.309,250.039,126434.110217391,126018.573908158,7135,241,1
"CP1226",404.077238765219,404.074401855469,404.079010009766,238.866,234.806,242.93,3333.8865,3297.82483988764,1054,34,1
"CP1227",144.100568164246,144.098907470703,144.102294921875,238.866,234.806,244.962,2511.57879999999,2333.32348965517,484,24,1
"CP1228",259.056808827705,259.054565429688,259.058532714844,238.866,235.821,242.93,8249.48671428573,8220.45734670948,2904,206,1
"CP1229",290.160633336416,290.158477783203,290.161102294922,239.882,235.821,243.946,6550.78125,6312.29903990964,1804,21,1
"CP1230",401.187853251418,401.185333251953,401.189086914062,235.821,231.758,239.882,3701.4975,3687.7597247191,1137,195,1
"CP1231",401.188818603062,401.185211181641,401.191040039062,241.914,239.882,243.946,1239.52,1232.64773033708,387,66,1
"CP1232",402.079745539246,402.079437255859,402.080780029297,238.866,234.806,242.93,9520.31249999999,9398.26993820224,3370,58,1
"CP1233",125.014411327719,125.01432800293,125.0146484375,238.866,234.806,242.93,15433.569,15386.5658571428,5085,235,1
"CP1234",260.059434430571,260.057495117188,260.059844970703,239.882,236.837,245.976,2473.62266666667,2452.85739825219,472,60,1
"CP1235",260.058374290138,260.057708740234,260.059997558594,233.79,229.727,236.837,1795.78285714285,1781.24330658106,406,51,1
"CP1236",312.128275124847,312.127380371094,312.129638671875,236.837,232.774,240.898,5520.258,5490.86555056179,1119,80,1
"CP1237",312.126946079116,312.125213623047,312.127593994141,242.93,240.898,244.962,2125.472,2110.76853932584,589,42,1
"CP1238",400.18246205088,400.181610107422,400.184020996094,235.821,232.774,239.882,20032.3748571429,20019.955823435,5518,675,1
"CP1239",400.181681032244,400.181213378906,400.184722900391,241.914,239.882,245.976,7967.90499999999,7957.25761797752,2302,281,1
"CP1240",472.202489785342,472.198364257812,472.204681396484,241.914,237.851,245.976,5446.796875,5382.11639747191,1537,42,1
"CP1241",277.068197930614,277.066619873047,277.069122314453,238.866,234.806,242.93,26275.047,26213.8431573034,9001,382,1
"CP1242",247.129079711248,247.127502441406,247.129821777344,235.821,231.758,239.882,8531.21549999999,7677.61521428571,1580,27,1
"CP1243",247.128542166317,247.126922607422,247.129699707031,242.93,239.882,246.991,6423.48928571429,5659.19924489797,1295,22,1
"CP1244",403.072799950865,403.071685791016,403.075561523438,238.866,234.806,242.93,17802.7305,17673.026637931,5615,134,1
"CP1245",471.19895830874,471.198028564453,471.200775146484,241.914,237.851,245.976,22907.421875,22876.0825892857,5862,467,1
"CP1246",311.123453798722,311.122497558594,311.124755859375,236.837,232.774,240.898,31572.9105,31454.3023820225,6654,221,1
"CP1247",311.124477293258,311.122497558594,311.125579833984,242.93,240.898,246.991,14698.347,14606.0962415731,3687,122,1
"CP1248",341.106598045943,341.104125976562,341.109466552734,243.946,238.866,248.007,3194.27166666666,3186.14633333333,505,504,1
"CP1249",303.083721584744,303.082916259766,303.085510253906,243.946,240.898,250.039,2233.451,2206.38177153558,483,23,1
"CP1250",401.076865401342,401.075042724609,401.077728271484,238.866,234.806,242.93,41017.0605,40561.9339382022,14526,310,1
"CP1251",120.08024592897,120.079864501953,120.081321716309,191.119,187.059,198.233,1437409.13854546,1436603.99420633,168981,1859,1
"CP1252",120.080031093533,120.079627990723,120.081016540527,201.279,198.233,206.357,755441.6205,754837.951390449,132366,1456,1
"CP1253",274.084350406211,274.084014892578,274.084716796875,246.991,243.946,250.039,1724.319,1719.2415,494,76,1
"CP1254",227.10220642371,227.101425170898,227.103744506836,240.898,236.837,244.962,10002.890625,9958.79652387641,2908,248,1
"CP1255",227.103055943179,227.101943969727,227.103759765625,248.007,244.962,252.072,3441.24000000001,3397.14202247192,859,73,1
"CP1256",233.158684477832,233.157073974609,233.159118652344,241.914,236.837,245.976,9233.43633333334,9154.02629588016,1347,77,1
"CP1257",233.157095656103,233.154739379883,233.159225463867,231.758,227.697,236.837,6313.70888888888,6242.2320349563,1048,60,1
"CP1258",233.157227461003,233.156723022461,233.159118652344,249.023,245.976,253.088,3649.472,3593.85456179775,829,47,1
"CP1259",340.103315345526,340.102905273438,340.103759765625,242.93,236.837,248.007,17684.1409090909,17544.5159090909,2830,106,1
"CP1260",230.012296402302,230.011978149414,230.012542724609,245.976,241.914,250.039,2940.234375,2874.25377155172,604,24,1
"CP1261",232.154681736027,232.152893066406,232.155426025391,242.93,236.837,254.103,95142.7695294119,94937.1295294119,9829,295,1
