"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP2256",314.219130984661,314.217361450195,314.249084472656,630.18,617.385,641.995,3874.5984,3166.8148,1068,35,1
"CP2257",336.20977746558,336.199890136719,336.224029541016,641.011,636.086,645.933,5220.87939999999,4925.96174999999,2092,49,1
"CP2258",388.239827581038,388.21369934082,388.254180908203,624.277,593.758,648.888,4016.61428571429,3229.97809821429,526,23,1
"CP2259",215.16054268006,215.151412963867,215.167068481445,614.431,608.523,620.34,1935.03375,1493.50400510204,623,16,1
"CP2260",430.270660881244,430.267700195312,430.278762817383,630.18,625.261,636.086,15236.6795454546,14698.6336985931,5812,129,1
"CP2261",469.257813350927,469.241251627604,469.276824951172,630.18,625.261,636.086,3876.33409090911,3340.00454545456,1060,27,1
"CP2262",366.263433393377,366.250869750977,366.270843505859,625.261,619.355,632.149,4287.9583076923,3890.75381538461,998,24,1
"CP2263",511.272992873649,511.259112548828,511.29931640625,617.385,607.539,622.308,7963.4448,7249.80672,2113,47,1
"CP2264",511.299403439489,511.287292480469,511.320861816406,523.861,518.939,529.769,29201.6181818183,28427.7654545456,13376,261,1
"CP2265",511.294252336652,511.277893066406,511.31224822998,492.36,487.438,497.284,7849.2312,7139.8269,3391,65,1
"CP2266",511.295022211938,511.272842407227,511.321350097656,536.661,529.769,542.565,18470.5338461539,17570.3844615385,8837,172,1
"CP2267",327.201316899883,327.195709228516,327.218780517578,645.933,640.026,650.855,3129.58100000002,2573.3854290386,1032,26,1
"CP2268",345.280645060989,345.274261474609,345.296844482422,634.118,627.228,641.995,4126.88426666668,3750.81800000001,551,13,1
"CP2269",387.266944681029,387.260589599609,387.283157348633,563.239,558.318,569.145,3789.45,3403.16126456179,1378,37,1
"CP2270",395.175212251625,395.163757324219,395.189880371094,627.228,621.324,632.149,11621.1295454546,11249.0447727273,4552,192,1
"CP2271",476.300385091084,476.278788248698,476.320373535156,615.416,609.507,620.34,18273.3013636365,17387.5558909092,4084,56,1
"CP2272",476.30040377931,476.26619720459,476.323455810547,625.261,620.34,630.18,14441.1839999999,13629.9251999999,3194,44,1
"CP2273",176.949473732126,176.943740844727,176.953155517578,531.738,522.877,540.596,3839.11666666668,2286.83382777778,774,15,1
"CP2274",185.153469183195,185.142822265625,185.156509399414,603.604,594.742,612.46,7835.29333333337,6493.28073643414,1769,35,1
"CP2275",244.184250457377,244.175155639648,244.188354492188,642.979,637.07,648.888,2270.04083333333,1861.73508854166,611,13,1
"CP2276",286.19956043338,286.176910400391,286.204528808594,649.871,644.949,654.791,1454.64760000001,1371.38428000001,500,47,1
"CP2277",351.198027926539,351.191070556641,351.215484619141,635.101,627.228,642.979,6319.10431250004,4728.1824896583,1175,14,1
"CP2278",351.236707148721,351.232360839844,351.241556803385,635.101,626.245,642.979,6881.61141176472,5412.52112632595,1191,14,1
"CP2279",353.251408763196,353.248062133789,353.254364013672,596.711,591.789,601.636,5438.49809999999,4968.40231999999,1058,20,1
"CP2280",379.261790021231,379.246772766113,379.265991210938,604.588,598.682,611.476,5765.17323076922,4646.39057155635,1341,21,1
"CP2281",379.280808049482,379.265838623047,379.301361083984,605.571,596.711,613.446,4714.34794117647,3793.04154924761,1059,19,1
"CP2282",407.267519643604,407.245361328125,407.280914306641,535.676,529.769,540.596,23981.805,22163.426135506,9609,80,1
"CP2283",407.273702216691,407.259460449219,407.291931152344,624.277,619.355,629.196,7478.17590000001,5811.62111792453,2244,18,1
"CP2284",407.28088603524,407.260665893555,407.289184570312,500.24,495.315,506.145,6377.88545454545,5022.49144939965,2378,19,1
"CP2285",415.338415432326,415.32763671875,415.34928894043,615.416,609.507,620.34,5476.57390909095,5146.26589090913,1141,29,1
"CP2286",415.339679395827,415.333312988281,415.35546875,625.261,620.34,630.18,5082.35999999996,4779.82919999996,1065,27,1
"CP2287",448.282310735213,448.267842610677,448.285354614258,536.661,531.738,542.565,105009.104454545,104201.004827922,50801,468,1
"CP2288",448.303635561645,448.280212402344,448.304718017578,601.636,596.711,607.539,304977.510545454,304147.410753246,135661,1250,1
"CP2289",448.280521365743,448.269607543945,448.304016113281,617.385,607.539,622.308,44086.4496,42979.3841142857,15672,144,1
"CP2290",471.271218419352,471.248494466146,471.280822753906,602.621,596.711,608.523,8682.80433333334,7825.45000000001,2475,44,1
"CP2291",481.036807587684,481.015243530273,481.056640625,604.588,595.727,614.431,6384.95494736844,5488.54480549201,894,16,1
"CP2292",492.301158534282,492.294372558594,492.317077636719,630.18,625.261,636.086,3451.20681818183,2631.65590909092,971,16,1
"CP2293",499.286595189266,499.259262084961,499.306121826172,617.385,612.46,623.292,8882.23999999999,7532.73405735204,3133,44,1
"CP2294",514.293041041681,514.278869628906,514.309600830078,560.286,554.382,565.207,4525.83409090911,3603.98162197516,1512,22,1
"CP2295",515.323505234517,515.307210286458,515.335693359375,636.086,630.18,641.011,4072.45600000001,2857.41472727273,1058,12,1
"CP2296",171.138619863576,171.129524230957,171.13899230957,545.521,536.661,553.397,167114.86682353,164040.365176472,65226,547,1
"CP2297",171.138431452483,171.136825561523,171.139022827148,629.196,624.277,635.101,8169.16799999997,6120.47999999998,2000,15,1
"CP2298",195.138873734528,195.138092041016,195.146179199219,641.011,636.086,645.933,2669.52169999999,2279.88821875,767,17,1
"CP2299",195.136605353881,195.128440856934,195.140258789062,651.839,645.933,655.775,2763.6336,2397.634225,872,19,1
"CP2300",197.153266408301,197.143516540527,197.156509399414,606.554,568.161,645.933,102878.573620253,99518.872443038,22109,495,1
"CP2301",199.119712464296,199.112823486328,199.131795247396,652.823,642.979,662.669,4822.08099999999,4543.13933333332,853,50,1
"CP2302",200.118674233176,200.116546630859,200.127616882324,653.806,646.918,662.669,1658.7771875,1625.109425,1143,140,1
"CP2303",218.161051506835,218.157318115234,218.170471191406,644.949,639.041,649.871,4478.69727272724,4035.65181818179,1055,26,1
"CP2304",221.152607999169,221.150680541992,221.157104492188,609.507,604.588,615.416,4306.59090909094,3583.42816363639,1279,25,1
"CP2305",228.185983596848,228.165512084961,228.188293457031,649.871,641.011,655.775,3001.02906666667,2486.27005907173,1076,20,1
"CP2306",239.153967280957,239.150909423828,239.164001464844,608.523,602.621,613.446,11831.725,11292.197159091,4162,110,1
"CP2307",239.157565275339,239.149772644043,239.166015625,630.18,616.401,639.041,4103.74608695654,3024.40869565219,573,14,1
"CP2308",251.152329681673,251.147593180339,251.156509399414,651.839,646.918,655.775,1854.06533333333,1474.6905,607,15,1
"CP2309",275.199368003403,275.195037841797,275.204483032227,654.791,648.888,660.698,2116.94249999999,1581.97555147058,776,19,1
"CP2310",293.157745335704,293.15141805013,293.174652099609,535.676,530.753,541.58,136848.358636364,135207.723640909,52230,404,1
"CP2311",293.161495539606,293.151489257812,293.174652099609,558.318,552.413,563.239,19303.7421818182,17622.5628,5764,44,1
"CP2312",295.212130392125,295.206069946289,295.229064941406,629.196,624.277,635.101,6476.68799999997,5677.51599999998,1985,32,1
"CP2313",307.172880815615,307.167999267578,307.189819335938,625.261,619.355,630.18,10075.1227272727,9437.77624999994,3497,102,1
"CP2314",335.214881712009,335.199813842773,335.222106933594,641.011,636.086,645.933,22972.0663,22168.4280125,7710,138,1
"CP2315",335.209781019281,335.19980875651,335.222259521484,622.308,617.385,629.196,7381.87500000002,6395.04134375002,1473,25,1
"CP2316",335.206782784529,335.198608398438,335.219848632812,612.46,608.523,617.385,5183.28533333331,4423.86116666665,1307,22,1
"CP2317",335.228762424426,335.219146728516,335.241134643555,605.571,596.711,616.401,10236.831,8896.08264285712,1245,18,1
"CP2318",363.23557431344,363.22868347168,363.251953125,567.176,562.255,572.1,11040.183,10460.80475,3039,89,1
"CP2319",363.234637859383,363.22856648763,363.251586914062,586.865,572.1,592.774,5644.00199999999,4485.27352380952,477,13,1
"CP2320",363.234874911105,363.232772827148,363.238143920898,557.334,551.428,562.255,10496.2843636364,9864.38127272727,2103,61,1
"CP2321",363.245831229977,363.231338500977,363.252075195312,610.492,601.636,620.34,12102.4724210527,10996.384,2346,58,1
"CP2322",363.23293673634,363.229141235352,363.24897257487,500.24,494.328,506.145,2452.0275,1788.15268562874,664,15,1
"CP2323",363.262618069119,363.239868164062,363.269027709961,633.134,627.228,639.041,1927.48783333335,1339.93171428573,500,13,1
"CP2324",365.266408488911,365.234079996745,365.268493652344,586.865,581.944,591.789,77912.3455000002,77025.9509250002,35879,651,1
"CP2325",365.250840953876,365.233070373535,365.265533447266,625.261,619.355,631.165,17262.2833333333,16215.0807916666,4589,82,1
"CP2326",365.255031484554,365.236887613932,365.268218994141,576.039,571.115,581.944,14816.0409090908,13849.1096545454,2929,38,1
"CP2327",365.255434602238,365.239974975586,365.268402099609,600.65,591.789,609.507,12715.618,11184.8320166666,1414,24,1
"CP2328",385.281441402469,385.271926879883,385.292572021484,634.118,628.213,639.041,19825.0836363638,18641.5417894738,8211,98,1
"CP2329",385.274188223202,385.272018432617,385.278579711914,607.539,602.621,612.46,5504.92050000003,4491.10217236845,1787,20,1
"CP2330",392.269329772199,392.262512207031,392.292358398438,606.554,600.65,611.476,20128.4865454546,19583.8403272728,8019,150,1
"CP2331",392.265092877769,392.253977457682,392.289306640625,589.818,584.897,595.727,19108.0581818181,18519.5953636362,10620,199,1
"CP2332",392.265994366633,392.260569254557,392.283599853516,641.011,635.101,645.933,9379.52727272727,8737.87898181818,2796,52,1
"CP2333",392.266565003182,392.257080078125,392.288726806641,651.839,645.933,655.775,8957.20419999999,8422.78359999999,2550,47,1
"CP2334",392.291267402253,392.285736083984,392.304870605469,641.011,636.086,645.933,8925.32079999998,8140.02254999998,2722,37,1
"CP2335",408.262371965522,408.2275390625,408.270645141602,624.277,619.355,629.196,2452.3772,2041.51545,671,17,1
"CP2336",413.290494393504,413.281443277995,413.299423217773,615.416,609.507,620.34,129995.015181819,128999.95489091,30404,304,1
"CP2337",413.298534438781,413.291127522786,413.303863525391,625.261,620.34,630.18,109210.223999999,108298.843199999,23789,238,1
"CP2338",413.292897710417,413.28214263916,413.301177978516,634.118,630.18,638.056,36158.7160000004,35412.6619000004,13345,133,1
"CP2339",413.32546739408,413.323516845703,413.348388671875,615.416,609.507,620.34,128878.231363637,127903.443176225,30370,275,1
"CP2340",413.325918833772,413.323425292969,413.346954345703,625.261,620.34,630.18,108181.943999999,107289.130523076,23634,214,1
"CP2341",413.326567824824,413.312927246094,413.348022460938,634.118,630.18,638.056,35748.1795000004,35017.324565385,13288,120,1
"CP2342",415.306522765962,415.303649902344,415.307586669922,616.401,610.492,621.324,6767.04581818181,5991.27767272727,1175,22,1
"CP2343",415.306486613798,415.301890055339,415.310836791992,625.261,621.324,630.18,5525.16,4879.164,1253,23,1
"CP2344",422.971157564773,422.95539855957,422.976938883464,597.696,587.849,606.554,11133.4128947368,9881.57447368417,2437,36,1
"CP2345",423.288318379338,423.272842407227,423.309844970703,650.855,641.011,666.607,7477.96984615385,4291.92415384615,1084,15,1
"CP2346",423.277676353318,423.265441894531,423.294357299805,606.554,600.65,611.476,5321.4710909091,4009.67144785277,1017,17,1
"CP2347",423.325922317791,423.319732666016,423.328460693359,649.871,642.979,654.791,5894.18800000001,4606.27468627451,1214,15,1
"CP2348",429.276709770374,429.265838623047,429.296569824219,630.18,625.261,636.086,55353.1454545457,54491.6441558444,22669,371,1
"CP2349",429.309541013258,429.296569824219,429.328369140625,630.18,625.261,636.086,54800.0863636366,54032.2208245245,22651,437,1
"CP2350",448.311194402268,448.285354614258,448.326965332031,536.661,531.738,542.565,104163.614181818,103378.213759091,50546,1009,1
"CP2351",450.297711753395,450.291030883789,450.316467285156,602.621,596.711,607.539,14411.0836363636,13175.1578604651,5210,29,1
"CP2352",454.261334011724,454.247233072917,454.27880859375,641.011,635.101,645.933,3094.01309090909,2597.18368500289,1043,23,1
"CP2353",454.301001035208,454.285491943359,454.312459309896,606.554,600.65,611.476,5349.02818181819,4122.01682714469,1856,20,1
"CP2354",458.365486772193,458.352142333984,458.377365112305,648.888,642.979,654.791,5759.33433333334,5254.27607526882,2283,44,1
"CP2355",469.320703470136,469.309982299805,469.335006713867,618.37,612.46,624.277,17802.3105,16749.3665625,4634,49,1
"CP2356",469.339228292607,469.315175374349,469.347412109375,652.823,646.918,657.744,4913.03563636365,4031.07750303031,1071,15,1
"CP2357",470.339578503277,470.325500488281,470.35258992513,618.37,612.46,624.277,5197.5105,4449.2482125,1248,26,1
"CP2358",471.307169362343,471.299468994141,471.326304117839,602.621,593.758,610.492,8840.47376470584,6709.8958428981,2605,21,1
"CP2359",472.257433075688,472.246002197266,472.277984619141,602.621,597.696,609.507,4657.47099999997,4105.99572499997,1104,25,1
"CP2360",481.269112312961,481.252970377604,481.299606323242,637.07,625.261,648.888,12568.5795416667,10537.5862759434,3129,42,1
"CP2361",482.286391745467,482.277170817057,482.301116943359,637.07,624.277,648.888,4773.54956,3453.20870487395,1137,24,1
"CP2362",491.269146302824,491.254776000977,491.280242919922,630.18,625.261,636.086,3015.25454545456,2363.78636363637,986,16,1
"CP2363",495.326121545992,495.310623168945,495.332077026367,559.301,539.612,579.976,13126.175902439,11550.5808934532,1189,18,1
"CP2364",498.278767543411,498.265472412109,498.30224609375,617.385,612.46,623.292,27101.664,25980.0173474623,9580,59,1
"CP2365",498.304615084043,498.295028686523,498.347503662109,558.318,554.382,563.239,4210.02733333337,3744.78880555559,1615,28,1
"CP2366",498.316515445922,498.313827514648,498.32746887207,617.385,612.46,623.292,28424.1527272727,27848.0872727273,9733,172,1
"CP2367",498.32517568021,498.31379699707,498.330495198568,632.149,623.292,637.07,5833.99885714287,5114.34439285715,1530,26,1
"CP2368",498.305303009403,498.284606933594,498.321601867676,551.428,546.506,554.382,3694.82849999999,3262.87912499999,1176,20,1
"CP2369",499.322021503278,499.317840576172,499.326253255208,571.115,565.207,576.039,11365.7221818182,10396.7505454545,3693,40,1
"CP2370",499.325911617613,499.321970621745,499.333160400391,618.37,612.46,624.277,11724.4335,10674.69,3314,36,1
"CP2371",500.303679309728,500.283081054688,500.319854736328,617.385,611.476,624.277,6445.79584615387,5705.30723076925,1340,21,1
"CP2372",509.309411726878,509.263397216797,509.344879150391,547.49,515.002,580.96,12099.8474328358,7398.81403880598,1777,29,1
"CP2373",511.320524494309,511.299163818359,511.333236694336,602.621,596.711,607.539,27133.9836363636,26531.553090909,10806,324,1
"CP2374",511.32787786787,511.310434977214,511.330169677734,617.385,607.539,622.308,8750.1402,7946.7066,2174,64,1
"CP2375",512.294752042826,512.271148681641,512.302612304688,602.621,596.711,607.539,8792.33599999998,8023.35112727271,3145,43,1
"CP2376",513.329630903654,513.303894042969,513.339599609375,602.621,597.696,608.523,4005.00572727273,3117.19172727273,1179,19,1
"CP2377",520.334400457173,520.298706054688,520.366394042969,635.101,603.604,660.698,12711.2900344827,8918.9687413793,1714,35,1
"CP2378",530.295751940694,530.286560058594,530.307525634766,602.621,596.711,611.476,4292.67766666666,3060.4892,1081,16,1
"CP2379",542.347942387524,542.326985677083,542.359466552734,603.604,597.696,609.507,4205.70024999997,3218.00859150325,1043,17,1
"CP2380",543.354584244631,543.345235188802,543.360015869141,627.228,618.37,637.07,7994.74210526318,6292.99289473686,1840,21,1
"CP2381",544.322170276298,544.305694580078,544.343078613281,605.571,599.666,610.492,7112.68199999994,6043.86054545449,1347,17,1
"CP2382",199.5394205715,199.535614013672,199.539993286133,654.791,651.839,660.698,1423.34599999999,1418.42433333332,678,677,1
"CP2383",213.15142162323,213.145207722982,213.158493041992,653.806,632.149,676.449,3421.92888888889,1770.55267108168,518,14,1
"CP2384",240.166540640709,240.151641845703,240.174697875977,605.571,574.07,629.196,10298.7180714286,7298.96398214285,863,17,1
"CP2385",240.166342752191,240.156440734863,240.174224853516,651.839,646.918,657.744,4138.48454545455,3552.24405708246,958,19,1
"CP2386",367.19901967761,367.190368652344,367.217407226562,655.775,649.871,660.698,1992.168,1573.35995454545,1017,23,1
"CP2387",400.33949825072,400.308807373047,400.351501464844,653.806,616.401,695.156,2479.7980625,2158.37921875,652,42,1
"CP2388",414.310256726606,414.295247395833,414.329315185547,615.416,609.507,620.34,34601.5868181821,34220.4621818184,7661,242,1
"CP2389",414.314340635739,414.307632446289,414.329895019531,625.261,620.34,630.18,28165.0319999998,27815.9579999998,6150,194,1
"CP2390",414.314250286961,414.299194335938,414.329742431641,634.118,630.18,638.056,8774.8485000001,8489.0973750001,3169,100,1
"CP2391",453.293334620943,453.282826741536,453.301376342773,570.131,563.239,576.039,14222.7692307692,12816.7384615384,3683,31,1
"CP2392",453.306796118803,453.280924479167,453.322265625,557.334,552.413,563.239,9399.92054545456,8195.28200000002,3822,32,1
"CP2393",579.311202112741,579.288482666016,579.355163574219,653.806,636.086,654.791,1001.20973684211,392.608105263159,130,24,1
"CP2394",257.157322162984,257.136322021484,257.169723510742,654.791,649.871,660.698,2201.81809090909,1917.01877727273,777,24,1
"CP2395",367.169178178672,367.165374755859,367.174133300781,654.791,646.918,663.653,1809.34882352941,1784.52104309166,678,85,1
"CP2396",611.402186195728,611.357421875,611.426116943359,601.636,585.881,611.476,5708.66942307693,4275.39864423077,1342,27,1
"CP2397",198.538985980899,198.533584594727,198.545288085938,654.791,650.855,660.698,6788.71709999997,6776.40762732555,1835,258,1
"CP2398",220.679301047504,220.673980712891,220.683769226074,655.775,652.823,658.728,2490.92583333332,2441.71749999999,1017,55,1
"CP2399",315.23214811027,315.228841145833,315.236419677734,645.933,640.026,650.855,6243.41072727277,4909.89836257931,1893,17,1
"CP2400",315.236134556395,315.227284749349,315.254058837891,635.101,629.196,640.026,5131.45090909088,3682.31448202957,1620,14,1
"CP2401",315.246075604413,315.236419677734,315.253570556641,645.933,640.026,650.855,6100.66481818185,5158.98312539188,1879,35,1
"CP2402",315.251776206088,315.249206542969,315.256195068359,655.775,650.855,660.698,3378.11759999999,2580.93642413792,1357,24,1
"CP2403",591.3257546244,591.303100585938,591.344787597656,656.76,650.855,661.684,2363.67536363635,2070.89858181817,840,35,1
"CP2404",201.172233656756,201.165565490723,201.177124023438,654.791,650.855,660.698,14507.5976999999,14461.1295837209,4410,413,1
"CP2405",444.969276860075,444.965850830078,444.971466064453,659.713,656.76,664.638,2128.04475000001,2115.12849418606,759,159,1
"CP2406",505.119310792612,505.097930908203,505.141372680664,664.638,661.684,670.545,3117.10288888889,3079.29595555555,1114,101,1
"CP2407",448.14051211675,448.130798339844,448.162231445312,665.623,661.684,669.561,9767.48000000008,9687.18383125008,3441,183,1
"CP2408",449.138889896091,449.116897583008,449.14697265625,662.669,646.918,677.433,8410.32774193548,7860.86087096774,2392,46,1
"CP2409",390.285339257779,390.268676757812,390.29286702474,616.401,611.476,622.308,4142.74763636363,3909.95810909091,797,35,1
"CP2410",390.292814407915,390.285446166992,390.298645019531,595.727,590.803,601.636,3031.27036363635,2817.86026363636,1006,44,1
"CP2411",396.18985770492,396.182067871094,396.226165771484,664.638,650.855,676.449,2304.44438461538,2070.75147692307,666,54,1
"CP2412",298.235012222443,298.227249145508,298.248504638672,664.638,658.728,670.545,3701.67525,3179.5115625,1032,16,1
"CP2413",397.1963898916,397.190246582031,397.207656860352,660.698,657.744,666.607,5351.28244444441,4997.64874444441,1738,34,1
"CP2414",411.182655330283,411.158386230469,411.201568603516,665.623,649.871,681.37,2256.115875,1783.630875,530,20,1
"CP2415",411.211877897602,411.201110839844,411.234893798828,665.623,647.903,681.37,2811.228,1904.63978078431,530,15,1
"CP2416",447.094815756983,447.08881632487,447.131774902344,664.638,659.713,670.545,47001.0327272727,46867.1590545454,19215,1175,1
"CP2417",479.168674042653,479.151702880859,479.189656575521,664.638,659.713,669.561,2038.53600000001,1944.24140000001,698,42,1
"CP2418",278.150397353285,278.141204833984,278.160125732422,670.545,659.713,682.354,2180.42673913044,1955.10787166056,734,35,1
"CP2419",467.326726880794,467.298319498698,467.348785400391,654.791,641.995,662.669,10927.6857142857,9151.99571562709,1470,17,1
"CP2420",369.984001536138,369.975128173828,369.993927001953,671.53,665.623,677.433,2674.96499999999,2627.57050872092,972,71,1
"CP2421",316.014322495887,316.013977050781,316.014923095703,644.949,639.041,650.855,4923.48449999999,4421.41811918603,1122,21,1
"CP2422",346.97293143103,346.967102050781,346.974334716797,671.53,665.623,677.433,1645.52666666666,1591.84857638888,599,49,1
"CP2423",399.340223156368,399.327209472656,399.353759765625,654.791,648.888,660.698,6197.29749999997,5966.01833333331,2330,118,1
"CP2424",211.163963205435,211.159446716309,211.172439575195,651.839,644.949,662.669,7907.05777777779,7123.83377777779,1045,29,1
"CP2425",390.253214929509,390.218139648438,390.274261474609,655.775,634.118,686.294,8944.73841509433,7121.16082034453,1026,27,1
"CP2426",465.286276600732,465.27251180013,465.310699462891,547.49,538.629,556.35,13111.571,10748.0677857143,3272,28,1
"CP2427",465.281917110345,465.280410766602,465.284189860026,527.799,522.877,533.707,10285.5463636364,8784.88811688315,3222,27,1
"CP2428",389.251844039623,389.246673583984,389.264526367188,595.727,590.803,601.636,11906.4518181818,11111.2594117647,4270,58,1
"CP2429",389.243235580148,389.235504150391,389.251037597656,637.07,632.149,641.995,8712.7254,7983.96051764706,1573,21,1
"CP2430",389.280977706849,389.264526367188,389.295206705729,616.401,577.024,688.264,65976.1486725664,60404.5013097345,4234,105,1
"CP2431",389.281964545698,389.264801025391,389.289443969727,558.318,553.397,564.223,11984.3819999999,11372.6145818181,3687,91,1
"CP2432",628.144211841414,628.129577636719,628.157287597656,678.418,674.481,682.354,1375.80675000001,1363.06233125001,522,129,1
"CP2433",344.243202768702,344.227416992188,344.251129150391,679.402,674.481,685.309,6406.23854545453,6105.35139393938,2047,49,1
"CP2434",237.179741549854,237.158142089844,237.186828613281,664.638,593.758,699.091,4341.29467289719,3456.11600992991,602,40,1
"CP2435",328.235110909488,328.224304199219,328.24153137207,680.386,675.465,686.294,1377.2519090909,1224.46456363636,542,27,1
"CP2436",627.163121561482,627.145446777344,627.174682617188,678.418,673.498,684.323,4280.79545454543,4254.22499999997,1509,205,1
"CP2437",398.934273847197,398.931335449219,398.950790405273,680.386,674.481,685.309,12913.8665454545,12892.1613272727,5838,969,1
"CP2438",474.241839030909,474.228118896484,474.256022135417,675.465,669.561,681.37,2355.89549999999,1951.10922222222,700,19,1
"CP2439",296.221760299803,296.211685180664,296.230194091797,661.684,656.76,671.53,4141.508,3301.86085185185,1168,17,1
"CP2440",296.221904825695,296.211456298828,296.232452392578,677.433,671.53,682.354,3972.40800000003,3306.45866666669,1394,21,1
"CP2441",296.245948293807,296.241851806641,296.249389648438,677.433,671.53,682.354,4188.88800000003,3409.56000000002,1450,18,1
"CP2442",320.220676942215,320.21174621582,320.229309082031,681.37,675.465,686.294,2045.69654545454,1930.95836818181,703,38,1
"CP2443",474.969940073075,474.946670532227,474.988311767578,671.53,666.607,677.433,11546.4210909091,11389.8675179704,3921,203,1
"CP2444",228.171524295704,228.158920288086,228.171752929688,684.323,678.418,689.249,4874.93463636364,4577.10931957614,1860,48,1
"CP2445",224.171588342361,224.154556274414,224.175399780273,658.728,652.823,663.653,9417.17727272731,8895.46663636367,2615,69,1
"CP2446",317.218106841629,317.208709716797,317.236083984375,663.653,657.744,668.577,2165.61518181818,1749.03709090909,580,13,1
"CP2447",319.216975859089,319.210372924805,319.238555908203,681.37,675.465,687.279,8925.47699999997,7903.88020212764,3100,26,1
"CP2448",512.250049086642,512.231964111328,512.272674560547,690.233,674.481,704.996,3493.47532258064,2984.32950076805,949,30,1
"CP2449",693.451638282496,693.432474772135,693.486297607422,673.498,665.623,679.402,3432.93942857143,3120.15612857143,621,23,1
"CP2450",295.636440351999,295.634704589844,295.639465332031,690.233,674.481,708.934,1996.30525714286,1984.4928,597,596,1
"CP2451",200.173381114851,200.170654296875,200.174575805664,654.791,648.888,660.698,137370.967499999,136860.184999999,42632,1332,1
"CP2452",360.226002667921,360.204940795898,360.238128662109,676.449,670.545,682.354,1916.01025000001,1424.50982916668,550,13,1
"CP2453",402.234338615496,402.212158203125,402.246917724609,682.354,677.433,688.264,4106.91827272728,3960.40438181819,1087,79,1
"CP2454",247.162505106511,247.156150817871,247.168487548828,670.545,664.638,675.465,5422.35845454545,4898.27900739958,1714,42,1
"CP2455",247.168594451503,247.168304443359,247.17057800293,670.545,664.638,675.465,5377.08190909091,4817.03072727273,1714,46,1
"CP2456",593.287526588489,593.261260986328,593.307739257812,690.233,684.323,695.156,4357.82045454544,3829.27281818181,1671,29,1
"CP2457",286.120490537371,286.118499755859,286.128036499023,695.156,689.249,700.076,1546.29245454545,1436.64447272727,549,18,1
"CP2458",608.309728555619,608.271850585938,608.318115234375,675.465,669.561,680.386,2731.83636363635,2537.82284090907,811,35,1
"CP2459",655.30844585499,655.280090332031,655.322184244792,690.233,684.323,695.156,2111.45018181818,1775.58614772727,597,18,1
"CP2460",195.138053423162,195.136291503906,195.140487670898,696.14,669.561,719.763,3696.24529411765,2868.40447058824,502,14,1
"CP2461",350.223896126401,350.204956054688,350.237762451172,670.545,664.638,676.449,7684.03974999995,7407.66234999995,1602,56,1
"CP2462",507.276932360186,507.256805419922,507.288818359375,677.433,671.53,682.354,2383.24800000002,1910.43600000001,641,20,1
"CP2463",277.136865155093,277.128646850586,277.143768310547,670.545,664.638,675.465,10381.1244545455,9758.07981818182,3743,70,1
"CP2464",413.982308981302,413.966552734375,413.992385864258,671.53,665.623,677.433,4673.80749999998,4097.00289794006,1545,24,1
"CP2465",425.220429550792,425.203033447266,425.226043701172,688.264,682.354,697.124,9867.34466666666,9220.61559999999,1719,40,1
"CP2466",425.252968924278,425.245849609375,425.257314046224,688.264,682.354,697.124,10007.1673333333,9367.52786666665,1702,45,1
"CP2467",572.299118741379,572.281372070312,572.331420898438,688.264,682.354,697.124,7094.52333333332,6208.25478059071,1357,23,1
"CP2468",293.133859583592,293.119374593099,293.138031005859,672.513,666.607,678.418,2129.91700000001,1791.48263750001,570,21,1
"CP2469",635.03853555155,635.020294189453,635.0478515625,689.249,683.338,694.171,4506.52800000003,4143.74846511631,1151,22,1
"CP2470",411.288062902897,411.27702331543,411.310028076172,619.355,611.476,627.228,10833.438,9822.4418233333,1985,28,1
"CP2471",411.285040603859,411.276590983073,411.315612792969,674.481,669.561,680.386,9661.80454545448,8948.45672727267,3008,43,1
"CP2472",411.294347078107,411.275680541992,411.309783935547,649.871,643.964,658.728,10003.1021333333,9051.80183822216,1589,23,1
"CP2473",266.008908263968,266.002807617188,266.021209716797,648.888,642.979,653.806,3830.78945454545,3193.965,673,11,1
"CP2474",376.301621930321,376.28955078125,376.321248372396,676.449,671.53,682.354,4301.06400000003,4195.53000000003,1474,76,1
"CP2475",376.31014824569,376.305923461914,376.324829101562,687.279,682.354,692.202,1304.85999999999,1199.24019999999,335,17,1
"CP2476",879.887060663481,879.882110595703,879.900131225586,700.076,694.171,705.981,3061.74249999999,3027.92607558138,844,95,1
"CP2477",392.27068654262,392.263687133789,392.286499023438,697.124,692.202,703.029,15637.1408181818,14773.6055454545,5937,61,1
"CP2478",392.263940773084,392.255391438802,392.286041259766,676.449,671.53,682.354,17492.5680000001,16622.7120000001,6296,64,1
"CP2479",392.299061823024,392.286041259766,392.307022094727,676.449,671.53,682.354,17466.0000000001,16776.1815944057,6287,110,1
"CP2480",498.368451720858,498.36279296875,498.385569254557,676.449,671.53,681.37,3800.20800000001,2677.64290909092,985,15,1
"CP2481",554.282639820151,554.257527669271,554.308349609375,688.264,682.354,697.124,6096.07133333333,5319.42122480619,1045,21,1
"CP2482",449.254203663583,449.228790283203,449.275161743164,690.233,681.37,698.108,16369.7639999999,15227.3954999999,5576,112,1
"CP2483",654.043240426307,654.033630371094,654.053344726562,700.076,696.14,708.934,1840.36769230769,1762.09313059034,541,24,1
