precursor_mz,precursor_rt,precursor_intensity,mz,intensity
205.0871,297.58302000000003,1161.313,178.0535125732422,33.0
205.0871,297.58302000000003,1161.313,178.0666961669922,35.0
205.0871,297.58302000000003,1161.313,180.09219360351562,33.0
205.0871,297.58302000000003,1161.313,180.10545349121094,31.0
205.0871,297.58302000000003,1161.313,183.0746307373047,33.0
205.0871,297.58302000000003,1161.313,192.0515594482422,119.0
205.0871,297.58302000000003,1161.313,193.0576934814453,56.0
205.0871,297.58302000000003,1161.313,193.06553649902344,55.0
205.0871,297.58302000000003,1161.313,195.0778350830078,94.0
205.0871,297.58302000000003,1161.313,195.1034393310547,69.0
205.0871,297.58302000000003,1161.313,204.09901428222656,319.0
205.0871,297.58302000000003,1161.313,204.12319946289062,289.0
205.0871,297.58302000000003,1161.313,205.1563720703125,66.0
261.0896,297.58302000000003,2059.625,38.9669303894043,106.0
261.0896,297.58302000000003,2059.625,38.97309112548828,106.0
261.0896,297.58302000000003,2059.625,59.052730560302734,570.0
261.0896,297.58302000000003,2059.625,59.063560485839844,569.0
261.0896,297.58302000000003,2059.625,59.077659606933594,584.0
261.0896,297.58302000000003,2059.625,60.057498931884766,63.0
261.0896,297.58302000000003,2059.625,60.0618782043457,68.0
261.0896,297.58302000000003,2059.625,70.06520080566406,66.0
261.0896,297.58302000000003,2059.625,84.08058166503906,131.0
261.0896,297.58302000000003,2059.625,88.07463073730469,138.0
261.0896,297.58302000000003,2059.625,97.07182312011719,84.0
261.0896,297.58302000000003,2059.625,98.97537994384766,90.0
261.0896,297.58302000000003,2059.625,100.0518798828125,90.0
261.0896,297.58302000000003,2059.625,100.07305145263672,69.0
261.0896,297.58302000000003,2059.625,112.08045959472656,159.0
261.0896,297.58302000000003,2059.625,112.09689331054688,156.0
261.0896,297.58302000000003,2059.625,128.09884643554688,121.0
261.0896,297.58302000000003,2059.625,131.11634826660156,472.0
261.0896,297.58302000000003,2059.625,143.1154327392578,74.0
261.0896,297.58302000000003,2059.625,143.1221923828125,74.0
261.0896,297.58302000000003,2059.625,143.1255645751953,74.0
261.0896,297.58302000000003,2059.625,152.04086303710938,137.0
261.0896,297.58302000000003,2059.625,157.11273193359375,96.0
261.0896,297.58302000000003,2059.625,157.1304168701172,125.0
261.0896,297.58302000000003,2059.625,192.06329345703125,85.0
261.0896,297.58302000000003,2059.625,237.08441162109375,70.0
261.0896,297.58302000000003,2059.625,237.09527587890625,76.0
261.0896,297.58302000000003,2059.625,238.35240173339844,59.0
261.0896,297.58302000000003,2059.625,239.10433959960938,2907.0
261.0896,297.58302000000003,2059.625,240.10658264160156,393.0
261.0896,297.58302000000003,2059.625,241.10215759277344,179.0
261.0896,297.58302000000003,2059.625,261.0906066894531,915.0
297.1593,297.58302000000003,2941.5,38.9669303894043,106.0
297.1593,297.58302000000003,2941.5,38.97309112548828,106.0
297.1593,297.58302000000003,2941.5,59.052730560302734,571.0
297.1593,297.58302000000003,2941.5,59.063560485839844,569.0
297.1593,297.58302000000003,2941.5,59.077659606933594,585.0
297.1593,297.58302000000003,2941.5,60.057498931884766,63.0
297.1593,297.58302000000003,2941.5,60.0618782043457,68.0
297.1593,297.58302000000003,2941.5,70.06520080566406,66.0
297.1593,297.58302000000003,2941.5,84.08058166503906,131.0
297.1593,297.58302000000003,2941.5,88.07463073730469,137.0
297.1593,297.58302000000003,2941.5,97.07182312011719,84.0
297.1593,297.58302000000003,2941.5,98.97537994384766,90.0
297.1593,297.58302000000003,2941.5,100.0518798828125,90.0
297.1593,297.58302000000003,2941.5,100.07305145263672,69.0
297.1593,297.58302000000003,2941.5,112.08045959472656,159.0
297.1593,297.58302000000003,2941.5,112.09689331054688,156.0
297.1593,297.58302000000003,2941.5,128.09884643554688,121.0
297.1593,297.58302000000003,2941.5,131.11634826660156,472.0
297.1593,297.58302000000003,2941.5,143.1154327392578,74.0
297.1593,297.58302000000003,2941.5,143.1221923828125,74.0
297.1593,297.58302000000003,2941.5,143.1255645751953,74.0
297.1593,297.58302000000003,2941.5,152.04086303710938,137.0
297.1593,297.58302000000003,2941.5,157.11273193359375,96.0
297.1593,297.58302000000003,2941.5,157.1304168701172,125.0
297.1593,297.58302000000003,2941.5,192.06329345703125,85.0
297.1593,297.58302000000003,2941.5,237.08441162109375,70.0
297.1593,297.58302000000003,2941.5,237.09527587890625,76.0
297.1593,297.58302000000003,2941.5,238.35240173339844,59.0
297.1593,297.58302000000003,2941.5,239.10433959960938,2907.0
297.1593,297.58302000000003,2941.5,240.10658264160156,393.0
297.1593,297.58302000000003,2941.5,241.10215759277344,179.0
297.1593,297.58302000000003,2941.5,261.0906066894531,915.0
297.1593,297.58302000000003,2941.5,262.08990478515625,167.0
297.1593,297.58302000000003,2941.5,263.07281494140625,81.0
297.1593,297.58302000000003,2941.5,263.09112548828125,67.0
297.1593,297.58302000000003,2941.5,277.03375244140625,122.0
297.1593,297.58302000000003,2941.5,277.0572204589844,134.0
297.1593,297.58302000000003,2941.5,283.05084228515625,259.0
297.1593,297.58302000000003,2941.5,283.0650939941406,255.0
297.1593,297.58302000000003,2941.5,284.0651550292969,67.0
297.1593,297.58302000000003,2941.5,297.1411437988281,66.0
297.1593,297.58302000000003,2941.5,297.16302490234375,86.0
131.0876,301.65798,638.25,42.03852844238281,871.0
131.0876,301.65798,638.25,42.0614013671875,871.0
131.0876,301.65798,638.25,55.0336799621582,291.0
131.0876,301.65798,638.25,56.05344009399414,1389.0
131.0876,301.65798,638.25,56.067169189453125,1394.0
131.0876,301.65798,638.25,84.08209991455078,13831.0
131.0876,301.65798,638.25,85.08625030517578,546.0
131.0876,301.65798,638.25,85.10315704345703,653.0
131.0876,301.65798,638.25,130.06735229492188,808.0
131.0876,301.65798,638.25,130.08827209472656,805.0
131.0876,301.65798,638.25,130.10275268554688,730.0
380.0671,301.65798,1182.438,42.03303909301758,32.0
380.0671,301.65798,1182.438,42.0394401550293,32.0
380.0671,301.65798,1182.438,43.02286148071289,15.0
380.0671,301.65798,1182.438,45.03895950317383,21.0
380.0671,301.65798,1182.438,58.067291259765625,22.0
380.0671,301.65798,1182.438,58.87953186035156,23.0
380.0671,301.65798,1182.438,78.98519897460938,43.0
380.0671,301.65798,1182.438,83.04920196533203,44.0
380.0671,301.65798,1182.438,84.080810546875,158.0
380.0671,301.65798,1182.438,97.10545349121094,20.0
380.0671,301.65798,1182.438,106.0516128540039,50.0
380.0671,301.65798,1182.438,106.05886840820312,45.0
380.0671,301.65798,1182.438,106.90167236328125,45.0
380.0671,301.65798,1182.438,106.90750885009766,45.0
380.0671,301.65798,1182.438,107.08260345458984,19.0
380.0671,301.65798,1182.438,109.09767150878906,20.0
380.0671,301.65798,1182.438,110.06340026855469,23.0
380.0671,301.65798,1182.438,110.07672119140625,25.0
380.0671,301.65798,1182.438,118.06659698486328,15.0
380.0671,301.65798,1182.438,118.08039093017578,15.0
380.0671,301.65798,1182.438,122.08699798583984,33.0
380.0671,301.65798,1182.438,123.07560729980469,28.0
380.0671,301.65798,1182.438,124.0792236328125,16.0
380.0671,301.65798,1182.438,125.06166076660156,15.0
380.0671,301.65798,1182.438,126.09866333007812,14.0
380.0671,301.65798,1182.438,127.09699249267578,49.0
380.0671,301.65798,1182.438,128.0673370361328,26.0
380.0671,301.65798,1182.438,128.07691955566406,26.0
380.0671,301.65798,1182.438,130.08665466308594,672.0
380.0671,301.65798,1182.438,131.09255981445312,76.0
380.0671,301.65798,1182.438,131.10708618164062,82.0
380.0671,301.65798,1182.438,131.1216278076172,24.0
380.0671,301.65798,1182.438,135.11878967285156,27.0
380.0671,301.65798,1182.438,141.1097412109375,34.0
380.0671,301.65798,1182.438,142.0749053955078,18.0
380.0671,301.65798,1182.438,142.1102294921875,19.0
380.0671,301.65798,1182.438,144.92730712890625,24.0
380.0671,301.65798,1182.438,149.01959228515625,22.0
380.0671,301.65798,1182.438,150.09088134765625,19.0
380.0671,301.65798,1182.438,153.05712890625,27.0
380.0671,301.65798,1182.438,153.07284545898438,18.0
380.0671,301.65798,1182.438,154.08502197265625,62.0
380.0671,301.65798,1182.438,155.0706787109375,33.0
380.0671,301.65798,1182.438,155.08648681640625,36.0
380.0671,301.65798,1182.438,163.07801818847656,16.0
380.0671,301.65798,1182.438,164.06307983398438,14.0
380.0671,301.65798,1182.438,168.06402587890625,18.0
380.0671,301.65798,1182.438,171.08946228027344,14.0
380.0671,301.65798,1182.438,174.0450897216797,119.0
380.0671,301.65798,1182.438,175.0384063720703,22.0
380.0671,301.65798,1182.438,181.06719970703125,41.0
380.0671,301.65798,1182.438,181.08807373046875,28.0
380.0671,301.65798,1182.438,182.0822296142578,228.0
380.0671,301.65798,1182.438,182.0974578857422,225.0
380.0671,301.65798,1182.438,183.0848388671875,25.0
380.0671,301.65798,1182.438,187.03790283203125,14.0
380.0671,301.65798,1182.438,194.0828857421875,14.0
380.0671,301.65798,1182.438,195.12387084960938,19.0
380.0671,301.65798,1182.438,199.05087280273438,14.0
380.0671,301.65798,1182.438,204.06350708007812,32.0
380.0671,301.65798,1182.438,205.0440216064453,19.0
380.0671,301.65798,1182.438,209.07931518554688,16.0
380.0671,301.65798,1182.438,226.11402893066406,67.0
380.0671,301.65798,1182.438,227.12059020996094,19.0
380.0671,301.65798,1182.438,230.0552520751953,14.0
380.0671,301.65798,1182.438,232.08804321289062,19.0
380.0671,301.65798,1182.438,233.08840942382812,17.0
380.0671,301.65798,1182.438,234.11468505859375,15.0
380.0671,301.65798,1182.438,239.10963439941406,177.0
380.0671,301.65798,1182.438,239.12709045410156,134.0
380.0671,301.65798,1182.438,240.10752868652344,46.0
380.0671,301.65798,1182.438,240.11627197265625,49.0
380.0671,301.65798,1182.438,240.127197265625,39.0
380.0671,301.65798,1182.438,241.09434509277344,21.0
380.0671,301.65798,1182.438,241.10968017578125,20.0
380.0671,301.65798,1182.438,250.10475158691406,27.0
380.0671,301.65798,1182.438,250.120361328125,27.0
380.0671,301.65798,1182.438,260.06011962890625,22.0
380.0671,301.65798,1182.438,260.0965270996094,36.0
380.0671,301.65798,1182.438,261.06201171875,31.0
380.0671,301.65798,1182.438,261.0848083496094,26.0
380.0671,301.65798,1182.438,263.06243896484375,15.0
380.0671,301.65798,1182.438,277.10296630859375,29.0
380.0671,301.65798,1182.438,277.1217346191406,29.0
380.0671,301.65798,1182.438,280.12152099609375,24.0
380.0671,301.65798,1182.438,283.0733642578125,36.0
380.0671,301.65798,1182.438,283.0876159667969,39.0
380.0671,301.65798,1182.438,287.0985412597656,25.0
380.0671,301.65798,1182.438,287.8854675292969,19.0
380.0671,301.65798,1182.438,296.1219482421875,19.0
380.0671,301.65798,1182.438,302.10150146484375,52.0
380.0671,301.65798,1182.438,302.111328125,53.0
380.0671,301.65798,1182.438,303.11004638671875,29.0
380.0671,301.65798,1182.438,304.09814453125,22.0
380.0671,301.65798,1182.438,304.1153564453125,19.0
380.0671,301.65798,1182.438,310.1274719238281,23.0
380.0671,301.65798,1182.438,312.1329650878906,26.0
380.0671,301.65798,1182.438,312.1479187011719,43.0
380.0671,301.65798,1182.438,312.1678466796875,40.0
380.0671,301.65798,1182.438,312.9209899902344,19.0
380.0671,301.65798,1182.438,319.13250732421875,34.0
380.0671,301.65798,1182.438,319.1551818847656,17.0
380.0671,301.65798,1182.438,320.0933532714844,19.0
380.0671,301.65798,1182.438,320.11859130859375,17.0
380.0671,301.65798,1182.438,322.1231384277344,28.0
380.0671,301.65798,1182.438,331.8491516113281,21.0
380.0671,301.65798,1182.438,337.14312744140625,36.0
380.0671,301.65798,1182.438,337.1638488769531,47.0
380.0671,301.65798,1182.438,341.12548828125,19.0
380.0671,301.65798,1182.438,346.15142822265625,16.0
380.0671,301.65798,1182.438,354.2183532714844,17.0
380.0671,301.65798,1182.438,354.24224853515625,18.0
380.0671,301.65798,1182.438,355.0896911621094,16.0
380.0671,301.65798,1182.438,357.8702697753906,16.0
380.0671,301.65798,1182.438,359.1202392578125,59.0
380.0671,301.65798,1182.438,361.1199035644531,20.0
380.0671,301.65798,1182.438,361.135986328125,26.0
380.0671,301.65798,1182.438,364.1473083496094,29.0
380.0671,301.65798,1182.438,364.1607666015625,26.0
380.0671,301.65798,1182.438,366.14739990234375,22.0
380.0671,301.65798,1182.438,366.16632080078125,37.0
380.0671,301.65798,1182.438,366.19061279296875,23.0
380.0671,301.65798,1182.438,367.1387023925781,16.0
380.0671,301.65798,1182.438,369.19036865234375,15.0
380.0671,301.65798,1182.438,369.2093200683594,16.0
380.0671,301.65798,1182.438,371.1172790527344,16.0
380.0671,301.65798,1182.438,373.1391296386719,15.0
380.0671,301.65798,1182.438,379.15521240234375,17.0
84.08085,302.67701999999997,764,39.02598190307617,239.0
84.08085,302.67701999999997,764,40.02455139160156,236.0
84.08085,302.67701999999997,764,41.03303146362305,143.0
84.08085,302.67701999999997,764,41.04206848144531,242.0
84.08085,302.67701999999997,764,42.038509368896484,6407.0
84.08085,302.67701999999997,764,43.033939361572266,1341.0
84.08085,302.67701999999997,764,44.04008102416992,190.0
84.08085,302.67701999999997,764,45.020938873291016,364.0
84.08085,302.67701999999997,764,53.005760192871094,186.0
84.08085,302.67701999999997,764,54.034629821777344,189.0
84.08085,302.67701999999997,764,56.050209045410156,286.0
84.08085,302.67701999999997,764,59.0636100769043,490.0
84.08085,302.67701999999997,764,73.04585266113281,372.0
84.08085,302.67701999999997,764,80.05175018310547,591.0
84.08085,302.67701999999997,764,81.04429626464844,163.0
84.08085,302.67701999999997,764,84.08193969726562,256.0
130.0863,302.67701999999997,8741.125,42.01472854614258,895.0
130.0863,302.67701999999997,8741.125,42.03759002685547,869.0
130.0863,302.67701999999997,8741.125,42.059539794921875,871.0
130.0863,302.67701999999997,8741.125,56.05231857299805,1389.0
130.0863,302.67701999999997,8741.125,56.06816101074219,1394.0
130.0863,302.67701999999997,8741.125,84.08193969726562,13831.0
130.0863,302.67701999999997,8741.125,85.08348846435547,543.0
130.0863,302.67701999999997,8741.125,85.1056137084961,685.0
130.0863,302.67701999999997,8741.125,130.06863403320312,800.0
130.0863,302.67701999999997,8741.125,130.0879364013672,805.0
296.0444,324.07302,4886.688,38.966148376464844,47.0
296.0444,324.07302,4886.688,42.03583908081055,47.0
296.0444,324.07302,4886.688,44.05326843261719,93.0
296.0444,324.07302,4886.688,45.037109375,47.0
296.0444,324.07302,4886.688,45.053199768066406,51.0
296.0444,324.07302,4886.688,46.068180084228516,1110.0
296.0444,324.07302,4886.688,47.07123947143555,70.0
296.0444,324.07302,4886.688,57.07085037231445,93.0
296.0444,324.07302,4886.688,58.06945037841797,47.0
296.0444,324.07302,4886.688,59.0626106262207,116.0
296.0444,324.07302,4886.688,61.02899932861328,47.0
296.0444,324.07302,4886.688,67.05668640136719,70.0
296.0444,324.07302,4886.688,69.07347869873047,116.0
296.0444,324.07302,4886.688,70.06770324707031,70.0
296.0444,324.07302,4886.688,71.04998779296875,47.0
296.0444,324.07302,4886.688,71.08566284179688,47.0
296.0444,324.07302,4886.688,77.04398345947266,70.0
296.0444,324.07302,4886.688,78.98513793945312,186.0
296.0444,324.07302,4886.688,79.05535888671875,47.0
296.0444,324.07302,4886.688,81.06851959228516,93.0
296.0444,324.07302,4886.688,81.07614135742188,47.0
296.0444,324.07302,4886.688,82.9990005493164,70.0
296.0444,324.07302,4886.688,83.05169677734375,47.0
296.0444,324.07302,4886.688,83.08769989013672,70.0
296.0444,324.07302,4886.688,84.04451751708984,70.0
296.0444,324.07302,4886.688,87.04257202148438,47.0
296.0444,324.07302,4886.688,88.0734634399414,116.0
296.0444,324.07302,4886.688,89.05848693847656,47.0
296.0444,324.07302,4886.688,91.05574798583984,70.0
296.0444,324.07302,4886.688,93.03296661376953,47.0
296.0444,324.07302,4886.688,93.0669937133789,47.0
296.0444,324.07302,4886.688,95.00254821777344,47.0
296.0444,324.07302,4886.688,95.05206298828125,47.0
296.0444,324.07302,4886.688,95.08368682861328,93.0
296.0444,324.07302,4886.688,96.07940673828125,47.0
296.0444,324.07302,4886.688,96.9941635131836,47.0
296.0444,324.07302,4886.688,97.0691909790039,47.0
296.0444,324.07302,4886.688,98.05985260009766,140.0
296.0444,324.07302,4886.688,98.97273254394531,303.0
296.0444,324.07302,4886.688,99.01203155517578,70.0
296.0444,324.07302,4886.688,99.08222198486328,70.0
296.0444,324.07302,4886.688,100.07319641113281,70.0
296.0444,324.07302,4886.688,101.00814819335938,70.0
296.0444,324.07302,4886.688,101.02374267578125,47.0
296.0444,324.07302,4886.688,101.05918884277344,47.0
296.0444,324.07302,4886.688,101.06910705566406,93.0
296.0444,324.07302,4886.688,104.10514831542969,70.0
296.0444,324.07302,4886.688,105.07170867919922,70.0
296.0444,324.07302,4886.688,106.07034301757812,47.0
296.0444,324.07302,4886.688,106.09068298339844,47.0
296.0444,324.07302,4886.688,107.08682250976562,70.0
296.0444,324.07302,4886.688,109.06214141845703,47.0
296.0444,324.07302,4886.688,109.1033935546875,70.0
296.0444,324.07302,4886.688,110.06027221679688,47.0
296.0444,324.07302,4886.688,112.07465362548828,47.0
296.0444,324.07302,4886.688,113.05793762207031,70.0
296.0444,324.07302,4886.688,113.1014404296875,47.0
296.0444,324.07302,4886.688,114.0907211303711,70.0
296.0444,324.07302,4886.688,115.05555725097656,47.0
296.0444,324.07302,4886.688,116.07308959960938,47.0
296.0444,324.07302,4886.688,119.01708221435547,47.0
296.0444,324.07302,4886.688,119.07711029052734,47.0
296.0444,324.07302,4886.688,121.03074645996094,47.0
296.0444,324.07302,4886.688,121.04627227783203,47.0
296.0444,324.07302,4886.688,121.06490325927734,47.0
296.0444,324.07302,4886.688,121.1021499633789,47.0
296.0444,324.07302,4886.688,122.05872344970703,93.0
296.0444,324.07302,4886.688,123.00028228759766,47.0
296.0444,324.07302,4886.688,123.08321380615234,47.0
296.0444,324.07302,4886.688,123.11608123779297,47.0
296.0444,324.07302,4886.688,124.08527374267578,47.0
296.0444,324.07302,4886.688,127.0713119506836,47.0
296.0444,324.07302,4886.688,128.05751037597656,47.0
296.0444,324.07302,4886.688,128.07028198242188,93.0
296.0444,324.07302,4886.688,128.9481964111328,116.0
296.0444,324.07302,4886.688,129.07156372070312,47.0
296.0444,324.07302,4886.688,130.0735321044922,47.0
296.0444,324.07302,4886.688,133.01806640625,47.0
296.0444,324.07302,4886.688,135.07589721679688,70.0
296.0444,324.07302,4886.688,136.0613555908203,47.0
296.0444,324.07302,4886.688,136.076171875,47.0
296.0444,324.07302,4886.688,136.08604431152344,47.0
296.0444,324.07302,4886.688,138.04966735839844,47.0
296.0444,324.07302,4886.688,138.05796813964844,93.0
296.0444,324.07302,4886.688,139.05921936035156,47.0
296.0444,324.07302,4886.688,140.06576538085938,47.0
296.0444,324.07302,4886.688,141.06588745117188,47.0
296.0444,324.07302,4886.688,142.0863800048828,70.0
296.0444,324.07302,4886.688,143.0852508544922,47.0
296.0444,324.07302,4886.688,144.92869567871094,47.0
296.0444,324.07302,4886.688,145.10365295410156,47.0
296.0444,324.07302,4886.688,148.55296325683594,48.0
296.0444,324.07302,4886.688,149.02442932128906,719.0
296.0444,324.07302,4886.688,150.02833557128906,70.0
296.0444,324.07302,4886.688,150.0680694580078,47.0
296.0444,324.07302,4886.688,151.0980224609375,47.0
296.0444,324.07302,4886.688,152.067138671875,116.0
296.0444,324.07302,4886.688,154.08642578125,70.0
296.0444,324.07302,4886.688,155.07559204101562,70.0
296.0444,324.07302,4886.688,155.0861358642578,47.0
296.0444,324.07302,4886.688,156.08026123046875,47.0
296.0444,324.07302,4886.688,157.09701538085938,70.0
296.0444,324.07302,4886.688,159.00164794921875,47.0
296.0444,324.07302,4886.688,159.0301055908203,47.0
296.0444,324.07302,4886.688,161.02513122558594,47.0
296.0444,324.07302,4886.688,161.05914306640625,47.0
296.0444,324.07302,4886.688,161.09136962890625,47.0
296.0444,324.07302,4886.688,163.07223510742188,116.0
296.0444,324.07302,4886.688,165.08694458007812,47.0
296.0444,324.07302,4886.688,166.08348083496094,93.0
296.0444,324.07302,4886.688,167.09579467773438,47.0
296.0444,324.07302,4886.688,170.08493041992188,47.0
296.0444,324.07302,4886.688,171.0281524658203,70.0
296.0444,324.07302,4886.688,173.05044555664062,116.0
296.0444,324.07302,4886.688,174.05023193359375,70.0
296.0444,324.07302,4886.688,177.09127807617188,47.0
296.0444,324.07302,4886.688,179.03573608398438,47.0
296.0444,324.07302,4886.688,180.09996032714844,140.0
296.0444,324.07302,4886.688,181.1046905517578,47.0
296.0444,324.07302,4886.688,183.0328369140625,93.0
296.0444,324.07302,4886.688,183.0958251953125,47.0
296.0444,324.07302,4886.688,191.06776428222656,47.0
296.0444,324.07302,4886.688,191.1028594970703,47.0
296.0444,324.07302,4886.688,193.0951385498047,47.0
296.0444,324.07302,4886.688,195.8392791748047,47.0
296.0444,324.07302,4886.688,196.9680938720703,351.0
296.0444,324.07302,4886.688,198.1041259765625,47.0
296.0444,324.07302,4886.688,199.03640747070312,48.0
296.0444,324.07302,4886.688,200.06263732910156,48.0
296.0444,324.07302,4886.688,200.10653686523438,71.0
296.0444,324.07302,4886.688,201.04550170898438,1470.0
296.0444,324.07302,4886.688,202.04681396484375,186.0
296.0444,324.07302,4886.688,203.04257202148438,47.0
296.0444,324.07302,4886.688,206.117431640625,47.0
296.0444,324.07302,4886.688,208.09063720703125,70.0
296.0444,324.07302,4886.688,209.07464599609375,47.0
296.0444,324.07302,4886.688,210.09368896484375,47.0
296.0444,324.07302,4886.688,213.07095336914062,47.0
296.0444,324.07302,4886.688,218.1164093017578,47.0
296.0444,324.07302,4886.688,219.0444793701172,47.0
296.0444,324.07302,4886.688,221.0763702392578,47.0
296.0444,324.07302,4886.688,221.12042236328125,47.0
296.0444,324.07302,4886.688,221.1414031982422,47.0
296.0444,324.07302,4886.688,223.16822814941406,48.0
296.0444,324.07302,4886.688,223.97816467285156,881.0
296.0444,324.07302,4886.688,225.11962890625,47.0
296.0444,324.07302,4886.688,226.1070098876953,163.0
296.0444,324.07302,4886.688,227.11354064941406,70.0
296.0444,324.07302,4886.688,228.1159210205078,47.0
296.0444,324.07302,4886.688,231.07627868652344,47.0
296.0444,324.07302,4886.688,233.03819274902344,47.0
296.0444,324.07302,4886.688,236.0865478515625,70.0
296.0444,324.07302,4886.688,237.993408203125,70.0
296.0444,324.07302,4886.688,239.0958251953125,47.0
296.0444,324.07302,4886.688,239.14599609375,47.0
296.0444,324.07302,4886.688,241.1133270263672,47.0
296.0444,324.07302,4886.688,250.17982482910156,47.0
296.0444,324.07302,4886.688,250.9904022216797,279.0
296.0444,324.07302,4886.688,251.9925994873047,70.0
296.0444,324.07302,4886.688,252.1359405517578,47.0
296.0444,324.07302,4886.688,253.1448974609375,47.0
296.0444,324.07302,4886.688,255.10804748535156,47.0
296.0444,324.07302,4886.688,263.0776062011719,47.0
296.0444,324.07302,4886.688,264.0852966308594,47.0
296.0444,324.07302,4886.688,265.11328125,93.0
296.0444,324.07302,4886.688,267.145263671875,47.0
296.0444,324.07302,4886.688,269.0368957519531,116.0
296.0444,324.07302,4886.688,269.1387023925781,47.0
296.0444,324.07302,4886.688,271.2185363769531,47.0
296.0444,324.07302,4886.688,272.0997314453125,47.0
296.0444,324.07302,4886.688,274.2073059082031,47.0
296.0444,324.07302,4886.688,275.100341796875,70.0
296.0444,324.07302,4886.688,275.1143798828125,47.0
296.0444,324.07302,4886.688,276.2010803222656,47.0
296.0444,324.07302,4886.688,277.0785827636719,47.0
296.0444,324.07302,4886.688,278.1385803222656,72.0
296.0444,324.07302,4886.688,279.0968933105469,1213.0
296.0444,324.07302,4886.688,280.08990478515625,285.0
296.0444,324.07302,4886.688,281.046875,47.0
296.0444,324.07302,4886.688,281.091796875,47.0
296.0444,324.07302,4886.688,283.1222839355469,47.0
296.0444,324.07302,4886.688,283.1839904785156,47.0
296.0444,324.07302,4886.688,287.08087158203125,47.0
296.0444,324.07302,4886.688,288.09039306640625,47.0
296.0444,324.07302,4886.688,289.0944519042969,47.0
296.0444,324.07302,4886.688,292.0906677246094,47.0
296.0444,324.07302,4886.688,294.2160949707031,47.0
296.0444,324.07302,4886.688,295.1095886230469,47.0
296.0444,324.07302,4886.688,295.1241455078125,47.0
296.0444,324.07302,4886.688,295.138671875,47.0
296.0444,324.07302,4886.688,296.1379699707031,47.0
266.1586,333.243,886.8125,38.967811584472656,47.0
266.1586,333.243,886.8125,41.03028869628906,47.0
266.1586,333.243,886.8125,42.035728454589844,47.0
266.1586,333.243,886.8125,43.0200309753418,70.0
266.1586,333.243,886.8125,43.02650833129883,47.0
266.1586,333.243,886.8125,44.05316162109375,235.0
266.1586,333.243,886.8125,45.03416061401367,71.0
266.1586,333.243,886.8125,45.04835891723633,47.0
266.1586,333.243,886.8125,45.932220458984375,51.0
266.1586,333.243,886.8125,46.06903076171875,1598.0
266.1586,333.243,886.8125,55.02000045776367,47.0
266.1586,333.243,886.8125,55.05976104736328,70.0
266.1586,333.243,886.8125,57.07181930541992,116.0
266.1586,333.243,886.8125,58.06719970703125,47.0
266.1586,333.243,886.8125,59.059261322021484,70.0
266.1586,333.243,886.8125,60.047698974609375,47.0
266.1586,333.243,886.8125,69.03235626220703,47.0
266.1586,333.243,886.8125,69.07221984863281,47.0
266.1586,333.243,886.8125,70.06288146972656,70.0
266.1586,333.243,886.8125,71.08795166015625,47.0
266.1586,333.243,886.8125,73.02776336669922,47.0
266.1586,333.243,886.8125,77.04142761230469,93.0
266.1586,333.243,886.8125,78.98380279541016,233.0
266.1586,333.243,886.8125,79.05653381347656,70.0
266.1586,333.243,886.8125,79.98361206054688,70.0
266.1586,333.243,886.8125,80.98462677001953,47.0
266.1586,333.243,886.8125,81.07097625732422,140.0
266.1586,333.243,886.8125,82.064697265625,70.0
266.1586,333.243,886.8125,83.00150299072266,70.0
266.1586,333.243,886.8125,83.04776763916016,47.0
266.1586,333.243,886.8125,83.08634185791016,70.0
266.1586,333.243,886.8125,84.04315185546875,70.0
266.1586,333.243,886.8125,84.99764251708984,47.0
266.1586,333.243,886.8125,85.10041046142578,47.0
266.1586,333.243,886.8125,88.07604217529297,186.0
266.1586,333.243,886.8125,89.05841827392578,70.0
266.1586,333.243,886.8125,91.05433654785156,209.0
266.1586,333.243,886.8125,95.00386810302734,70.0
266.1586,333.243,886.8125,95.04924774169922,47.0
266.1586,333.243,886.8125,95.08775329589844,70.0
266.1586,333.243,886.8125,96.04617309570312,47.0
266.1586,333.243,886.8125,96.99549102783203,47.0
266.1586,333.243,886.8125,97.06495666503906,70.0
266.1586,333.243,886.8125,98.06120300292969,209.0
266.1586,333.243,886.8125,98.97828674316406,303.0
266.1586,333.243,886.8125,99.04286193847656,93.0
266.1586,333.243,886.8125,100.07598114013672,140.0
266.1586,333.243,886.8125,101.0123519897461,93.0
266.1586,333.243,886.8125,101.05914306640625,47.0
266.1586,333.243,886.8125,101.0690689086914,70.0
266.1586,333.243,886.8125,102.00151824951172,47.0
266.1586,333.243,886.8125,104.1108627319336,116.0
266.1586,333.243,886.8125,104.99649047851562,47.0
266.1586,333.243,886.8125,106.06593322753906,47.0
266.1586,333.243,886.8125,107.05029296875,47.0
266.1586,333.243,886.8125,107.07218170166016,47.0
266.1586,333.243,886.8125,107.08241271972656,47.0
266.1586,333.243,886.8125,108.08612060546875,47.0
266.1586,333.243,886.8125,108.09198760986328,47.0
266.1586,333.243,886.8125,109.06800079345703,47.0
266.1586,333.243,886.8125,109.10482788085938,70.0
266.1586,333.243,886.8125,111.04209899902344,47.0
266.1586,333.243,886.8125,111.07926940917969,47.0
266.1586,333.243,886.8125,112.07312774658203,47.0
266.1586,333.243,886.8125,114.09822845458984,47.0
266.1586,333.243,886.8125,115.07520294189453,70.0
266.1586,333.243,886.8125,116.06849670410156,47.0
