"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP0460",147.073675947306,147.065885436385,147.076318356709,441.244,436.15,446.339,13642.0521,13248.0731341772,2120,56,1
"CP0461",147.076108033426,147.075917109201,147.076318356709,441.244,436.15,446.339,13586.0126,13227.0051196203,2065,55,1
"CP0462",155.069626435256,155.063024648003,155.071770718965,399.47,397.432,403.546,3665.34299999999,3248.28085714284,1516,19,1
"CP0463",128.952737626557,128.951485705811,128.953008946836,459.584,456.527,462.641,2100.15900000001,2093.02600000001,495,494,1
"CP0464",128.952988016433,128.950043022523,128.954492755355,423.923,419.848,427.999,3178.89,3169.720125,548,547,1
"CP0465",128.951259903148,128.948253179268,128.954586288652,398.451,396.414,402.527,6395.21683333333,6389.10383333333,2379,2378,1
"CP0466",128.952739275422,128.951554400107,128.952989093632,449.395,446.339,452.452,2105.9285,2098.79666666667,416,415,1
"CP0467",128.953052080724,128.95132482706,128.956175698672,408.64,402.527,411.697,3837.13555555556,3826.94666666667,537,536,1
"CP0468",128.952303637589,128.951208304419,128.953009998407,414.753,411.697,419.848,2777.45325,2768.283375,361,360,1
"CP0469",128.952383989923,128.951278644904,128.953079849422,439.206,435.131,441.244,1930.68916666668,1923.55733333335,336,335,1
"CP0470",128.951688977115,128.951237628192,128.952915729881,467.735,462.641,473.848,3020.79590909091,3009.58890909091,410,308,1
"CP0471",162.111708237728,162.111546395091,162.111745997629,395.395,389.281,399.47,1857946.8287,1857935.6208,351587,351586,1
"CP0472",162.110754608198,162.108188671124,162.11160247016,472.829,468.754,475.886,1416.21142857143,1409.07942857143,381,380,1
"CP0473",162.111688379972,162.111203388469,162.113206419028,444.301,439.206,450.414,4783.77818181817,4771.55127272726,625,624,1
"CP0474",162.11159396454,162.1100431962,162.113232612059,423.923,418.829,426.98,9960.52200000001,9951.35212500001,1462,1201,1
"CP0475",162.111693887102,162.109696142727,162.113539621507,429.018,426.98,431.055,3828.46249999999,3823.36874999999,911,910,1
"CP0476",162.111802655114,162.111278527038,162.113231404932,435.131,431.055,439.206,5123.92237500001,5114.75250000001,829,828,1
"CP0477",162.112559779892,162.109700696803,162.116742656812,457.546,453.471,460.603,1930.73428571429,1922.58342857143,350,349,1
"CP0478",162.112139752304,162.111344100502,162.113370458339,464.678,460.603,468.754,1797.2955,1788.125625,306,305,1
"CP0479",365.123809877143,365.121219528689,365.125853839224,433.093,429.018,438.188,5951.33000000001,5455.89527777779,1278,15,1
"CP0480",336.089219599669,336.082055390388,336.103320942864,472.829,468.754,477.924,2486.08888888888,2399.91298527442,615,37,1
"CP0481",260.106766061589,260.10306361327,260.115323748864,472.829,468.754,477.924,2934.39999999999,2821.21126506023,1073,62,1
"CP0482",104.107579068977,104.105095523453,104.108284057376,472.829,468.754,477.924,2700.05555555554,2629.4611111111,820,56,1
"CP0483",226.097881927222,226.083466835218,226.114765297227,472.829,454.49,490.15,7832.97371428571,4499.73689852216,1144,27,1
"CP0484",362.086158387552,362.079956762527,362.101900286958,472.829,468.754,477.924,7092.48555555552,6770.51666666664,1640,58,1
"CP0485",259.115563647932,259.110717218059,259.124592700521,472.829,467.735,477.924,14812.7681999999,14631.8406714285,2978,139,1
"CP0486",385.130017304424,385.127368898599,385.144026313824,465.697,459.584,469.773,5974.82960000001,5733.96683184715,1362,48,1
"CP0487",198.084230193423,198.081849319914,198.085764718357,480.98,475.886,485.056,7531.62666666663,7461.5258835341,1463,95,1
"CP0488",176.102697994375,176.101538225083,176.103136176745,480.98,475.886,486.075,10337.7594,9741.33900714282,2082,54,1
"CP0489",404.125487084411,404.111781288408,404.141493932475,472.829,468.754,477.924,2655.22444444443,2224.04919191918,615,16,1
"CP0490",258.104013291042,258.096220859998,258.11057053671,472.829,468.754,477.924,124720.151111111,124220.167777777,28763,730,1
"CP0491",159.078828578198,159.065465940082,159.084214101403,480.98,475.886,487.094,7936.28290909089,7407.03241558439,1231,30,1
"CP0492",786.164920458436,786.16160297362,786.171113128255,530.905,526.83,536,3909.47666666665,3900.25142570279,906,166,1
"CP0493",190.105934574259,190.101542890722,190.114246463008,472.829,468.754,476.905,2182.43024999999,2061.18412499999,615,15,1
"CP0494",332.073816983082,332.06185638513,332.087311560547,578.793,565.547,591.019,16762.61376,15912.2892167901,1801,54,1
"CP0495",399.910835496115,399.90839696159,399.913143035739,473.848,470.792,477.924,2976.08171428572,2880.60024489796,667,28,1
"CP0496",399.910574220964,399.906064822761,399.914468827914,407.621,399.47,419.848,7107.84639999999,6869.13268571428,547,23,1
"CP0497",281.098964508812,281.086329974282,281.114735962199,472.829,450.414,494.226,8842.89181395349,5140.9961461794,1143,15,1
"CP0498",464.377781863149,464.373476248649,464.388267852041,952.72,948.645,958.834,3725.09839999999,3126.34532844826,848,25,1
"CP0499",480.22931610308,480.218965359861,480.247340677977,472.829,468.754,476.905,2565.52724999999,1831.39429687499,820,20,1
"CP0500",399.90169549287,399.889502659714,399.911770092707,1027.1,1017.93,1033.21,10735.7280000001,10105.900952381,993,31,1
"CP0501",175.105914089513,175.100161844864,175.108774979241,402.527,398.451,406.602,3683.23312499998,3455.00512499998,911,19,1
"CP0502",175.118379325812,175.117902864838,175.119928423397,733.662,724.492,742.832,25993.8933333334,25451.8444444445,2917,62,1
"CP0503",359.12534640072,359.120329842752,359.139062254589,919.097,916.041,922.154,5752.33299999995,5745.20116666661,1294,1293,1
"CP0504",359.135026964569,359.107451008349,359.149802832691,1040.34,991.438,1077.02,49392.0211666667,49305.4203333333,1069,1068,1
"CP0505",359.145893860611,359.13894651871,359.149703596403,1090.27,1086.19,1096.38,6724.38100000004,6713.17200000004,839,794,1
"CP0506",359.140623497038,359.120866771014,359.147698731761,1166.68,1160.57,1171.78,3515.86363636365,3503.63454545456,482,481,1
"CP0507",359.134901578168,359.122438022529,359.144912866756,1125.93,1121.85,1132.04,4744.46400000003,4733.25500000003,600,599,1
"CP0508",359.134101846834,359.120473893831,359.145956405334,892.607,873.248,893.625,15992.88845,15971.4926,1154,1111,1
"CP0509",359.135942889719,359.12816604528,359.139680218855,950.683,948.645,953.739,3950.90640000004,3944.79360000004,851,850,1
"CP0510",359.137248302477,359.134327652201,359.140688470939,980.23,976.154,984.305,4239.53887499998,4230.36899999998,599,598,1
"CP0511",359.127839835225,359.122527638564,359.141630353941,869.172,865.097,872.229,6179.36857142863,6171.21771428577,1107,1106,1
"CP0512",359.13865982953,359.128166172935,359.149442055649,1111.67,1105.55,1119.82,7115.63357142856,7100.34428571428,591,590,1
"CP0513",359.138551679079,359.126674309618,359.147641801792,1144.27,1141.21,1147.33,2345.99999999996,2338.85999999996,466,465,1
"CP0514",359.129747805257,359.122907619061,359.136959333023,1188.08,1184.01,1191.14,1446.37142857145,1438.22285714288,321,320,1
"CP0515",359.122539655844,359.111719464517,359.136171234454,856.946,849.814,864.078,11963.4205714286,11948.1377142857,993,983,1
"CP0516",359.135540942509,359.122472032367,359.145956405334,903.814,900.758,906.871,5213.37016666662,5206.23833333328,1112,1111,1
"CP0517",359.135133964195,359.1134188447,359.148182242029,912.984,910.946,916.041,4057.65800000002,4051.54400000002,996,995,1
"CP0518",359.132950095524,359.122933225813,359.14124310814,927.248,922.154,931.324,8397.68222222218,8387.4933333333,1301,1210,1
"CP0519",359.132262425582,359.124775256645,359.140830830073,934.381,931.324,936.418,3749.18400000004,3743.07120000004,770,769,1
"CP0520",359.13270347945,359.12023039052,359.142978823308,939.475,936.418,943.55,4642.93199999997,4634.78114285711,684,683,1
"CP0521",359.140110129944,359.135707097576,359.145250052215,955.777,953.739,958.834,3414.66899999994,3408.55499999994,762,761,1
"CP0522",359.134437552295,359.120806655893,359.139033304092,960.871,958.834,963.928,2753.81640000003,2747.70360000003,707,706,1
"CP0523",359.134531688321,359.126023833332,359.139433199612,966.985,963.928,970.041,3026.95383333336,3019.82200000003,598,597,1
"CP0524",359.143031841845,359.133868428715,359.149488994475,973.098,970.041,976.154,3352.98049999997,3345.84866666663,642,641,1
"CP0525",359.131287503746,359.123020716633,359.138370664086,1082.12,1078.04,1086.19,5056.05625000006,5046.88750000006,704,703,1
"CP0526",359.139937186256,359.136228533434,359.14743963308,1101.48,1096.38,1105.55,5033.31111111103,5023.12222222214,632,631,1
"CP0527",359.134341786074,359.13188487833,359.138031626703,1135.1,1132.04,1138.16,2578.56000000005,2571.42000000005,508,507,1
"CP0528",359.137994005701,359.127995877587,359.141202762496,1149.36,1147.33,1153.44,2149.70166666671,2142.57333333338,426,425,1
"CP0529",359.132508323347,359.121159773287,359.145981834658,1195.21,1191.14,1197.25,1044.80999999998,1037.68166666665,172,171,1
"CP0530",359.132709326859,359.132709326859,359.132709326859,779.511,771.36,782.568,11276.2669090909,11264.04,1634,1179,1
"CP0531",359.135475713412,359.122790812256,359.146384867278,791.738,788.681,795.813,3717.80971428569,3709.65885714283,730,729,1
"CP0532",359.134202466977,359.108220759824,359.148174844588,843.7,798.87,845.738,36434.775652174,36386.8887826087,1346,1345,1
"CP0533",359.138037325429,359.125156137513,359.14468393704,745.888,740.794,750.983,9423.80609999997,9412.59819999997,1200,1199,1
"CP0534",359.128073593211,359.12292463002,359.140497003901,761.171,754.039,771.36,15010.1748235294,14991.8349411765,2022,2021,1
"CP0535",359.129991376689,359.118747642768,359.141728322277,737.737,734.681,740.794,5604.60216666661,5597.47033333328,999,998,1
"CP0536",81.0455172026552,81.0419960526841,81.0524435679794,1065.82,1054.61,1074.99,4385.77600000002,4364.37700000002,554,553,1
"CP0537",81.0453438992155,81.0446216324761,81.0472062779584,1130.01,1126.95,1134.08,1906.76571428568,1898.61714285711,349,348,1
"CP0538",81.045756358088,81.0433119141411,81.0485218750856,1191.14,1166.68,1198.27,6784.71677419353,6752.10774193547,506,505,1
"CP0539",81.0464148446887,81.0445774551077,81.0485041477204,1153.44,1149.36,1156.5,1654.44000000002,1646.28000000002,346,345,1
"CP0540",81.0457869564151,81.0419960526841,81.0524435679794,1026.08,1022,1030.16,1966.56000000002,1957.38000000002,298,553,1
"CP0541",81.0463002354373,81.0458560039778,81.0484412818412,1080.08,1077.02,1083.14,1317.84000000003,1310.70000000003,277,276,1
"CP0542",81.0462785808659,81.0433635769941,81.0490434320107,1100.46,1097.4,1102.5,965.939999999983,959.819999999983,223,222,1
"CP0543",81.0464225006489,81.0432098669675,81.0491840854903,1042.38,1036.27,1045.44,1874.75555555557,1864.56666666668,291,290,1
"CP0544",81.0456369033731,81.043484738116,81.047180218461,1144.27,1141.21,1149.36,1741.04374999997,1731.87499999997,280,279,1
"CP0545",81.0478097559442,81.044608684315,81.0503597577676,1033.21,1030.16,1036.27,1491.85833333331,1484.72999999998,306,305,1
"CP0546",81.0463566415957,81.0446455431247,81.0498477724263,1048.5,1045.44,1052.57,1272.19571428569,1264.04714285712,234,233,1
"CP0547",81.0463814476595,81.0446843288123,81.0484128008697,1090.27,1087.21,1093.32,1014.25999999998,1007.13166666665,217,216,1
"CP0548",81.0449069764649,81.0433034022178,81.0471613455592,1114.72,1108.61,1116.76,1450.70000000002,1441.53125000002,244,243,1
"CP0549",81.0445006532398,81.043388653273,81.0459369041732,1124.91,1121.85,1126.95,1430.04000000004,1423.92000000004,347,346,1
"CP0550",81.0455037477039,81.0444948625962,81.0471831949144,1137.14,1134.08,1141.21,1594.06428571431,1585.91571428574,343,342,1
"CP0551",81.0451200574402,81.0433463437556,81.0473322786262,1160.57,1156.5,1165.67,1806.49000000001,1796.30111111113,274,273,1
"CP0552",98.0697713372388,98.0662652220931,98.0713880140033,1065.82,1060.72,1069.89,4648.17111111115,2895.35978902956,982,18,1
"CP0553",124.086784939661,124.085591448215,124.086928506823,1065.82,1059.7,1070.91,84318.562727273,70340.711818182,13469,13,1
"CP0554",125.090759287858,125.08986451628,125.095657829295,1065.82,1060.72,1070.91,7224.71000000004,6107.30897590365,1593,27,1
"CP0555",170.125102664565,170.117357505907,170.127388486716,1191.14,1188.08,1197.25,6246.80777777783,6236.61888888894,1014,1013,1
"CP0556",170.127164370816,170.117269160138,170.130853642532,1173.82,1169.74,1176.87,3100.53142857138,3092.38285714281,542,541,1
"CP0557",170.127034128155,170.120854519302,170.129040863541,1178.91,1176.87,1181.97,2789.70000000007,2783.58000000007,506,505,1
"CP0558",170.125298822571,170.121511825468,170.129008287701,1185.02,1181.97,1188.08,4353.37499999993,4346.2466666666,944,943,1
"CP0559",265.120685979603,265.110880503251,265.128742815302,1064.8,1057.67,1073.97,6426.27499999998,6408.95624999998,552,551,1
"CP0560",265.118716913771,265.106073035224,265.134619431517,1137.14,1120.83,1158.53,9043.92432432433,9005.20540540542,381,380,1
"CP0561",265.124022714815,265.114693516239,265.133394824577,1026.08,1015.89,1034.23,6855.08444444446,6835.72555555557,481,480,1
"CP0562",265.122475913287,265.112498188864,265.131890818317,1102.5,1095.36,1108.61,4102.40384615385,4088.13461538462,444,443,1
"CP0563",265.113267101139,265.112701148384,265.1148425754,1175.85,1171.78,1181.97,1642.62800000001,1631.41900000001,215,214,1
"CP0564",265.12879882536,265.121825834423,265.132319335417,1008.76,1005.7,1012.83,2533.18714285714,2525.03857142857,423,409,1
"CP0565",265.12631379739,265.114777274112,265.133353022267,1082.12,1073.97,1095.36,6568.7671428571,6546.35857142853,564,563,1
"CP0566",265.116775688036,265.112800719491,265.119402185129,1164.65,1160.57,1171.78,2051.43000000001,2039.20090909092,333,332,1
"CP0567",265.123383371935,265.112905013954,265.135469844872,1185.02,1181.97,1192.16,1307.37700000001,1296.16800000001,215,214,1
"CP0568",265.11802846795,265.113020677222,265.131234206156,1053.59,1049.51,1057.67,3181.38000000003,3172.20000000003,526,525,1
"CP0569",265.119331359436,265.112788410987,265.132040073817,1045.44,1042.38,1049.51,2626.89571428567,2618.7471428571,512,511,1
"CP0570",265.115904370598,265.110536850153,265.120029381674,1196.23,1192.16,1198.27,690.429999999989,683.301666666655,128,127,1
"CP0571",280.106794010736,280.095807869249,280.111137529371,774.417,770.341,779.511,5590.64333333331,5580.45444444442,766,765,1
"CP0572",280.104344197065,280.092078222799,280.109217498897,897.701,893.625,901.776,4423.95524999997,4414.78537499997,651,650,1
"CP0573",280.106619629901,280.098246792777,280.109999109543,981.249,976.154,985.324,6337.48888888886,6327.29999999997,811,810,1
"CP0574",280.109305273909,280.106772737678,280.114104089096,1125.93,1120.83,1130.01,6349.50000000004,6339.30000000004,907,906,1
"CP0575",280.109164632032,280.105833030112,280.11707670921,694.944,686.793,701.058,8189.12892857142,8173.84499999999,825,824,1
"CP0576",280.105688351089,280.093454379357,280.109301427663,1041.36,1039.32,1044.42,4579.80000000012,4573.68000000012,1055,1054,1
"CP0577",280.100985342073,280.093524529134,280.107650640041,530.905,524.792,537.019,7799.80708333332,7786.56116666665,900,899,1
"CP0578",280.109090002449,280.105407413037,280.117540341798,650.114,639.925,660.303,11398.4343,11377.0374,832,831,1
"CP0579",280.109177858093,280.106651289385,280.112749969576,741.813,737.737,745.888,5117.80912500004,5108.63925000004,677,676,1
"CP0580",280.108515972569,280.104365409381,280.113805291516,830.455,829.436,848.795,9414.58736842102,9394.20947368417,796,795,1
"CP0581",280.097157556331,280.093805648905,280.10593180962,1197.25,1192.16,1198.27,3226.07999999995,3218.95166666661,612,611,1
"CP0582",280.109994508089,280.107205001526,280.116643952147,1083.14,1076,1089.25,8723.59615384615,8709.32692307692,798,797,1
"CP0583",280.105687542344,280.09652615716,280.108468201832,1024.04,1020.99,1027.1,4897.16499999992,4890.03666666659,1046,1045,1
"CP0584",280.108204281656,280.105336949581,280.110217583568,611.397,607.321,618.529,6882.73090909089,6870.50399999998,837,836,1
"CP0585",280.109820385017,280.102832066036,280.116294615032,852.87,850.833,855.927,2857.73400000003,2851.62120000003,708,707,1
"CP0586",280.107583734803,280.106792568195,280.108391384019,961.89,957.815,964.947,4710.17657142854,4702.02571428568,824,823,1
"CP0587",280.108896637445,280.106986321199,280.110187828699,505.433,502.377,508.49,4241.40316666667,4234.27133333333,757,756,1
"CP0588",280.107298325231,280.1051086052,280.109963055033,549.245,545.17,553.321,5171.80950000004,5162.63962500004,817,816,1
"CP0589",280.107441176851,280.104757400519,280.109560810649,593.057,593.057,595.095,1677.27400000001,1674.21700000001,710,802,1
"CP0590",280.109580822311,280.107894062431,280.110252111096,670.491,667.435,673.548,3792.0976666667,3784.96583333337,774,773,1
"CP0591",280.109350716587,280.107030386439,280.111652866815,1069.89,1065.82,1072.95,5028.68714285722,5020.53857142865,801,800,1
"CP0592",280.107843451383,280.093940487787,280.116378279034,569.623,562.49,577.774,8378.6888,8362.38586666666,828,827,1
"CP0593",280.112598054731,280.105874285128,280.119847893274,600.189,596.113,607.321,6784.91563636362,6772.68872727271,757,756,1
"CP0594",280.109263734003,280.107869199369,280.110947751772,789.7,786.643,793.776,3910.92199999996,3902.76999999996,765,764,1
"CP0595",280.107177148594,280.102698394506,280.109839782098,802.945,794.794,810.078,7164.12026666666,7147.81733333333,564,563,1
"CP0596",280.10895312076,280.106637077978,280.112712009347,882.418,878.342,886.493,4451.46487500004,4442.29500000004,598,597,1
"CP0597",280.109454201727,280.096707870057,280.116885187757,925.211,916.041,930.305,6924.15314285709,6908.87028571424,735,734,1
"CP0598",280.110871902834,280.106706658407,280.117075513122,938.456,932.343,947.626,7523.31146666667,7507.00960000001,925,924,1
"CP0599",280.101841654673,280.093628213781,280.108609230335,1105.55,1101.48,1111.67,6474.72600000004,6463.51700000003,820,773,1
"CP0600",280.109621932469,280.106045733094,280.116721169108,1151.4,1147.33,1154.46,3927.61142857149,3919.46285714292,586,585,1
"CP0601",280.106818888256,280.093982775114,280.116892660951,1172.8,1166.68,1178.91,5831.67166666668,5818.42250000001,578,577,1
"CP0602",280.108374295037,280.104662775579,280.110517149127,583.887,579.811,586.944,4258.40099999996,4250.24899999996,842,841,1
"CP0603",280.109515643411,280.106880270787,280.114571237373,682.718,679.661,686.793,3854.33657142861,3846.18571428575,638,637,1
"CP0604",280.107338226466,280.098771598723,280.116058433071,714.303,709.209,719.398,5572.36410000004,5561.15620000004,703,702,1
"CP0605",280.108121096205,280.10709654804,280.110620448238,727.549,724.492,731.624,4284.29428571432,4276.14342857147,832,831,1
"CP0606",280.108132679225,280.105594927145,280.110214522533,765.247,762.19,770.341,4772.41049999997,4763.24062499997,619,618,1
"CP0607",280.108015712967,280.104365409381,280.110825992569,815.172,811.096,819.247,4070.40562499998,4061.23574999998,646,645,1
"CP0608",280.110239310917,280.106843469904,280.114460822989,910.946,907.89,915.022,3433.5485714286,3425.39771428574,528,527,1
"CP0609",280.108298839488,280.107020031452,280.111651337124,990.419,985.324,993.475,5866.68225000005,5857.51237500005,850,849,1
"CP0610",280.107784434244,280.104665392,280.109749810611,1097.4,1095.36,1101.48,4040.22000000008,4033.08000000008,944,943,1
"CP0611",280.10531491609,280.097107935362,280.109438431217,1140.19,1137.14,1142.23,3130.34999999995,3124.24199999995,712,711,1
"CP0612",280.100673901742,280.091819840553,280.10738571549,1161.59,1159.55,1165.67,3162.00000000006,3154.86000000006,687,686,1
"CP0613",280.102110419781,280.093023780619,280.10956832384,1188.08,1186.04,1192.16,2962.08000000006,2954.94000000006,575,574,1
"CP0614",280.104317189103,280.096050600767,280.114551966361,487.094,476.905,490.15,8697.88961538462,8683.62576923077,1051,792,1
"CP0615",280.108337254521,280.105703893159,280.110263256808,499.32,495.245,502.377,3962.33542857143,3954.18457142857,675,674,1
"CP0616",280.109708112353,280.106733924113,280.115609695407,510.528,508.49,514.603,4020.3163333333,4013.18449999996,666,661,1
"CP0617",280.104095732936,280.096418940584,280.110646498639,517.66,514.603,520.717,3760.11000000002,3752.97700000002,813,812,1
"CP0618",280.108061199872,280.104576904104,280.109547952164,541.094,537.019,545.17,4884.48674999997,4875.31687499997,772,771,1
"CP0619",280.107317994283,280.103916260964,280.109438602747,557.396,553.321,562.49,5026.64955555555,5016.46177777777,651,620,1
"CP0620",280.107981593615,280.105736457222,280.112321606917,621.585,618.529,624.642,3674.93183333337,3667.80000000003,708,707,1
"CP0621",280.110863671348,280.107586576968,280.114701490103,626.68,624.642,629.736,3066.58799999996,3060.47519999996,626,625,1
"CP0622",280.108141425252,280.106398683161,280.109971781002,665.397,662.34,667.435,3092.66499999995,3086.55099999995,616,615,1
"CP0623",280.106298096068,280.09396925968,280.110325351859,676.605,673.548,679.661,3536.37049999997,3529.23866666663,691,690,1
"CP0624",280.109078323322,280.1077445173,280.111545525485,734.681,731.624,737.737,3633.15966666663,3626.0278333333,673,672,1
"CP0625",280.108936212168,280.106697511409,280.110673426826,748.945,745.888,753.02,3950.10914285711,3941.95828571426,806,805,1
"CP0626",280.103933651857,280.079531349046,280.115310005491,758.115,753.02,762.19,5005.80111111115,4995.61222222226,662,661,1
"CP0627",280.108416573891,280.1052632673,280.110058601707,784.606,779.511,786.643,4002.07085714289,3993.92000000004,629,628,1
"CP0628",280.107483702011,280.106238340253,280.109912937649,858.984,855.927,862.04,3295.9258333333,3288.79399999997,619,618,1
"CP0629",280.107538727616,280.10532047348,280.112643115154,864.078,862.04,867.135,2724.80600000001,2718.69200000001,543,542,1
"CP0630",280.107033143157,280.105408012877,280.108687183132,874.267,871.21,878.342,3878.78914285711,3870.63828571426,584,583,1
"CP0631",280.107793159074,280.107011868441,280.108862802834,953.739,949.664,957.815,4600.22062500004,4591.05075000004,712,711,1
"CP0632",280.109722182323,280.106832902247,280.116875014086,968.003,964.947,970.041,3246.91560000003,3240.80280000003,656,655,1
"CP0633",280.109430810742,280.106642925678,280.113658511652,973.098,970.041,976.154,4025.41049999996,4018.27866666663,747,746,1
"CP0634",280.10809132765,280.105983621233,280.109310932941,996.532,993.475,1000.61,5148.41214285714,5140.25785714285,774,773,1
"CP0635",280.107815334219,280.105990906591,280.109233681806,1003.66,1000.61,1006.72,4297.36666666668,4290.23833333334,1047,1046,1
"CP0636",280.107312111007,280.105704499857,280.109173755732,1011.81,1006.72,1015.89,6736.8933333333,6726.70444444441,821,820,1
"CP0637",280.108332000373,280.105679863946,280.109612382142,1018.95,1015.89,1020.99,4218.72000000002,4212.60000000002,900,899,1
"CP0638",280.107850092558,280.104293420432,280.110397025398,1030.16,1027.1,1033.21,4182.29500000009,4175.16666666675,752,751,1
"CP0639",280.10378366943,280.093960188723,280.110812401072,1047.48,1044.42,1050.53,4544.82166666659,4537.69333333326,842,841,1
"CP0640",280.109957013194,280.106849125157,280.110950043442,1053.59,1050.53,1056.65,4518.60000000009,4511.46000000009,844,843,1
"CP0641",280.109528472978,280.107482164673,280.112809906727,1063.78,1060.72,1065.82,3867.83999999993,3861.71999999993,1025,1024,1
"CP0642",280.108812143157,280.106831871088,280.111242572377,1115.74,1111.67,1120.83,5476.66222222214,5466.48444444436,738,737,1
"CP0643",280.109018078438,280.105098227285,280.111961570669,1134.08,1130.01,1137.14,4063.08142857149,4054.93285714292,592,591,1
"CP0644",280.106102370375,280.099024001674,280.110399315323,1156.5,1154.46,1159.55,2636.61999999996,2630.51199999996,582,581,1
"CP0645",280.097429102981,280.089460797621,280.119115997189,472.829,468.754,476.905,28372.6121249998,23714.5977749999,7534,41,1
"CP0646",296.049667392715,296.044637231585,296.066576853083,638.906,635.85,641.963,29448.3586666664,29441.2268333331,5054,5053,1
"CP0647",296.044554681165,296.042750447507,296.044959344635,765.247,753.02,771.36,71458.7533333335,71439.3944444446,5019,5018,1
"CP0648",296.044913703211,296.044301574518,296.046576779226,875.286,872.229,878.342,15364.0066666665,15356.8748333332,3048,3047,1
"CP0649",296.045051418755,296.044311188049,296.046859989007,955.777,948.645,958.834,61281.7404999998,61270.5325999998,8625,8624,1
"CP0650",296.04616214095,296.032904939455,296.062496983963,1118.8,1034.23,1119.82,145173.886071428,145087.277142857,2312,2262,1
"CP0651",296.0535336413,296.044930067762,296.056110482794,472.829,468.754,477.924,48813.9477777776,48803.7588888887,6655,6654,1
"CP0652",296.049400689216,296.044621520126,296.063113971684,512.566,509.509,515.622,32060.647333333,32053.5154999997,5577,5576,1
"CP0653",296.045397565376,296.031643814438,296.064163743437,569.623,568.604,570.642,14493.2370000001,14490.1800000001,5090,5185,1
"CP0654",296.048056233325,296.044869928878,296.063156370571,600.189,597.132,602.227,25129.5590000001,25123.4450000001,4961,4960,1
"CP0655",296.044963668434,296.044335316401,296.046987481218,827.398,824.342,830.455,11942.7643333334,11935.6325000001,1972,1971,1
"CP0656",296.048748793402,296.04431417835,296.063155558435,454.49,437.169,463.659,111530.031923077,111502.523076923,5365,5344,1
"CP0657",296.045587275313,296.032378316517,296.058376509432,706.152,694.944,722.454,110700.24,110671.711111111,4988,4979,1
"CP0658",296.049010954559,296.044574341962,296.065293346445,733.662,725.511,739.775,58405.9857142858,58390.7028571429,4633,4632,1
"CP0659",296.045157283225,296.04225352633,296.047250653117,919.097,916.041,923.173,18077.5822857142,18069.4314285713,2908,2907,1
"CP0660",296.049760151425,296.043037462808,296.065862066755,1010.8,993.475,1022,74008.1124999999,73978.5687499999,3810,3332,1
"CP0661",296.055709393211,296.044529497963,296.066019544177,431.055,425.961,435.131,42847.3344444442,42837.1455555554,4861,4860,1
"CP0662",296.046942248985,296.044423294786,296.060258878303,531.924,523.773,541.094,75367.7465294119,75349.4066470589,4865,4864,1
"CP0663",296.050111733025,296.044543931299,296.064533236184,683.737,679.661,686.793,32862.2182857146,32854.0674285717,5125,5124,1
"CP0664",296.05093448894,296.044421747589,296.065234667262,852.87,846.757,864.078,34242.5981176471,34224.2582352942,2495,2494,1
"CP0665",296.047032456018,296.043081481583,296.065095303542,551.283,544.151,560.453,69186.7068750001,69169.3860000001,5167,5166,1
"CP0666",296.051965883778,296.044470059749,296.064335817559,645.02,641.963,648.076,28921.6218333336,28914.4900000003,4465,4464,1
"CP0667",296.040525481148,296.033508367296,296.044964988846,895.663,892.607,899.739,16836.6142857144,16828.4634285716,2388,2387,1
"CP0668",296.044420291436,296.042424540382,296.047335222789,1156.5,1150.38,1159.55,10972.4144444443,10962.2255555554,1460,1327,1
"CP0669",296.044918587749,296.04049925893,296.047755447391,1175.85,1164.65,1182.99,11473.7077777777,11454.3488888888,784,701,1
"CP0670",296.046690202482,296.044420285829,296.06079352738,495.245,489.131,499.32,43933.9491000001,43922.7412000001,5775,5774,1
"CP0671",296.045517894631,296.044246082051,296.047150520259,502.377,499.32,504.415,24884.9990000001,24878.8850000001,5154,5153,1
"CP0672",296.048878418896,296.044806933257,296.063255155921,517.66,515.622,521.735,31049.964666667,31042.8328333336,5092,5091,1
"CP0673",296.05184968178,296.044662503782,296.064564138492,587.962,584.906,592.038,30813.2965714288,30805.145714286,4631,4630,1
"CP0674",296.052448657811,296.04437884572,296.065293491363,612.415,606.302,617.51,50053.909090909,50041.682181818,5089,5088,1
"CP0675",296.045229828952,296.044435629537,296.046793204231,631.774,629.736,635.85,29256.5090000002,29249.3760000002,4508,4507,1
"CP0676",296.052979950727,296.044716522198,296.0654939686,651.133,648.076,654.189,28955.2433333331,28948.1114999997,5088,5087,1
"CP0677",296.044952398164,296.044366175548,296.046641858825,664.378,660.303,667.435,30302.8491428569,30294.6982857141,4759,4758,1
"CP0678",296.048837031089,296.032253164517,296.064817678926,676.605,672.529,679.661,31764.9091428569,31756.7582857141,4774,4773,1
"CP0679",296.048461501196,296.034483585243,296.065036985687,775.436,771.36,779.511,26269.6541249999,26260.4842499999,3544,3543,1
"CP0680",296.045342717336,296.044544774833,296.046617135519,789.7,786.643,793.776,12820.0389999999,12811.8869999999,2173,2172,1
"CP0681",296.045945461375,296.042481670229,296.059216850468,818.229,812.115,821.285,14878.8344444444,14868.6455555555,1849,1867,1
"CP0682",296.052659197743,296.0443203823,296.063975923948,842.682,838.606,845.738,14733.6931428573,14725.5422857144,2303,2302,1
