,exid,precursor_mz,precursor_rt,precursor_intensity,mz,intensity
2,747,364.14157387911695,869.172,232,74.09733111264052,542.0
3,747,364.14157387911695,869.172,232,78.98760695749479,163.0
4,747,364.14157387911695,869.172,232,106.04999543113283,279.0
5,747,364.14157387911695,869.172,232,149.01932351463498,163.0
6,747,364.14157387911695,869.172,232,154.08299437065835,233.0
7,747,364.14157387911695,869.172,232,182.0818879519665,819.0
8,747,364.14157387911695,869.172,232,204.12960666852788,303.0
9,747,364.14157387911695,869.172,232,386.1244125721841,233.0
0,748,364.137539254888,955.7769999999999,384,46.0681129116306,381.0
1,748,364.137539254888,955.7769999999999,384,59.064726933160934,1222.0
2,748,364.137539254888,955.7769999999999,384,106.0456910985439,163.0
3,748,364.137539254888,955.7769999999999,384,106.90302645740161,163.0
4,748,364.137539254888,955.7769999999999,384,108.90610302407032,163.0
5,748,364.137539254888,955.7769999999999,384,149.02286695670077,186.0
6,748,364.137539254888,955.7769999999999,384,154.08835247981102,256.0
7,748,364.137539254888,955.7769999999999,384,182.08012102683833,672.0
8,748,364.137539254888,955.7769999999999,384,204.12573782910994,209.0
9,748,364.137539254888,955.7769999999999,384,331.86926480347364,186.0
0,749,364.14349914447996,1146.31,283,59.06268423026588,3777.0
1,749,364.14349914447996,1146.31,283,89.06132923759601,186.0
2,749,364.14349914447996,1146.31,283,133.08512503152932,186.0
3,749,364.14349914447996,1146.31,283,182.08230914773853,209.0
4,749,364.14349914447996,1146.31,283,195.12394649462087,186.0
0,750,364.14423833415395,1170.76,259,59.062527850758855,5491.0
1,750,364.14423833415395,1170.76,259,60.06520561502902,233.0
2,750,364.14423833415395,1170.76,259,74.09854627508498,303.0
3,750,364.14423833415395,1170.76,259,309.0426542591652,163.0
0,751,364.13745033705203,588.981,405,46.06714567851799,212.0
1,751,364.13745033705203,588.981,405,59.06146083595869,1577.0
2,751,364.13745033705203,588.981,405,74.09612082193482,233.0
3,751,364.13745033705203,588.981,405,78.98385285606662,186.0
4,751,364.13745033705203,588.981,405,106.0471148011481,186.0
5,751,364.13745033705203,588.981,405,129.05401639285512,186.0
6,751,364.13745033705203,588.981,405,154.0848052673643,349.0
7,751,364.13745033705203,588.981,405,182.0838732331517,846.0
8,751,364.13745033705203,588.981,405,204.12769085734215,186.0
9,751,364.13745033705203,588.981,405,358.8844384679921,163.0
10,751,364.13745033705203,588.981,405,359.12498898698254,514.0
0,752,364.14430191691497,614.453,361,46.06915220216958,354.0
1,752,364.14430191691497,614.453,361,59.06154511935604,1250.0
2,752,364.14430191691497,614.453,361,74.09740707277686,186.0
3,752,364.14430191691497,614.453,361,78.98266651051387,209.0
4,752,364.14430191691497,614.453,361,106.04715180855847,186.0
5,752,364.14430191691497,614.453,361,128.95468709220287,186.0
6,752,364.14430191691497,614.453,361,149.0245236663477,186.0
7,752,364.14430191691497,614.453,361,154.08477578082204,256.0
8,752,364.14430191691497,614.453,361,182.08380002386076,726.0
9,752,364.14430191691497,614.453,361,204.11951977989156,209.0
10,752,364.14430191691497,614.453,361,302.11300256775,186.0
11,752,364.14430191691497,614.453,361,359.1272675797542,548.0
12,752,364.14430191691497,614.453,361,360.1304306370475,233.0
0,753,364.14248504486,714.303,374,46.069119116480884,263.0
1,753,364.14248504486,714.303,374,59.062608781316726,847.0
2,753,364.14248504486,714.303,374,78.98643026826416,186.0
3,753,364.14248504486,714.303,374,106.0486434934043,186.0
4,753,364.14248504486,714.303,374,108.90173338276607,186.0
5,753,364.14248504486,714.303,374,128.9547597723022,163.0
6,753,364.14248504486,714.303,374,149.02462745919922,209.0
7,753,364.14248504486,714.303,374,154.08838969816603,326.0
8,753,364.14248504486,714.303,374,182.08205410985587,596.0
9,753,364.14248504486,714.303,374,204.12172995773398,256.0
10,753,364.14248504486,714.303,374,359.12507084481666,379.0
0,754,364.142331807675,723.4730000000001,430,46.06998483619269,214.0
1,754,364.142331807675,723.4730000000001,430,59.06142795260082,720.0
2,754,364.142331807675,723.4730000000001,430,74.09608940065094,163.0
3,754,364.142331807675,723.4730000000001,430,106.0485417277988,209.0
4,754,364.142331807675,723.4730000000001,430,149.02453095481292,163.0
5,754,364.142331807675,723.4730000000001,430,154.08654316518874,279.0
6,754,364.142331807675,723.4730000000001,430,182.08196540437802,756.0
7,754,364.142331807675,723.4730000000001,430,356.88837801119155,163.0
8,754,364.142331807675,723.4730000000001,430,358.8951921222637,212.0
9,754,364.142331807675,723.4730000000001,430,359.12772655463147,378.0
10,754,364.142331807675,723.4730000000001,430,386.1247464279455,256.0
0,755,364.142774536616,732.643,405,46.06719436703005,283.0
1,755,364.142774536616,732.643,405,74.09735176849257,209.0
2,755,364.142774536616,732.643,405,106.05289541529834,233.0
3,755,364.142774536616,732.643,405,128.95461246465595,186.0
4,755,364.142774536616,732.643,405,149.0227208557118,163.0
5,755,364.142774536616,732.643,405,154.08469350320445,279.0
6,755,364.142774536616,732.643,405,182.0818063261893,750.0
7,755,364.142774536616,732.643,405,359.1217888915388,425.0
0,756,364.13846613135496,745.888,429,46.06718405008248,211.0
1,756,364.13846613135496,745.888,429,59.06367367601009,1151.0
2,756,364.13846613135496,745.888,429,89.0625270954737,163.0
3,756,364.13846613135496,745.888,429,106.0515372684757,256.0
4,756,364.13846613135496,745.888,429,149.02290396907648,163.0
5,756,364.13846613135496,745.888,429,182.0801581646388,721.0
6,756,364.13846613135496,745.888,429,359.12513584735365,432.0
0,757,364.143388488181,909.927,392,46.0680721282033,378.0
1,757,364.143388488181,909.927,392,59.06143823904263,843.0
2,757,364.143388488181,909.927,392,74.09732415908033,491.0
3,757,364.143388488181,909.927,392,78.98384606879492,187.0
4,757,364.143388488181,909.927,392,98.98397952454762,163.0
5,757,364.143388488181,909.927,392,106.05003857604012,372.0
6,757,364.143388488181,909.927,392,149.0211655913161,256.0
7,757,364.143388488181,909.927,392,154.08837711584323,354.0
8,757,364.143388488181,909.927,392,182.08207199465602,1052.0
9,757,364.143388488181,909.927,392,183.0884948893935,163.0
10,757,364.143388488181,909.927,392,204.12378882316582,233.0
11,757,364.143388488181,909.927,392,359.11730015168393,357.0
0,758,364.146604715397,990.419,480,46.06823912167254,186.0
1,758,364.146604715397,990.419,480,78.98402456094396,233.0
2,758,364.146604715397,990.419,480,89.0613187393643,256.0
3,758,364.146604715397,990.419,480,106.9061088910323,326.0
4,758,364.146604715397,990.419,480,108.90332502816591,402.0
5,758,364.146604715397,990.419,480,129.0510212843803,163.0
6,758,364.146604715397,990.419,480,149.01960151891055,233.0
7,758,364.146604715397,990.419,480,151.10011141871183,163.0
8,758,364.146604715397,990.419,480,154.09028327734853,163.0
9,758,364.146604715397,990.419,480,195.1218622991174,163.0
10,758,364.146604715397,990.419,480,226.10970487271416,209.0
11,758,364.146604715397,990.419,480,285.8973823836782,186.0
12,758,364.146604715397,990.419,480,329.87572940431505,284.0
13,758,364.146604715397,990.419,480,331.87973047875187,281.0
14,758,364.146604715397,990.419,480,356.8859501722293,326.0
15,758,364.146604715397,990.419,480,358.89008407781085,284.0
0,759,364.14969978899,1038.31,563,59.060425093546264,479.0
1,759,364.14969978899,1038.31,563,89.05851353222998,349.0
2,759,364.14969978899,1038.31,563,106.90448501227613,396.0
3,759,364.14969978899,1038.31,563,108.90462926162361,326.0
4,759,364.14969978899,1038.31,563,149.02455043139895,163.0
5,759,364.14969978899,1038.31,563,182.0762421171512,279.0
6,759,364.14969978899,1038.31,563,195.11567884700736,163.0
7,759,364.14969978899,1038.31,563,226.10727532352385,209.0
8,759,364.14969978899,1038.31,563,329.8753023213122,279.0
9,759,364.14969978899,1038.31,563,331.8638823656951,186.0
10,759,364.14969978899,1038.31,563,356.8801629647116,351.0
11,759,364.14969978899,1038.31,563,358.87893503169073,233.0
12,759,364.14969978899,1038.31,563,359.1194835498177,326.0
13,759,364.14969978899,1038.31,563,386.1134000732272,186.0
0,760,364.14631552504204,1090.27,529,59.061544389891424,801.0
1,760,364.14631552504204,1090.27,529,89.06386844417112,233.0
2,760,364.14631552504204,1090.27,529,149.02283992030624,256.0
3,760,364.14631552504204,1090.27,529,182.08004779756317,281.0
4,760,364.14631552504204,1090.27,529,195.12355401209769,233.0
5,760,364.14631552504204,1090.27,529,356.888073846584,256.0
6,760,364.14631552504204,1090.27,529,358.8735056447387,163.0
7,760,364.14631552504204,1090.27,529,359.1193986421877,279.0
8,760,364.14631552504204,1090.27,529,386.1216165906137,163.0
0,761,364.142630041853,1117.78,434,59.062648770195835,1262.0
1,761,364.142630041853,1117.78,434,89.05857711180145,303.0
2,761,364.142630041853,1117.78,434,106.9030935829201,186.0
3,761,364.142630041853,1117.78,434,108.90175251559481,186.0
4,761,364.142630041853,1117.78,434,149.02462333672946,303.0
5,761,364.142630041853,1117.78,434,182.0801248186804,163.0
6,761,364.142630041853,1117.78,434,226.10311110384438,209.0
0,762,364.14049827360196,1157.52,226,59.0626460375392,3216.0
1,762,364.14049827360196,1157.52,226,60.06423100060731,163.0
2,762,364.14049827360196,1157.52,226,89.05994678882662,209.0
3,762,364.14049827360196,1157.52,226,129.0526029678566,163.0
4,762,364.14049827360196,1157.52,226,182.08222166671857,186.0
5,762,364.14049827360196,1157.52,226,195.12188374471233,186.0
6,762,364.14049827360196,1157.52,226,309.03777867244185,163.0
0,763,364.140682320305,1197.25,144,42.03569157880938,163.0
1,763,364.140682320305,1197.25,144,58.8837662903521,191.0
2,763,364.140682320305,1197.25,144,59.06250784694007,14599.0
3,763,364.140682320305,1197.25,144,60.066279740069035,311.0
4,763,364.140682320305,1197.25,144,74.09732578998445,186.0
5,763,364.140682320305,1197.25,144,129.0605411505128,163.0
6,763,364.140682320305,1197.25,144,149.02643281129804,186.0
7,763,364.140682320305,1197.25,144,195.1219055299521,186.0
8,763,364.140682320305,1197.25,144,309.0479228676649,303.0
0,764,364.136030811958,518.679,482,46.06911041784178,354.0
1,764,364.136030811958,518.679,482,59.06151974020158,1359.0
2,764,364.136030811958,518.679,482,74.0961896333314,163.0
3,764,364.136030811958,518.679,482,128.95478209872002,163.0
4,764,364.136030811958,518.679,482,154.08667238860676,233.0
5,764,364.136030811958,518.679,482,182.0840046294037,526.0
6,764,364.136030811958,518.679,482,204.11977243728163,163.0
7,764,364.136030811958,518.679,482,337.140207012972,163.0
8,764,364.136030811958,518.679,482,356.88853498522906,163.0
9,764,364.136030811958,518.679,482,359.12521041915073,506.0
10,764,364.136030811958,518.679,482,386.12490487106555,209.0
0,765,364.147590730764,543.132,457,46.06712217129056,331.0
1,765,364.147590730764,543.132,457,59.061434663954806,1168.0
2,765,364.147590730764,543.132,457,74.09852055778612,163.0
3,765,364.147590730764,543.132,457,78.98507695276314,163.0
4,765,364.147590730764,543.132,457,106.048534128157,209.0
5,765,364.147590730764,543.132,457,106.90588081642154,186.0
6,765,364.147590730764,543.132,457,108.90603943679982,163.0
7,765,364.147590730764,543.132,457,128.95304231710344,256.0
8,765,364.147590730764,543.132,457,149.0245075706181,233.0
9,765,364.147590730764,543.132,457,154.08651781332796,279.0
10,765,364.147590730764,543.132,457,182.08002538358232,675.0
11,765,364.147590730764,543.132,457,204.12361747191824,209.0
12,765,364.147590730764,543.132,457,386.11907482296266,256.0
0,766,364.150188203332,578.793,310,46.06821307889195,305.0
1,766,364.150188203332,578.793,310,59.06374340024589,689.0
2,766,364.150188203332,578.793,310,78.9864767573885,163.0
3,766,364.150188203332,578.793,310,106.05158650205067,210.0
4,766,364.150188203332,578.793,310,129.05412406386054,210.0
5,766,364.150188203332,578.793,310,149.02464607859693,210.0
6,766,364.150188203332,578.793,310,154.08840578178328,280.0
7,766,364.150188203332,578.793,310,182.07824839155552,741.0
8,766,364.150188203332,578.793,310,204.11768783828052,163.0
0,767,364.138166153966,596.113,453,46.0681167222886,260.0
1,767,364.138166153966,596.113,453,59.06363365920949,747.0
2,767,364.138166153966,596.113,453,154.0829700125649,256.0
3,767,364.138166153966,596.113,453,182.07995193594164,574.0
4,767,364.138166153966,596.113,453,359.13001329819724,428.0
5,767,364.138166153966,596.113,453,386.12431483049465,186.0
0,768,364.151081078319,609.359,358,46.07005447296374,262.0
1,768,364.151081078319,609.359,358,59.061500656911036,1334.0
2,768,364.151081078319,609.359,358,154.08485731002415,279.0
3,768,364.151081078319,609.359,358,182.0820232762644,673.0
0,769,364.13504101680803,632.793,360,46.06910694117597,263.0
1,769,364.13504101680803,632.793,360,59.063675555697586,1300.0
2,769,364.13504101680803,632.793,360,74.09738029474825,209.0
3,769,364.13504101680803,632.793,360,78.98640473438125,163.0
4,769,364.13504101680803,632.793,360,89.05984971451285,163.0
5,769,364.13504101680803,632.793,360,106.04860644180152,233.0
6,769,364.13504101680803,632.793,360,128.95471274121627,186.0
7,769,364.13504101680803,632.793,360,129.0524464183092,186.0
8,769,364.13504101680803,632.793,360,149.01768348872884,163.0
9,769,364.13504101680803,632.793,360,154.08132742397495,163.0
10,769,364.13504101680803,632.793,360,182.08198339823355,549.0
11,769,364.13504101680803,632.793,360,204.1236646539338,233.0
12,769,364.13504101680803,632.793,360,359.13293812795314,692.0
0,770,364.14790601963404,638.906,382,46.06827187862342,332.0
1,770,364.14790601963404,638.906,382,59.06380597652014,1539.0
2,770,364.14790601963404,638.906,382,74.09630271978519,163.0
3,770,364.14790601963404,638.906,382,78.98779661941865,163.0
4,770,364.14790601963404,638.906,382,106.0487493934259,233.0
5,770,364.14790601963404,638.906,382,106.90317900743763,163.0
6,770,364.14790601963404,638.906,382,128.95325429321014,209.0
7,770,364.14790601963404,638.906,382,149.02643550009984,279.0
8,770,364.14790601963404,638.906,382,154.08847281602422,326.0
9,770,364.14790601963404,638.906,382,182.0783128049256,846.0
10,770,364.14790601963404,638.906,382,204.11774946499847,186.0
11,770,364.14790601963404,638.906,382,302.10108296623036,163.0
12,770,364.14790601963404,638.906,382,359.11696797149676,575.0
0,771,364.151562815875,659.284,382,46.068139667306525,287.0
1,771,364.151562815875,659.284,382,59.063660949565396,1120.0
2,771,364.151562815875,659.284,382,74.09978848377231,163.0
3,771,364.151562815875,659.284,382,106.04712063010679,186.0
4,771,364.151562815875,659.284,382,128.94826265331957,186.0
5,771,364.151562815875,659.284,382,129.05721128662975,163.0
6,771,364.151562815875,659.284,382,154.0882783309824,256.0
7,771,364.151562815875,659.284,382,182.0819181965865,672.0
8,771,364.151562815875,659.284,382,204.1235898976604,233.0
9,771,364.151562815875,659.284,382,359.11942819812106,455.0
0,772,364.14620564329596,668.454,412,46.06923887418084,422.0
1,772,364.14620564329596,668.454,412,59.06271981545926,882.0
2,772,364.14620564329596,668.454,412,74.09507136000605,163.0
3,772,364.14620564329596,668.454,412,129.05891904379686,186.0
4,772,364.14620564329596,668.454,412,154.0883600955101,303.0
5,772,364.14620564329596,668.454,412,182.0838734972677,550.0
6,772,364.14620564329596,668.454,412,204.1236159590769,326.0
7,772,364.14620564329596,668.454,412,359.12725782404306,376.0
8,772,364.14620564329596,668.454,412,386.11865347897185,163.0
0,773,364.140356491756,682.7180000000001,311,46.06619366441804,262.0
1,773,364.140356491756,682.7180000000001,311,89.05975787050934,163.0
2,773,364.140356491756,682.7180000000001,311,106.05139919940432,186.0
3,773,364.140356491756,682.7180000000001,311,106.9014638444416,186.0
4,773,364.140356491756,682.7180000000001,311,128.95296993921238,163.0
5,773,364.140356491756,682.7180000000001,311,149.02612759668,163.0
6,773,364.140356491756,682.7180000000001,311,154.08465710806112,209.0
7,773,364.140356491756,682.7180000000001,311,182.08177568873035,570.0
8,773,364.140356491756,682.7180000000001,311,204.12342891324326,186.0
9,773,364.140356491756,682.7180000000001,311,359.12982885678355,327.0
0,774,364.145195483905,691.888,430,46.0689632357813,261.0
1,774,364.145195483905,691.888,430,59.062451232121724,1110.0
2,774,364.145195483905,691.888,430,74.09967769950244,163.0
3,774,364.145195483905,691.888,430,106.04850628064467,163.0
4,774,364.145195483905,691.888,430,154.08479433287482,256.0
5,774,364.145195483905,691.888,430,182.0781858200981,497.0
0,775,364.14493327666804,795.813,238,46.070975382294996,332.0
1,775,364.14493327666804,795.813,238,74.09610844652728,305.0
2,775,364.14493327666804,795.813,238,106.04563376358833,186.0
3,775,364.14493327666804,795.813,238,154.0847505619549,256.0
4,775,364.14493327666804,795.813,238,182.0799954365137,696.0
5,775,364.14493327666804,795.813,238,204.1255915860674,256.0
6,775,364.14493327666804,795.813,238,302.11069169782587,163.0
7,775,364.14493327666804,795.813,238,359.1221355677392,256.0
0,776,364.151897439242,832.493,340,46.06819482413258,426.0
1,776,364.151897439242,832.493,340,59.06153815694071,279.0
2,776,364.151897439242,832.493,340,74.09860543735682,256.0
3,776,364.151897439242,832.493,340,106.05002034082919,326.0
4,776,364.151897439242,832.493,340,149.01929019180517,233.0
5,776,364.151897439242,832.493,340,154.08470462324635,279.0
6,776,364.151897439242,832.493,340,182.08180430782463,700.0
7,776,364.151897439242,832.493,340,204.12344131077316,186.0
8,776,364.151897439242,832.493,340,359.1297057105376,330.0
9,776,364.151897439242,832.493,340,386.1239645551285,186.0
0,777,364.152038654107,838.6060000000001,382,46.06715153103907,405.0
1,777,364.152038654107,838.6060000000001,382,74.09733753683005,399.0
2,777,364.152038654107,838.6060000000001,382,106.05147022772213,303.0
3,777,364.152038654107,838.6060000000001,382,149.01936905250878,186.0
4,777,364.152038654107,838.6060000000001,382,154.08654485194626,303.0
5,777,364.152038654107,838.6060000000001,382,182.078145750516,828.0
6,777,364.152038654107,838.6060000000001,382,183.08264803406323,164.0
7,777,364.152038654107,838.6060000000001,382,204.1216229817475,233.0
8,777,364.152038654107,838.6060000000001,382,359.1222589785355,594.0
0,778,364.147569565911,852.87,314,46.06917106384195,263.0
1,778,364.147569565911,852.87,314,59.06263946999423,363.0
2,778,364.147569565911,852.87,314,74.09862005145257,419.0
3,778,364.147569565911,852.87,314,106.05148026791143,372.0
4,778,364.147569565911,852.87,314,149.0210070851528,186.0
5,778,364.147569565911,852.87,314,154.08469792012588,256.0
6,778,364.147569565911,852.87,314,182.0798849802925,867.0
7,778,364.147569565911,852.87,314,204.1234178490565,186.0
8,778,364.147569565911,852.87,314,359.1189297253053,402.0
9,778,364.147569565911,852.87,314,386.1238703128883,163.0
0,779,364.14903967785796,895.663,400,46.06904894437653,235.0
1,779,364.14903967785796,895.663,400,59.061444963371436,486.0
2,779,364.14903967785796,895.663,400,74.09731418649665,349.0
3,779,364.14903967785796,895.663,400,106.05144097547195,396.0
4,779,364.14903967785796,895.663,400,129.0555790359662,209.0
5,779,364.14903967785796,895.663,400,154.08475657055715,303.0
6,779,364.14903967785796,895.663,400,182.0800076177227,802.0
7,779,364.14903967785796,895.663,400,204.12157808580966,209.0
8,779,364.14903967785796,895.663,400,359.1221927405402,403.0
0,780,364.14772833222503,943.55,288,46.06717069839567,287.0
1,780,364.14772833222503,943.55,288,59.06146277169303,748.0
2,780,364.14772833222503,943.55,288,74.09852114071488,493.0
3,780,364.14772833222503,943.55,288,129.05225706389368,163.0
4,780,364.14772833222503,943.55,288,154.08983702792668,256.0
5,780,364.14772833222503,943.55,288,182.081673341333,628.0
6,780,364.14772833222503,943.55,288,204.11927208482288,233.0
7,780,364.14772833222503,943.55,288,386.1210041073116,163.0
0,781,364.145412065965,997.551,480,46.06905699027777,233.0
1,781,364.145412065965,997.551,480,78.9864070825582,233.0
2,781,364.145412065965,997.551,480,89.0585398090784,349.0
3,781,364.145412065965,997.551,480,106.90601025795138,326.0
4,781,364.145412065965,997.551,480,108.90322859196652,400.0
5,781,364.145412065965,997.551,480,182.08030913493633,303.0
6,781,364.145412065965,997.551,480,195.12385685760844,233.0
7,781,364.145412065965,997.551,480,226.10553836819062,233.0
8,781,364.145412065965,997.551,480,285.8975658436804,209.0
9,781,364.145412065965,997.551,480,329.8631869765707,233.0
10,781,364.145412065965,997.551,480,331.87486251919495,209.0
11,781,364.145412065965,997.551,480,356.880941661784,372.0
12,781,364.145412065965,997.551,480,358.1505468451418,234.0
13,781,364.145412065965,997.551,480,358.8743753509714,307.0
0,782,364.148064429867,1012.83,504,46.06811766613373,233.0
1,782,364.148064429867,1012.83,504,59.06255536168648,478.0
2,782,364.148064429867,1012.83,504,89.0637990194591,256.0
3,782,364.148064429867,1012.83,504,106.90882133137721,256.0
4,782,364.148064429867,1012.83,504,108.90311795690488,349.0
5,782,364.148064429867,1012.83,504,149.02279177682445,186.0
6,782,364.148064429867,1012.83,504,182.08191943164942,330.0
7,782,364.148064429867,1012.83,504,195.1235292299488,163.0
8,782,364.148064429867,1012.83,504,226.10512725815525,209.0
9,782,364.148064429867,1012.83,504,329.87016998053264,233.0
10,782,364.148064429867,1012.83,504,331.8638745155995,305.0
11,782,364.148064429867,1012.83,504,356.88549001250504,233.0
12,782,364.148064429867,1012.83,504,358.8789327557838,402.0
13,782,364.148064429867,1012.83,504,359.11948132457417,256.0
14,782,364.148064429867,1012.83,504,359.14086731974425,163.0
15,782,364.148064429867,1012.83,504,386.1217192589603,209.0
0,783,364.13863063559404,1025.06,650,46.069015738836434,186.0
1,783,364.13863063559404,1025.06,650,59.06141888261839,356.0
2,783,364.13863063559404,1025.06,650,89.05977652905831,163.0
3,783,364.13863063559404,1025.06,650,106.9058928449568,419.0
4,783,364.13863063559404,1025.06,650,108.90605279494658,372.0
5,783,364.13863063559404,1025.06,650,133.08973798441662,186.0
6,783,364.13863063559404,1025.06,650,182.0781892001442,256.0
7,783,364.13863063559404,1025.06,650,195.1255933772887,163.0
8,783,364.13863063559404,1025.06,650,285.9019791496137,163.0
9,783,364.13863063559404,1025.06,650,329.8627696225263,186.0
10,783,364.13863063559404,1025.06,650,331.8718725932649,258.0
11,783,364.13863063559404,1025.06,650,356.8884817275041,279.0
12,783,364.13863063559404,1025.06,650,358.87926263923595,209.0
13,783,364.13863063559404,1025.06,650,359.1331777703317,279.0
0,784,364.14446907104104,1046.46,493,46.07014671578463,233.0
1,784,364.14446907104104,1046.46,493,59.06051983939833,310.0
2,784,364.14446907104104,1046.46,493,89.05997638657722,233.0
3,784,364.14446907104104,1046.46,493,106.90463784353626,326.0
4,784,364.14446907104104,1046.46,493,108.90184026560037,326.0
5,784,364.14446907104104,1046.46,493,331.86685402271695,209.0
6,784,364.14446907104104,1046.46,493,356.8859212377281,332.0
7,784,364.14446907104104,1046.46,493,358.8820380006897,280.0
0,785,364.13787279814795,1056.65,456,46.06898921053087,186.0
1,785,364.13787279814795,1056.65,456,59.062485810544985,404.0
2,785,364.13787279814795,1056.65,456,89.05845505146185,209.0
3,785,364.13787279814795,1056.65,456,106.90446240864696,303.0
4,785,364.13787279814795,1056.65,456,108.9046109130854,279.0
5,785,364.13787279814795,1056.65,456,129.05886772111919,163.0
6,785,364.13787279814795,1056.65,456,149.02462510364845,233.0
7,785,364.13787279814795,1056.65,456,182.08401565792846,256.0
8,785,364.13787279814795,1056.65,456,195.11981448677173,186.0
9,785,364.13787279814795,1056.65,456,226.10331410907997,233.0
10,785,364.13787279814795,1056.65,456,227.10347126882306,186.0
11,785,364.13787279814795,1056.65,456,329.8810182782127,209.0
12,785,364.13787279814795,1056.65,456,331.8773293751966,186.0
13,785,364.13787279814795,1056.65,456,356.8781748535902,209.0
14,785,364.13787279814795,1056.65,456,358.8903074940312,256.0
0,786,364.146202297448,1074.99,482,46.0662045668677,165.0
1,786,364.146202297448,1074.99,482,59.06472834558193,792.0
2,786,364.146202297448,1074.99,482,78.98637269446027,163.0
3,786,364.146202297448,1074.99,482,89.05981772548746,279.0
4,786,364.146202297448,1074.99,482,106.90446310710412,279.0
5,786,364.146202297448,1074.99,482,108.90460798339049,349.0
6,786,364.146202297448,1074.99,482,182.08386258594982,442.0
7,786,364.146202297448,1074.99,482,195.12160249226892,209.0
8,786,364.146202297448,1074.99,482,331.8716717990082,163.0
9,786,364.146202297448,1074.99,482,358.8843743562119,186.0
10,786,364.146202297448,1074.99,482,386.13291299783805,186.0
0,787,364.152109256496,1082.12,492,59.06472880568126,820.0
1,787,364.152109256496,1082.12,492,89.0584818673575,209.0
2,787,364.152109256496,1082.12,492,106.90299659255676,303.0
3,787,364.152109256496,1082.12,492,149.02452681513475,186.0
4,787,364.152109256496,1082.12,492,182.08003182064158,256.0
5,787,364.152109256496,1082.12,492,195.12157575378114,163.0
6,787,364.152109256496,1082.12,492,331.8793220418662,163.0
0,788,364.152218796733,1097.4,429,59.06153959388612,974.0
1,788,364.152218796733,1097.4,429,89.05856389815793,163.0
2,788,364.152218796733,1097.4,429,106.90308902805553,209.0
3,788,364.152218796733,1097.4,429,195.1236850130592,303.0
4,788,364.152218796733,1097.4,429,358.8818502692264,163.0
0,789,364.14427305095495,1123.89,351,46.06913630170017,186.0
1,789,364.14427305095495,1123.89,351,59.063711126323625,2466.0
2,789,364.14427305095495,1123.89,351,78.98394211205769,163.0
3,789,364.14427305095495,1123.89,351,89.06123020666053,279.0
4,789,364.14427305095495,1123.89,351,149.02120261348392,209.0
5,789,364.14427305095495,1123.89,351,182.08397575502568,326.0
6,789,364.14427305095495,1123.89,351,195.1236897395775,256.0
7,789,364.14427305095495,1123.89,351,226.11166903890506,186.0
8,789,364.14427305095495,1123.89,351,359.1304245537773,402.0
9,789,364.14427305095495,1123.89,351,386.12475543810143,209.0
0,790,364.14275196704904,1188.08,184,42.039510756227784,258.0
1,790,364.14275196704904,1188.08,184,59.06263744479031,14313.0
2,790,364.14275196704904,1188.08,184,60.06422057950095,284.0
3,790,364.14275196704904,1188.08,184,74.09741851342606,233.0
4,790,364.14275196704904,1188.08,184,89.05987851332333,209.0
5,790,364.14275196704904,1188.08,184,133.0881428116144,163.0
6,790,364.14275196704904,1188.08,184,149.02283015533817,186.0
7,790,364.14275196704904,1188.08,184,195.12353214503466,256.0
8,790,364.14275196704904,1188.08,184,309.04211138354816,327.0
0,791,364.135770629359,863.059,406,46.068068566335725,381.0
1,791,364.135770629359,863.059,406,59.063569922146485,385.0
2,791,364.135770629359,863.059,406,74.09846013416896,423.0
3,791,364.135770629359,863.059,406,106.04695764289586,186.0
4,791,364.135770629359,863.059,406,149.02429174503771,163.0
5,791,364.135770629359,863.059,406,154.08453976335832,396.0
6,791,364.135770629359,863.059,406,182.08544584831134,724.0
7,791,364.135770629359,863.059,406,204.1293231032544,256.0
0,792,367.093382470666,1177.89,11689,42.03676230083916,186.0
1,792,367.093382470666,1177.89,11689,59.06265783791802,7515.0
2,792,367.093382470666,1177.89,11689,60.06533581507616,209.0
3,792,367.093382470666,1177.89,11689,74.09867789360993,442.0
4,792,367.093382470666,1177.89,11689,89.06128113539853,163.0
5,792,367.093382470666,1177.89,11689,133.08829794785143,186.0
6,792,367.093382470666,1177.89,11689,149.02129525433523,163.0
7,792,367.093382470666,1177.89,11689,309.0401657160532,256.0
0,793,367.093400831642,1188.08,15677,42.039510756227784,258.0
1,793,367.093400831642,1188.08,15677,59.06263744479031,14313.0
2,793,367.093400831642,1188.08,15677,60.06422057950095,284.0
3,793,367.093400831642,1188.08,15677,74.09741851342606,233.0
4,793,367.093400831642,1188.08,15677,89.05987851332333,209.0
5,793,367.093400831642,1188.08,15677,133.0881428116144,163.0
6,793,367.093400831642,1188.08,15677,149.02283015533817,186.0
7,793,367.093400831642,1188.08,15677,195.12353214503466,256.0
8,793,367.093400831642,1188.08,15677,309.04211138354816,327.0
0,794,368.093068817515,1194.19,1770,42.03586688103907,188.0
1,794,368.093068817515,1194.19,1770,59.06375364168986,12418.0
2,794,368.093068817515,1194.19,1770,60.06534700995384,307.0
3,794,368.093068817515,1194.19,1770,74.09989579656391,209.0
4,794,368.093068817515,1194.19,1770,89.06127576053525,209.0
5,794,368.093068817515,1194.19,1770,309.0399848248461,306.0
0,795,368.094267416832,1126.95,378,59.06369820403607,2481.0
1,795,368.094267416832,1126.95,378,89.05722999996352,186.0
