"","precursor_mz","precursor_rt","mz","intensity"
"2809",240.981187638782,286.383,240.86555480957,7
"2810",240.981187638782,286.383,240.98176574707,9
"2811",240.981187638782,286.383,241.144058227539,26
"2812",142.067937711016,286.383,116.048637390137,35
"2813",142.067937711016,286.383,142.065963745117,116
"2814",142.067937711016,286.383,142.086166381836,12
"2815",142.067937711016,286.383,142.104690551758,12
"2816",186.053665062434,286.383,116.048637390137,54
"2817",186.053665062434,286.383,140.050994873047,31
"2818",186.053665062434,286.383,141.613403320312,8
"2819",186.053665062434,286.383,142.064270019531,357
"2820",186.053665062434,286.383,142.096267700195,8
"2821",186.053665062434,286.383,142.111419677734,8
"2822",695.053762375735,287.628,125.023696899414,3
"2823",695.053762375735,287.628,131.083297729492,3
"2824",695.053762375735,287.628,137.026550292969,3
"2825",695.053762375735,287.628,166.995239257812,7
"2826",695.053762375735,287.628,175.024871826172,7
"2827",695.053762375735,287.628,226.081634521484,7
"2828",695.053762375735,287.628,244.092147827148,10
"2829",695.053762375735,287.628,269.042266845703,3
"2830",695.053762375735,287.628,271.054901123047,10
"2831",695.053762375735,287.628,287.057250976562,7
"2832",695.053762375735,287.628,301.033050537109,20
"2833",695.053762375735,287.628,313.032440185547,13
"2834",695.053762375735,287.628,329.027313232422,3
"2835",695.053762375735,287.628,395.072021484375,3
"2836",695.053762375735,287.628,439.065643310547,23
"2837",695.053762375735,287.628,519.024291992188,57
"2838",695.053762375735,287.628,519.059692382812,3
"2839",695.053762375735,287.628,554.260070800781,3
"2840",695.053762375735,287.628,577.234375,3
"2841",695.053762375735,287.628,613.7529296875,3
"2842",695.053762375735,287.628,615.093994140625,53
"2843",695.053762375735,287.628,625.7587890625,7
"2844",695.053762375735,287.628,633.244201660156,3
"2845",695.053762375735,287.628,634.268371582031,10
"2846",695.053762375735,287.628,634.773681640625,57
"2847",695.053762375735,287.628,635.272033691406,23
"2848",695.053762375735,287.628,649.773681640625,3
"2849",695.053762375735,287.628,694.785461425781,20
"2850",695.053762375735,287.628,695.06103515625,113
"2851",695.053762375735,287.628,695.288208007812,20
"2852",695.053762375735,287.628,695.310546875,7
"2853",695.053762375735,287.628,695.761352539062,3
"2854",739.078859494497,288.878,483.106689453125,5
"2855",739.078859494497,288.878,520.026672363281,5
"2856",739.078859494497,288.878,563.049011230469,5
"2857",739.078859494497,288.878,659.14208984375,5
"2858",739.078859494497,288.878,696.068481445312,9
"2859",739.078859494497,288.878,739.080932617188,19
"2860",363.036010166179,287.628,61.0030174255371,3
"2861",363.036010166179,287.628,83.0124588012695,3
"2862",363.036010166179,287.628,85.0324172973633,10
"2863",363.036010166179,287.628,87.005485534668,3
"2864",363.036010166179,287.628,89.0345001220703,3
"2865",363.036010166179,287.628,99.0068130493164,3
"2866",363.036010166179,287.628,99.0433654785156,3
"2867",363.036010166179,287.628,113.023338317871,17
"2868",363.036010166179,287.628,115.000762939453,3
"2869",363.036010166179,287.628,125.021911621094,13
"2870",363.036010166179,287.628,125.031387329102,3
"2871",363.036010166179,287.628,137.019775390625,7
"2872",363.036010166179,287.628,165.014984130859,3
"2873",363.036010166179,287.628,166.995208740234,3
"2874",363.036010166179,287.628,168.004409790039,3
"2875",363.036010166179,287.628,169.012954711914,20
"2876",363.036010166179,287.628,170.013488769531,10
"2877",363.036010166179,287.628,181.05061340332,3
"2878",363.036010166179,287.628,223.096954345703,3
"2879",363.036010166179,287.628,248.972091674805,7
"2880",363.036010166179,287.628,256.929656982422,3
"2881",363.036010166179,287.628,283.058197021484,3
"2882",363.036010166179,287.628,286.046356201172,3
"2883",363.036010166179,287.628,319.080505371094,7
"2884",363.036010166179,287.628,333.060852050781,10
"2885",363.036010166179,287.628,363.044952392578,10
"2886",363.036010166179,287.628,363.1337890625,3
"2887",363.036010166179,287.628,471.089691162109,27
"2888",363.036010166179,287.628,472.092803955078,3
"2889",363.036010166179,287.628,551.051147460938,13
"2890",797.289426031999,293.923,788.292724609375,23
"2891",797.289426031999,293.923,797.289672851562,70
"2892",797.289426031999,293.923,797.796325683594,47
"2893",245.010370582363,295.408,150.027297973633,70
"2894",245.010370582363,295.408,165.056823730469,47
"2895",307.119652253438,293.923,307.256011962891,8
"2896",265.143209512058,295.408,203.144073486328,23
"2897",265.143209512058,295.408,265.143341064453,23
"2898",203.000296808509,295.408,79.9562759399414,140
"2899",203.000296808509,295.408,79.9663848876953,70
"2900",203.000296808509,295.408,80.0219802856445,23
"2901",203.000296808509,295.408,80.9661712646484,23
"2902",203.000296808509,295.408,95.0471267700195,23
"2903",203.000296808509,295.408,105.031806945801,23
"2904",203.000296808509,295.408,108.022079467773,47
"2905",203.000296808509,295.408,114.973693847656,47
"2906",203.000296808509,295.408,122.037483215332,237
"2907",203.000296808509,295.408,122.04997253418,47
"2908",203.000296808509,295.408,122.656242370605,48
"2909",203.000296808509,295.408,123.044540405273,1102
"2910",203.000296808509,295.408,123.083717346191,24
"2911",203.000296808509,295.408,202.999130249023,163
"2912",258.989014573639,297.902,179.033966064453,23
"2913",399.034928590059,296.652,79.9600677490234,12
"2914",399.034928590059,296.652,137.021591186523,47
"2915",399.034928590059,296.652,138.032119750977,23
"2916",399.034928590059,296.652,166.020095825195,12
"2917",399.034928590059,296.652,181.050674438477,12
"2918",399.034928590059,296.652,216.978393554688,35
"2919",399.034928590059,296.652,319.077697753906,23
"2920",399.034928590059,296.652,399.036071777344,151
"2921",125.900635695432,299.149,34.9714851379395,8
"2922",643.720671934893,293.923,643.72509765625,116
"2923",643.720671934893,293.923,643.74658203125,23
"2924",643.720671934893,293.923,643.768127441406,23
"2925",643.720671934893,293.923,644.216186523438,47
"2926",742.099471635348,301.652,486.122802734375,12
"2927",742.099471635348,301.652,566.062744140625,6
"2928",742.099471635348,301.652,662.151611328125,17
"2929",742.099471635348,301.652,742.10595703125,17
"2930",742.099471635348,301.652,742.298400878906,6
"2931",246.991185042002,304.153,167.038955688477,23
"2932",287.021596327956,304.153,80.9642562866211,17.5
"2933",287.021596327956,304.153,109.029346466064,52.5
"2934",287.021596327956,304.153,122.035861968994,218.5
"2935",287.021596327956,304.153,163.075416564941,901
"2936",287.021596327956,304.153,207.065582275391,1266.5
"2937",287.021596327956,304.153,287.023834228516,486.5
"2938",697.068606559266,307.941,521.037475585938,12
"2939",697.068606559266,307.941,617.12060546875,12
"2940",697.068606559266,307.941,697.069763183594,47
"2941",709.069906542106,307.941,629.12109375,16
"2942",709.069906542106,307.941,709.075378417969,8
"2943",709.069906542106,307.941,709.312377929688,8
"2944",269.102914241695,313.039,73.0330810546875,12
"2945",269.102914241695,313.039,135.044311523438,12
"2946",269.102914241695,313.039,147.079498291016,23
"2947",269.102914241695,313.039,159.043472290039,12
"2948",269.102914241695,313.039,175.07698059082,58
"2949",269.102914241695,313.039,193.085632324219,12
"2950",269.102914241695,313.039,237.071899414062,23
"2951",269.102914241695,313.039,269.097625732422,12
"2952",317.113061655227,320.734,123.031936645508,8
"2953",317.113061655227,320.734,136.041030883789,23
"2954",317.113061655227,320.734,136.072341918945,16
"2955",317.113061655227,320.734,201.075302124023,8
"2956",317.113061655227,320.734,236.9111328125,8
"2957",317.113061655227,320.734,254.990036010742,8
"2958",317.113061655227,320.734,255.111862182617,8
"2959",317.113061655227,320.734,273.119293212891,8
"2960",317.113061655227,320.734,317.116973876953,8
"2961",417.137705411445,322.019,129.019775390625,2
"2962",417.137705411445,322.019,177.039749145508,7
"2963",417.137705411445,322.019,195.099258422852,2
"2964",417.137705411445,322.019,240.917984008789,2
"2965",417.137705411445,322.019,266.901092529297,2
"2966",417.137705411445,322.019,284.909790039062,14
"2967",417.137705411445,322.019,328.896820068359,5
"2968",417.137705411445,322.019,354.865234375,2
"2969",417.137705411445,322.019,417.135070800781,5
"2970",107.048824180838,330.525,77.0390548706055,23
"2971",107.048824180838,330.525,77.0526885986328,23
"2972",107.048824180838,330.525,92.0251998901367,23
"2973",107.048824180838,330.525,105.028900146484,23
"2974",107.048824180838,330.525,106.040374755859,23
"2975",107.048824180838,330.525,107.049385070801,116
"2976",107.048824180838,330.525,107.066925048828,23
"2977",205.053346454168,331.776,96.9601058959961,23
"2978",527.209641355259,331.776,59.0139961242676,23
"2979",527.209641355259,331.776,59.0237617492676,47
"2980",527.209641355259,331.776,71.016731262207,47
"2981",527.209641355259,331.776,73.0283203125,23
"2982",527.209641355259,331.776,75.0080490112305,47
"2983",527.209641355259,331.776,85.0300750732422,140
"2984",527.209641355259,331.776,87.0044250488281,23
"2985",527.209641355259,331.776,89.0214233398438,23
"2986",527.209641355259,331.776,95.0127105712891,23
"2987",527.209641355259,331.776,99.0084381103516,47
"2988",527.209641355259,331.776,103.001861572266,23
"2989",527.209641355259,331.776,111.003692626953,23
"2990",527.209641355259,331.776,113.026504516602,419
"2991",527.209641355259,331.776,113.046035766602,23
"2992",527.209641355259,331.776,114.999412536621,47
"2993",527.209641355259,331.776,117.019943237305,70
"2994",527.209641355259,331.776,129.017990112305,47
"2995",527.209641355259,331.776,151.039352416992,23
"2996",527.209641355259,331.776,152.047958374023,47
"2997",527.209641355259,331.776,157.013854980469,23
"2998",527.209641355259,331.776,167.033477783203,47
"2999",527.209641355259,331.776,175.022903442383,280
"3000",527.209641355259,331.776,187.006195068359,23
"3001",527.209641355259,331.776,193.028854370117,23
"3002",527.209641355259,331.776,205.087310791016,23
"3003",527.209641355259,331.776,241.117309570312,23
"3004",527.209641355259,331.776,243.132949829102,47
"3005",527.209641355259,331.776,243.14616394043,47
"3006",527.209641355259,331.776,260.14306640625,116
"3007",527.209641355259,331.776,275.163482666016,186
"3008",527.209641355259,331.776,287.124176025391,47
"3009",527.209641355259,331.776,305.135009765625,47
"3010",527.209641355259,331.776,319.152770996094,256
"3011",527.209641355259,331.776,336.155487060547,47
"3012",527.209641355259,331.776,350.083251953125,23
"3013",527.209641355259,331.776,351.178344726562,210
"3014",527.209641355259,331.776,509.191223144531,23
"3015",527.209641355259,331.776,525.516235351562,48
"3016",527.209641355259,331.776,527.175598144531,48
"3017",527.209641355259,331.776,527.211242675781,753
"3018",527.209641355259,331.776,527.26318359375,49
"3019",255.15781546778,330.525,96.9571533203125,23
"3020",255.15781546778,330.525,97.0656814575195,23
"3021",255.15781546778,330.525,109.059600830078,12
"3022",255.15781546778,330.525,111.081085205078,70
"3023",255.15781546778,330.525,125.058349609375,12
"3024",255.15781546778,330.525,163.111434936523,12
"3025",255.15781546778,330.525,165.118347167969,12
"3026",255.15781546778,330.525,177.125991821289,23
"3027",255.15781546778,330.525,183.133926391602,12
"3028",255.15781546778,330.525,191.141494750977,35
"3029",255.15781546778,330.525,193.15837097168,116
"3030",255.15781546778,330.525,197.077117919922,12
"3031",255.15781546778,330.525,211.168319702148,47
"3032",255.15781546778,330.525,211.178573608398,12
"3033",255.15781546778,330.525,225.063125610352,12
"3034",255.15781546778,330.525,237.148132324219,291
"3035",255.15781546778,330.525,240.093994140625,12
"3036",255.15781546778,330.525,255.07795715332,12
"3037",255.15781546778,330.525,255.091491699219,12
"3038",255.15781546778,330.525,255.10954284668,23
"3039",255.15781546778,330.525,255.161437988281,210
"3040",255.15781546778,330.525,255.231399536133,128
"3041",407.169564442338,333.033,407.172058105469,70
"3042",511.248335941548,334.301,175.020767211914,23
"3043",511.248335941548,334.301,335.19775390625,23
"3044",511.248335941548,334.301,335.221038818359,23
"3045",511.248335941548,334.301,511.179138183594,23
"3046",511.248335941548,334.301,511.201507568359,23
"3047",511.248335941548,334.301,511.252593994141,93
"3048",553.22351592066,334.301,535.257629394531,12
"3049",553.22351592066,334.301,553.124389648438,12
"3050",553.22351592066,334.301,553.217407226562,12
"3051",553.22351592066,334.301,553.253967285156,12
"3052",553.22351592066,334.301,553.300476074219,128
"3053",573.232480393468,333.033,573.094604492188,23
"3054",573.232480393468,333.033,573.152099609375,23
"3055",573.232480393468,333.033,573.229919433594,23
"3056",385.051924015014,334.301,45.9995231628418,12
"3057",385.051924015014,334.301,58.9988975524902,12
"3058",385.051924015014,334.301,87.9876480102539,35
"3059",385.051924015014,334.301,88.003547668457,12
"3060",385.051924015014,334.301,89.0095672607422,35
"3061",385.051924015014,334.301,91.0293350219727,12
"3062",385.051924015014,334.301,98.0061492919922,23
"3063",385.051924015014,334.301,117.997100830078,58
"3064",385.051924015014,334.301,118.027793884277,47
"3065",385.051924015014,334.301,136.057739257812,23
"3066",385.051924015014,334.301,137.097793579102,12
"3067",385.051924015014,334.301,140.044387817383,12
"3068",385.051924015014,334.301,149.066940307617,23
"3069",385.051924015014,334.301,153.042694091797,12
"3070",385.051924015014,334.301,154.061462402344,12
"3071",385.051924015014,334.301,156.036773681641,12
"3072",385.051924015014,334.301,156.057952880859,12
"3073",385.051924015014,334.301,165.044219970703,23
"3074",385.051924015014,334.301,166.036590576172,12
"3075",385.051924015014,334.301,166.05842590332,12
"3076",385.051924015014,334.301,167.059310913086,23
"3077",385.051924015014,334.301,168.044876098633,47
"3078",385.051924015014,334.301,169.051712036133,23
"3079",385.051924015014,334.301,170.059722900391,23
"3080",385.051924015014,334.301,178.056259155273,23
"3081",385.051924015014,334.301,179.060470581055,210
"3082",385.051924015014,334.301,180.031494140625,47
"3083",385.051924015014,334.301,180.067520141602,93
"3084",385.051924015014,334.301,181.043167114258,35
"3085",385.051924015014,334.301,181.077377319336,12
"3086",385.051924015014,334.301,182.040512084961,12
"3087",385.051924015014,334.301,182.051940917969,12
"3088",385.051924015014,334.301,189.024810791016,12
"3089",385.051924015014,334.301,191.042236328125,12
"3090",385.051924015014,334.301,191.055908203125,12
"3091",385.051924015014,334.301,193.021301269531,12
"3092",385.051924015014,334.301,193.038970947266,35
"3093",385.051924015014,334.301,193.046829223633,12
"3094",385.051924015014,334.301,194.047134399414,12
"3095",385.051924015014,334.301,194.084518432617,47
"3096",385.051924015014,334.301,195.055953979492,175
"3097",385.051924015014,334.301,196.037719726562,12
"3098",385.051924015014,334.301,196.065399169922,151
"3099",385.051924015014,334.301,198.040435791016,12
"3100",385.051924015014,334.301,198.054351806641,12
"3101",385.051924015014,334.301,202.038269042969,12
"3102",385.051924015014,334.301,205.022918701172,12
"3103",385.051924015014,334.301,207.038391113281,23
"3104",385.051924015014,334.301,207.054641723633,35
"3105",385.051924015014,334.301,208.027404785156,12
"3106",385.051924015014,334.301,208.03759765625,23
"3107",385.051924015014,334.301,210.028884887695,12
"3108",385.051924015014,334.301,210.055511474609,70
"3109",385.051924015014,334.301,211.053741455078,23
"3110",385.051924015014,334.301,211.084533691406,12
"3111",385.051924015014,334.301,213.040832519531,12
"3112",385.051924015014,334.301,214.044082641602,12
"3113",385.051924015014,334.301,217.024215698242,35
"3114",385.051924015014,334.301,218.032608032227,12
"3115",385.051924015014,334.301,219.037063598633,47
"3116",385.051924015014,334.301,220.04801940918,35
"3117",385.051924015014,334.301,221.017196655273,12
"3118",385.051924015014,334.301,221.05500793457,23
"3119",385.051924015014,334.301,222.043228149414,23
"3120",385.051924015014,334.301,222.074798583984,12
"3121",385.051924015014,334.301,223.031555175781,12
"3122",385.051924015014,334.301,223.050537109375,116
"3123",385.051924015014,334.301,224.011505126953,12
"3124",385.051924015014,334.301,224.032638549805,23
"3125",385.051924015014,334.301,224.062240600586,58
"3126",385.051924015014,334.301,225.03173828125,12
"3127",385.051924015014,334.301,226.045791625977,12
"3128",385.051924015014,334.301,228.067962646484,105
"3129",385.051924015014,334.301,231.040771484375,12
"3130",385.051924015014,334.301,233.018249511719,35
"3131",385.051924015014,334.301,234.024200439453,12
"3132",385.051924015014,334.301,235.038803100586,116
"3133",385.051924015014,334.301,236.007858276367,12
"3134",385.051924015014,334.301,236.04475402832,35
"3135",385.051924015014,334.301,237.04850769043,35
"3136",385.051924015014,334.301,237.061553955078,23
"3137",385.051924015014,334.301,238.034774780273,23
"3138",385.051924015014,334.301,238.045669555664,12
"3139",385.051924015014,334.301,238.071823120117,23
"3140",385.051924015014,334.301,239.079864501953,23
"3141",385.051924015014,334.301,240.052825927734,58
"3142",385.051924015014,334.301,242.044250488281,23
"3143",385.051924015014,334.301,247.034362792969,58
"3144",385.051924015014,334.301,248.016693115234,12
"3145",385.051924015014,334.301,249.016571044922,12
"3146",385.051924015014,334.301,249.045547485352,23
"3147",385.051924015014,334.301,249.2373046875,12
"3148",385.051924015014,334.301,250.034103393555,70
"3149",385.051924015014,334.301,250.054214477539,23
"3150",385.051924015014,334.301,251.029083251953,35
"3151",385.051924015014,334.301,251.04475402832,70
"3152",385.051924015014,334.301,252.028289794922,12
"3153",385.051924015014,334.301,252.052963256836,70
"3154",385.051924015014,334.301,253.047454833984,12
"3155",385.051924015014,334.301,255.076156616211,82
"3156",385.051924015014,334.301,256.056243896484,12
"3157",385.051924015014,334.301,261.048797607422,12
"3158",385.051924015014,334.301,262.01513671875,12
"3159",385.051924015014,334.301,263.031372070312,35
"3160",385.051924015014,334.301,265.046722412109,93
"3161",385.051924015014,334.301,266.04345703125,82
"3162",385.051924015014,334.301,266.068817138672,12
"3163",385.051924015014,334.301,267.023620605469,23
"3164",385.051924015014,334.301,267.079010009766,93
"3165",385.051924015014,334.301,278.051330566406,12
"3166",385.051924015014,334.301,279.022644042969,35
"3167",385.051924015014,334.301,279.060394287109,198
"3168",385.051924015014,334.301,280.042938232422,105
"3169",385.051924015014,334.301,281.0390625,12
"3170",385.051924015014,334.301,283.074584960938,23
"3171",385.051924015014,334.301,291.022644042969,23
"3172",385.051924015014,334.301,292.035675048828,12
"3173",385.051924015014,334.301,293.040771484375,35
"3174",385.051924015014,334.301,293.055267333984,35
"3175",385.051924015014,334.301,294.047607421875,12
"3176",385.051924015014,334.301,295.061004638672,35
"3177",385.051924015014,334.301,305.174957275391,58
"3178",385.051924015014,334.301,306.051635742188,23
"3179",385.051924015014,334.301,309.034301757812,23
"3180",385.051924015014,334.301,309.071563720703,338
"3181",385.051924015014,334.301,311.049041748047,58
"3182",385.051924015014,334.301,323.054046630859,35
"3183",385.051924015014,334.301,335.019989013672,23
"3184",385.051924015014,334.301,341.066284179688,23
"3185",385.051924015014,334.301,355.043823242188,23
"3186",385.051924015014,334.301,385.051391601562,210
"3187",385.051924015014,334.301,385.134552001953,93
"3188",385.051924015014,334.301,385.162261962891,35
"3189",385.051924015014,334.301,385.217712402344,12
"3190",497.226845608938,333.033,173.116271972656,12
"3191",497.226845608938,333.033,175.022872924805,23
"3192",497.226845608938,333.033,417.264495849609,47
"3193",497.226845608938,333.033,497.165954589844,23
"3194",497.226845608938,333.033,497.213195800781,82
"3195",497.226845608938,333.033,497.263610839844,23
"3196",415.193776866061,333.033,85.0271911621094,23
"3197",415.193776866061,333.033,415.042755126953,23
"3198",415.193776866061,333.033,415.154998779297,23
"3199",415.193776866061,333.033,415.192443847656,47
"3200",415.193776866061,333.033,415.673248291016,23
"3201",439.067987844386,331.776,113.0205078125,12
"3202",439.067987844386,331.776,139.034637451172,12
"3203",439.067987844386,331.776,175.024841308594,12
"3204",439.067987844386,331.776,189.0576171875,23
"3205",439.067987844386,331.776,299.100067138672,23
"3206",439.067987844386,331.776,321.134643554688,12
"3207",439.067987844386,331.776,359.114349365234,116
"3208",439.067987844386,331.776,439.069000244141,128
"3209",439.067987844386,331.776,439.110443115234,12
"3210",439.067987844386,331.776,439.163726806641,35
"3211",439.067987844386,331.776,439.199249267578,23
"3212",493.153355836404,335.548,96.9586944580078,12
"3213",493.153355836404,335.548,193.029190063477,12
"3214",493.153355836404,335.548,395.18505859375,82
"3215",493.153355836404,335.548,395.210357666016,12
"3216",493.153355836404,335.548,413.203857421875,35
"3217",493.153355836404,335.548,493.077758789062,12
"3218",493.153355836404,335.548,493.156158447266,47
"3219",493.153355836404,335.548,493.200073242188,23
"3220",493.153355836404,335.548,493.222045898438,12
"3221",493.153355836404,335.548,493.313018798828,12
"3222",519.025348139981,336.8,96.9573059082031,12
"3223",519.025348139981,336.8,201.017593383789,12
"3224",519.025348139981,336.8,219.062210083008,12
"3225",519.025348139981,336.8,299.019805908203,35
"3226",519.025348139981,336.8,359.117431640625,71
"3227",519.025348139981,336.8,437.658660888672,12
"3228",519.025348139981,336.8,439.072418212891,437
"3229",519.025348139981,336.8,439.113861083984,12
"3230",519.025348139981,336.8,519.150817871094,47
"3231",519.025348139981,336.8,519.215209960938,12
"3232",519.025348139981,336.8,519.289245605469,12
"3233",519.025348139981,336.8,519.331115722656,23
"3234",584.31754657289,335.548,113.02367401123,12
"3235",584.31754657289,335.548,408.285339355469,23
"3236",584.31754657289,335.548,566.254638671875,35
"3237",584.31754657289,335.548,584.316528320312,303
"3238",289.140903417153,336.8,209.075866699219,47
"3239",323.020334678381,336.8,243.062713623047,23
"3240",323.020334678381,336.8,283.041107177734,23
"3241",323.020334678381,336.8,301.624145507812,23
"3242",323.020334678381,336.8,323.175659179688,23
"3243",389.162594066745,334.301,248.098403930664,23
"3244",389.162594066745,334.301,389.158538818359,23
"3245",389.162594066745,334.301,389.230987548828,23
"3246",433.204919123159,330.525,113.020500183105,23
"3247",433.204919123159,330.525,433.024444580078,23
"3248",433.204919123159,330.525,433.062652587891,23
"3249",433.204919123159,330.525,433.142028808594,23
"3250",433.204919123159,330.525,433.189086914062,70
"3251",433.204919123159,330.525,433.206726074219,70
"3252",433.204919123159,330.525,433.230224609375,47
"3253",433.204919123159,330.525,433.259643554688,23
"3254",219.031930479091,336.8,79.9565124511719,23
"3255",219.031930479091,336.8,122.059494018555,23
"3256",219.031930479091,336.8,123.003959655762,23
"3257",219.031930479091,336.8,137.021713256836,47
"3258",219.031930479091,336.8,138.943222045898,23
"3259",219.031930479091,336.8,174.957717895508,23
"3260",219.031930479091,336.8,175.077331542969,23
"3261",219.031930479091,336.8,219.174957275391,93
"3262",219.031930479091,336.8,219.1875,23
"3263",469.720076203184,338.054,96.9587554931641,23
"3264",469.720076203184,338.054,469.22265625,23
"3265",469.720076203184,338.054,469.253234863281,23
"3266",469.720076203184,338.054,469.724609375,23
"3267",265.106291916683,333.033,177.127639770508,70
"3268",265.106291916683,333.033,207.005294799805,23
"3269",265.106291916683,333.033,221.119537353516,93
"3270",296.02357302579,340.572,79.9572525024414,23
"3271",296.02357302579,340.572,96.9596328735352,163
"3272",296.02357302579,340.572,98.954719543457,47
"3273",296.02357302579,340.572,149.021636962891,23
"3274",296.02357302579,340.572,196.926345825195,23
"3275",296.02357302579,340.572,255.631088256836,23
"3276",296.02357302579,340.572,256.630340576172,23
"3277",296.02357302579,340.572,295.611755371094,93
"3278",296.02357302579,340.572,296.102569580078,47
"3279",296.02357302579,340.572,296.185241699219,23
"3280",296.02357302579,340.572,296.61083984375,23
"3281",296.02357302579,340.572,311.053741455078,23
"3282",296.02357302579,340.572,413.315521240234,47
"3283",296.02357302579,340.572,414.301177978516,23
"3284",372.115414729588,340.572,96.9540634155273,23
"3285",372.115414729588,340.572,195.932464599609,23
"3286",372.115414729588,340.572,224.059722900391,23
"3287",351.162353332534,340.572,78.9585342407227,47
"3288",351.162353332534,340.572,96.956657409668,47
"3289",351.162353332534,340.572,96.9663925170898,70
"3290",351.162353332534,340.572,96.9775238037109,23
"3291",351.162353332534,340.572,96.9914321899414,23
"3292",351.162353332534,340.572,256.035247802734,23
"3293",351.162353332534,340.572,351.162506103516,349
"3294",351.162353332534,340.572,351.212799072266,70
"3295",449.128017633548,341.826,96.959716796875,175
"3296",449.128017633548,341.826,96.9750213623047,23
"3297",449.128017633548,341.826,350.051361083984,24
"3298",449.128017633548,341.826,351.159637451172,1176
"3299",449.128017633548,341.826,351.194061279297,12
"3300",449.128017633548,341.826,351.204650878906,12
"3301",449.128017633548,341.826,369.171020507812,257
"3302",449.128017633548,341.826,385.94091796875,12
"3303",449.128017633548,341.826,387.179626464844,163
"3304",449.128017633548,341.826,387.207427978516,12
"3305",449.128017633548,341.826,449.130187988281,233
"3306",449.128017633548,341.826,449.225982666016,12
"3307",543.275462861671,336.8,543.270568847656,93
"3308",543.275462861671,336.8,543.296936035156,23
"3309",183.101676932528,343.075,34.9880905151367,23
"3310",243.169683829937,343.075,130.086929321289,39
"3311",243.169683829937,343.075,154.949462890625,8
"3312",243.169683829937,343.075,161.0556640625,8
"3313",243.169683829937,343.075,163.071578979492,8
"3314",243.169683829937,343.075,181.151092529297,8
"3315",243.169683829937,343.075,182.150634765625,8
"3316",243.169683829937,343.075,199.182754516602,23
"3317",243.169683829937,343.075,243.064758300781,8
"3318",243.169683829937,343.075,243.166076660156,23
"3319",207.010880935617,338.054,79.9570770263672,140
"3320",207.010880935617,338.054,79.9671783447266,23
"3321",207.010880935617,338.054,79.9861297607422,23
"3322",207.010880935617,338.054,115.067092895508,23
"3323",207.010880935617,338.054,143.052017211914,210
"3324",207.010880935617,338.054,170.929626464844,23
"3325",207.010880935617,338.054,207.011276245117,373
"3326",262.618925779853,343.075,74.0248107910156,39
"3327",262.618925779853,343.075,74.0369644165039,16
"3328",262.618925779853,343.075,74.0418319702148,8
"3329",262.618925779853,343.075,79.9571990966797,16
"3330",262.618925779853,343.075,79.9660415649414,8
"3331",262.618925779853,343.075,96.9595794677734,101
"3332",262.618925779853,343.075,96.9748840332031,8
"3333",262.618925779853,343.075,121.062187194824,8
"3334",262.618925779853,343.075,136.052307128906,39
"3335",262.618925779853,343.075,148.047180175781,8
"3336",262.618925779853,343.075,149.0595703125,78
"3337",262.618925779853,343.075,150.066741943359,54
"3338",262.618925779853,343.075,151.073837280273,31
"3339",262.618925779853,343.075,162.068344116211,8
"3340",262.618925779853,343.075,163.076995849609,23
"3341",262.618925779853,343.075,189.088485717773,8
"3342",262.618925779853,343.075,191.090637207031,8
"3343",262.618925779853,343.075,204.115356445312,23
"3344",262.618925779853,343.075,205.081192016602,8
"3345",262.618925779853,343.075,218.124038696289,8
"3346",262.618925779853,343.075,219.091064453125,8
"3347",262.618925779853,343.075,219.137069702148,194
"3348",262.618925779853,343.075,232.082992553711,8
"3349",262.618925779853,343.075,238.075866699219,8
"3350",262.618925779853,343.075,245.106201171875,16
"3351",262.618925779853,343.075,262.618865966797,16
"3352",262.618925779853,343.075,263.035675048828,16
"3353",262.618925779853,343.075,263.127349853516,47
"3354",262.618925779853,343.075,451.21435546875,23
"3355",262.618925779853,343.075,452.220123291016,8
"3356",478.19575882095,343.075,358.176895141602,10
"3357",478.19575882095,343.075,380.199188232422,272.5
"3358",478.19575882095,343.075,478.163711547852,114.5
"3359",478.19575882095,343.075,478.201171875,23
"3360",526.248012121241,343.075,96.9581909179688,23
"3361",526.248012121241,343.075,96.9860153198242,16
"3362",526.248012121241,343.075,307.097747802734,8
"3363",526.248012121241,343.075,394.132629394531,8
"3364",526.248012121241,343.075,526.246459960938,202
"3365",541.263669214898,341.826,71.014518737793,16
"3366",541.263669214898,341.826,75.0082321166992,23
"3367",541.263669214898,341.826,85.0315780639648,8
"3368",541.263669214898,341.826,87.0085830688477,8
"3369",541.263669214898,341.826,96.9601745605469,8
"3370",541.263669214898,341.826,113.019264221191,8
"3371",541.263669214898,341.826,157.012466430664,16
"3372",541.263669214898,341.826,335.224548339844,23
"3373",541.263669214898,341.826,379.189331054688,31
"3374",541.263669214898,341.826,381.191772460938,39
"3375",541.263669214898,341.826,393.219116210938,8
"3376",541.263669214898,341.826,399.213928222656,31
"3377",541.263669214898,341.826,417.288665771484,8
"3378",541.263669214898,341.826,423.233947753906,8
"3379",541.263669214898,341.826,479.149993896484,47
"3380",541.263669214898,341.826,479.304626464844,16
"3381",541.263669214898,341.826,481.248779296875,16
"3382",541.263669214898,341.826,497.113708496094,16
"3383",541.263669214898,341.826,510.225738525391,8
"3384",541.263669214898,341.826,511.253723144531,39
"3385",541.263669214898,341.826,523.078674316406,8
"3386",541.263669214898,341.826,523.253112792969,47
"3387",541.263669214898,341.826,539.524658203125,24
