"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
"CP09405",638.4333867215,638.428039550781,638.439147949219,881.083,877.146,884.035,6116.44785714287,6110.54300000001,2035,2034,1
"CP09406",639.434573438338,639.421508789062,639.445373535156,881.083,878.13,886.987,3991.55466666665,3764.64676190475,1018,10,1
"CP09407",653.451744226143,653.44189453125,653.460815429688,881.083,873.211,887.972,4189.17179999999,2991.21121428571,1018,6,1
"CP09408",750.560710604686,750.557067871094,750.563415527344,881.083,879.114,884.035,8346.01599999989,8342.07919999989,3392,3391,1
"CP09409",920.58130908921,920.566467285156,920.589660644531,881.083,875.178,884.035,5209.8842222222,5087.58553036174,1357,25,1
"CP09410",931.579791716083,931.572326660156,931.581604003906,881.083,875.178,886.987,9233.65391666664,7893.12793181816,2375,11,1
"CP09411",968.59296882502,968.588073730469,968.607604980469,880.098,876.162,884.035,6245.25724999995,6118.50194999995,2274,30,1
"CP09412",992.654029462491,992.640197753906,992.665771484375,881.083,875.178,884.035,5388.00833333332,5291.97167635657,1357,32,1
"CP09413",411.237869257067,411.23583984375,411.244506835938,881.083,875.178,885.019,21588.2017,21381.83593,5088,102,1
"CP09414",419.250954210768,419.247283935547,419.255737304688,881.083,876.162,885.019,6178.24955555554,5470.42763888887,1696,8,1
"CP09415",441.389687352336,441.380859375,441.392608642578,879.114,873.211,884.035,16409.1839999999,14839.2890602409,4949,11,1
"CP09416",469.24839498551,469.240539550781,469.252960205078,881.083,876.162,885.019,8499.76766666664,8313.83932558137,2035,26,1
"CP09417",470.247775831367,470.239227294922,470.251068115234,881.083,876.162,885.019,3119.63222222221,3068.32112661498,1018,32,1
"CP09418",476.759722762371,476.752655029297,476.767425537109,883.051,880.098,885.019,2350.26960000002,2346.33280000002,693,692,1
"CP09419",493.209655761719,493.207885742188,493.211730957031,883.051,877.146,885.019,1396.47337500001,1388.72052979652,339,24,1
"CP09420",496.32709195795,496.319244384766,496.334320068359,881.083,875.178,885.019,7960.38490000001,7755.34766500001,2375,31,1
"CP09421",522.333983861553,522.327941894531,522.340148925781,881.083,876.162,887.972,9730.45583333329,9456.69728682166,2375,23,1
"CP09422",530.29355784643,530.276611328125,530.299377441406,881.083,875.178,886.987,15288.7186666666,13888.7259318181,4071,16,1
"CP09423",531.305853137926,531.29833984375,531.311859130859,881.083,875.178,885.019,6379.92030000001,6096.10586000001,1357,18,1
"CP09424",532.295742161139,532.292053222656,532.301635742188,881.083,876.162,885.019,5743.27244444443,5401.90032041342,1357,13,1
"CP09425",534.30341701928,534.2919921875,534.312072753906,881.083,875.178,885.019,4070.2376,3864.73578527608,1299,23,1
"CP09426",537.323733590019,537.316284179688,537.329406738281,881.083,875.178,885.019,18108.4241,17610.7098034884,5767,37,1
"CP09427",538.308812298959,538.305480957031,538.319458007812,881.083,875.178,885.019,18159.5973,17442.2244036586,5088,23,1
"CP09428",539.312630244055,539.308837890625,539.316284179688,881.083,876.162,885.019,6227.45511111109,5960.56417777776,1367,9,1
"CP09429",554.340803246919,554.338317871094,554.342529296875,881.083,875.178,885.019,16667.7017,15769.7040597403,4410,23,1
"CP09430",555.542787049029,555.533142089844,555.550170898438,881.083,877.146,885.019,11418.8023750001,11344.2262979652,3053,40,1
"CP09431",558.268311184873,558.253295898438,558.279846191406,882.067,877.146,885.019,1756.66312500001,1685.80612500001,705,20,1
"CP09432",560.330085275719,560.325317382812,560.335266113281,881.083,875.178,886.987,11779.4775,11369.2267115768,2714,18,1
"CP09433",580.321913933237,580.321655273438,580.322326660156,854.51,848.606,860.416,4802048.35333336,4799301.08245887,1364765,6779,1
"CP09434",580.320761553925,580.318420410156,580.321960449219,842.702,837.783,848.606,639430.711272726,637106.705852973,211091,1048,1
"CP09435",590.306626999304,590.29833984375,590.311096191406,880.098,866.321,885.019,11720.6936842105,11507.1428421052,2375,30,1
"CP09436",593.288456396252,593.280944824219,593.304748535156,882.067,872.227,885.019,8501.76000000002,8205.14550000002,1696,26,1
"CP09437",663.323298573885,663.314819335938,663.330078125,882.067,876.162,886.987,6691.81818181814,6347.73079545451,1696,16,1
"CP09438",751.557563175641,751.527770996094,751.563598632812,881.083,875.178,885.019,4691.2047,4300.02495,1018,11,1
"CP09439",806.48838297526,806.484436035156,806.492431640625,882.067,879.114,885.019,2001.79499999999,1994.65979166666,678,104,1
"CP09440",905.562025089975,905.558715820312,905.58056640625,881.083,876.162,885.019,83045.2002222219,82882.2314222219,30481,521,1
"CP09441",906.566948687572,906.549987792969,906.571838378906,881.083,876.162,885.019,26991.2154444444,26741.1596770025,7463,36,1
"CP09442",907.569478313414,907.562561035156,907.579040527344,881.083,875.178,885.019,7197.70740000001,6837.9158627907,2375,17,1
"CP09443",919.580119774764,919.574096679688,919.594909667969,881.083,876.162,885.019,14854.1731111111,14673.2339844961,4749,44,1
"CP09444",932.591557445675,932.583068847656,932.599426269531,882.067,877.146,885.019,5809.28987500003,5768.54710000003,2035,66,1
"CP09445",989.650663813928,989.642761230469,989.656188964844,881.083,875.178,885.019,104326.4092,103755.694136628,31546,93,1
"CP09446",991.659424369825,991.646789550781,991.674743652344,881.083,875.178,885.019,22369.5771,22109.482902907,6445,55,1
"CP09447",274.222216266315,274.217071533203,274.226623535156,852.543,847.622,856.48,16886.3006666668,15266.7401111112,3053,11,1
"CP09448",294.130467732747,294.124084472656,294.133514404297,883.051,878.13,886.003,2069.61487500001,1810.29793750001,678,6,1
"CP09449",428.378753662109,428.369232177734,428.384460449219,884.035,881.083,888.956,3002.56537500002,2702.30883750002,678,6,1
"CP09450",431.21504813287,431.201019287109,431.218994140625,882.067,862.385,894.862,13441.5413939394,12224.4659698829,2035,24,1
"CP09451",441.246103922526,441.235626220703,441.250396728516,883.051,880.098,886.003,2001.79500000003,1840.88375000003,678,11,1
"CP09452",464.272184442192,464.269409179688,464.278228759766,881.083,875.178,886.003,37028.3886363638,36461.5866014801,9498,63,1
"CP09453",464.272794263837,464.271484375,464.275115966797,867.304,861.4,875.178,14444.2647142857,13671.3120481728,2714,18,1
"CP09454",468.245395637558,468.240447998047,468.247161865234,881.083,875.178,886.003,28797.4522727274,28254.4400634251,6106,22,1
"CP09455",481.309806116741,481.306274414062,481.322204589844,881.083,865.337,906.672,21085.7708333334,18236.2919940476,4410,14,1
"CP09456",495.322468015981,495.318664550781,495.328369140625,881.083,875.178,886.987,35646.4505833332,35446.2880333332,8820,116,1
"CP09457",495.323405248833,495.318298339844,495.3271484375,867.304,862.385,875.178,8464.04561538462,8247.20426538462,2375,31,1
"CP09458",511.297779608455,511.286865234375,511.303497314453,882.067,879.114,886.003,9013.76442857144,8769.89382857144,3053,31,1
"CP09459",527.318537909188,527.3115234375,527.323791503906,881.083,875.178,886.003,12774.4840909091,12480.240909091,3392,39,1
"CP09460",541.328285091374,541.318542480469,541.3291015625,881.083,875.178,886.003,65926.2181818185,64991.7467962763,18318,118,1
"CP09461",541.330030850647,541.319091796875,541.332092285156,867.304,862.385,875.178,20680.3765384615,19491.066223355,5088,32,1
"CP09462",543.332558115941,543.328491210938,543.335815429688,882.067,879.114,893.877,5672.92879999997,4342.04434999998,2035,9,1
"CP09463",547.431199999703,547.428466796875,547.434936523438,845.654,835.812,853.527,39055.6700000001,37124.1361997993,4068,22,1
"CP09464",547.431765771632,547.426086425781,547.435729980469,877.146,864.353,883.051,21033.2817894738,19000.2151693089,2399,13,1
"CP09465",547.430141480791,547.42626953125,547.43408203125,822.031,815.14,826.954,20467.7549999999,19145.731629518,2714,15,1
"CP09466",547.432266240954,547.429138183594,547.435913085938,858.448,853.527,864.353,19285.0427272726,18065.1078619933,3350,18,1
"CP09467",554.536419576389,554.528137207031,554.538452148438,881.083,875.178,886.003,26968.0272727274,26957.2022727274,7124,7123,1
"CP09468",554.534118182508,554.524719238281,554.540649414062,867.304,864.353,875.178,7486.96363636367,7476.13863636367,2035,2034,1
"CP09469",555.337864353934,555.333435058594,555.340026855469,881.083,875.178,886.003,46373.3159090911,45959.2596590911,14926,151,1
"CP09470",555.338839731274,555.335998535156,555.352600097656,867.304,863.369,875.178,7442.62224999998,7282.61029999998,2035,33,1
"CP09471",561.31477355957,561.311218261719,561.32177734375,882.067,876.162,886.003,3700.216,3306.18236,1017,11,1
"CP09472",569.324253074012,569.321716308594,569.331115722656,865.337,858.448,872.227,25391.7443571429,24822.9274349872,4630,45,1
"CP09473",569.332086917069,569.325866699219,569.3388671875,884.035,872.227,886.003,6457.99200000003,5889.29892215572,1037,10,1
"CP09474",577.018529080461,577.012145996094,577.021545410156,868.289,862.385,874.194,43776.9470833332,42563.7363472221,9498,54,1
"CP09475",580.290983736166,580.280822753906,580.30224609375,882.067,878.13,887.972,12254.2742,11633.3584418604,2375,8,1
"CP09476",591.308878067437,591.306823730469,591.314758300781,883.051,874.194,886.003,3063.45141666669,3045.44269166669,1018,74,1
"CP09477",616.356149566122,616.350219726562,616.357604980469,881.083,875.178,886.003,11367.2340909091,11051.7392316018,3053,29,1
"CP09478",741.051504443729,741.046875,741.059906005859,857.464,852.543,863.369,30726.1563636364,27975.1564682876,6365,19,1
"CP09479",742.050899384128,742.046630859375,742.054748535156,858.448,849.591,868.289,19178.243368421,16730.7735789473,3392,14,1
"CP09480",918.578307205372,918.571411132812,918.584899902344,881.083,876.162,886.003,29854.6417,29845.7848,12551,12550,1
"CP09481",973.616138719633,973.608703613281,973.629150390625,882.067,877.146,886.003,32861.4382222225,32722.5183514215,10516,122,1
"CP09482",974.621317492818,974.603515625,974.631042480469,882.067,867.304,908.642,21822.5270476191,21412.0654280178,6445,65,1
"CP09483",975.627616229954,975.622985839844,975.641723632812,882.067,878.13,886.003,10335.2807500001,10328.3918750001,3053,3052,1
"CP09484",990.6549501208,990.646240234375,990.660095214844,881.083,875.178,886.003,54642.631818182,54398.9663319241,16448,104,1
"CP09485",257.236435229289,257.235076904297,257.237243652344,819.077,813.171,825.969,247129.38,245981.87892804,53712,316,1
"CP09486",283.05484356332,283.052062988281,283.057067871094,885.019,882.067,890.924,3519.18133333332,3459.50529328164,1410,20,1
"CP09487",288.660761515299,288.657379150391,288.66259765625,884.035,882.067,886.987,2001.45599999998,1997.51999999998,678,677,1
"CP09488",327.270050981537,327.265716552734,327.273529052734,884.035,881.083,888.956,4338.02300000003,4209.25138808142,1357,16,1
"CP09489",406.336568196615,406.329223632812,406.343933105469,886.003,882.067,889.94,3336.18375000002,3096.62941569769,678,6,1
"CP09490",410.236513136493,410.233917236328,410.237335205078,881.083,875.178,886.987,99024.3694999997,98842.5108999997,24085,349,1
"CP09491",410.234143914451,410.228515625,410.236633300781,867.304,861.4,875.178,21626.5392857143,21414.3580857143,5428,79,1
"CP09492",465.278461763083,465.27099609375,465.283782958984,881.083,875.178,886.987,13856.8774166666,11396.1770416666,3392,13,1
"CP09493",519.266174316406,519.258972167969,519.268615722656,885.019,882.067,886.987,2001.45599999998,1952.64959999998,678,21,1
"CP09494",520.267895507812,520.256896972656,520.279052734375,884.035,878.13,886.987,1803.87566666666,1683.42046666666,339,7,1
"CP09495",530.423050559378,530.419738769531,530.426574707031,882.067,876.162,886.987,6365.09999999996,5567.54352272724,1357,9,1
"CP09496",550.451504131019,550.447387695312,550.458251953125,859.432,826.954,888.956,100529.845968254,90306.9562082541,3731,31,1
"CP09497",550.453427513103,550.447326660156,550.457946777344,803.329,795.458,810.218,9773.08799999999,7177.21728,1018,8,1
"CP09498",559.32865163864,559.322631835938,559.335205078125,881.083,875.178,886.987,63021.6807499998,61887.091948795,17979,107,1
"CP09499",559.32789516993,559.325622558594,559.332458496094,867.304,862.385,875.178,17468.3494615385,16239.2196000927,5428,32,1
"CP09500",562.269256591797,562.263061523438,562.27880859375,884.035,881.083,886.987,2001.456,1844.754,678,8,1
"CP09501",607.33895287451,607.335693359375,607.339660644531,878.13,873.211,884.035,337249.271999999,336149.771675674,176138,536,1
"CP09502",607.328785604543,607.324890136719,607.332458496094,854.51,849.591,861.4,17195.8721666666,16096.2787274774,4410,13,1
"CP09503",607.343350264029,607.3388671875,607.346313476562,866.321,861.4,873.211,23075.7412500001,21899.1900810811,6445,19,1
"CP09504",628.429797363281,628.428100585938,628.43115234375,884.035,882.067,886.987,1667.87999999999,1663.94399999999,678,677,1
"CP09505",656.275639776685,656.26953125,656.282836914062,882.067,874.194,886.987,11064.9609230769,11052.1679230769,2375,2374,1
"CP09506",656.273673529064,656.261962890625,656.286743164062,867.304,863.369,874.194,5277.67954545451,5266.85454545451,1018,1017,1
"CP09507",797.287683105469,797.276245117188,797.296691894531,885.019,882.067,889.94,2335.32862500001,2286.95773691862,678,14,1
"CP09508",904.562379593269,904.556457519531,904.573364257812,881.083,876.162,886.987,141109.779545454,140079.121683403,52316,81,1
"CP09509",966.621910268756,966.603210449219,966.626220703125,883.051,874.194,886.987,6652.36,6520.41359302326,1357,30,1
"CP09510",293.210144042969,293.203948974609,293.216369628906,886.003,883.051,887.972,1334.57519999998,1291.07355999998,339,14,1
"CP09511",344.170017423548,344.165313720703,344.173217773438,885.019,876.162,890.924,4459.10813333332,4058.31983333332,1018,10,1
"CP09512",438.293494238733,438.291107177734,438.299774169922,885.019,882.067,889.94,7678.14325000005,7602.82335755819,2375,41,1
"CP09513",439.292611258371,439.279357910156,439.299682617188,885.019,882.067,887.972,2335.42749999999,2197.15208333332,678,8,1
"CP09514",480.304283139822,480.290649414062,480.309387207031,881.083,861.4,910.611,64393.57772,59882.40535,11533,60,1
"CP09515",562.32898820282,562.319702148438,562.339111328125,882.067,874.194,887.972,14274.9921428572,13642.0769838436,2375,16,1
"CP09516",566.707931518555,566.699096679688,566.719787597656,886.003,883.051,887.972,1334.57519999998,1330.63839999998,339,338,1
"CP09517",586.341926054457,586.333862304688,586.350463867188,886.003,883.051,890.924,3003.54949999997,2745.5313786337,1018,6,1
"CP09518",608.341281903213,608.324768066406,608.342712402344,878.13,873.211,884.035,55071.5279999998,53661.0898604649,18316,66,1
"CP09519",608.343241472755,608.3349609375,608.348022460938,867.304,862.385,873.211,7000.48527272729,5820.42266279071,2375,8,1
"CP09520",618.334865779029,618.33056640625,618.337280273438,885.019,882.067,887.972,12019.6274999999,11806.7156298449,4071,23,1
"CP09521",619.336531229126,619.331787109375,619.338653564453,885.019,882.067,887.972,5341.07249999997,5155.08267964069,1696,19,1
"CP09522",627.44136767565,627.436462402344,627.444030761719,885.019,882.067,887.972,3671.92583333332,3626.16208333332,1357,39,1
"CP09523",662.317167130416,662.311767578125,662.333251953125,881.083,875.178,887.972,12923.9083076923,12439.0895192308,2714,22,1
"CP09524",779.592157895726,779.585998535156,779.602600097656,883.051,878.13,887.972,35191.0551999999,35089.1904999999,17979,538,1
"CP09525",930.578746674288,930.555236816406,930.5859375,881.083,859.432,901.75,26824.6913023256,20539.2510771114,4071,14,1
"CP09526",283.535934522979,283.529937744141,283.537414550781,886.003,883.051,888.956,2411.20833333332,2406.28749999999,1094,1093,1
"CP09527",284.092268418559,284.089508056641,284.096343994141,886.987,884.035,890.924,2059.811,1960.30957973422,737,9,1
"CP09528",328.218212890625,328.214965820312,328.222198486328,886.987,882.067,888.956,2001.74657142857,1910.85640116279,678,11,1
"CP09529",342.259817016898,342.255279541016,342.268463134766,885.019,881.083,888.956,5674.46475000003,5110.07499096389,1357,8,1
"CP09530",343.284454345703,343.2783203125,343.290649414062,886.987,884.035,891.909,2335.62525000001,2022.63964371258,678,5,1
"CP09531",345.275723544034,345.269836425781,345.283081054688,886.003,870.26,906.672,5275.80356756757,4860.99055688247,678,10,1
"CP09532",356.272351074219,356.269775390625,356.278076171875,886.987,884.035,888.956,1668.21900000002,1654.63704000002,678,44,1
"CP09533",436.251293070059,436.249359130859,436.255187988281,881.083,875.178,888.956,37856.0391428572,36604.6481428572,8820,33,1
"CP09534",437.282074608747,437.277130126953,437.286682128906,885.019,879.114,889.94,14688.9136363637,14496.4259830867,5428,69,1
"CP09535",453.351287841797,453.343688964844,453.359436035156,886.003,882.067,888.956,2335.371,2073.09692857143,678,6,1
"CP09536",475.280440781802,475.279418945312,475.282318115234,886.003,881.083,888.956,2336.31275000001,2166.86587863373,1018,9,1
"CP09537",478.289564098669,478.289123535156,478.292541503906,883.051,877.146,888.956,257057.444166668,255292.467131784,78684,223,1
"CP09538",478.290396938257,478.288604736328,478.292388916016,870.26,865.337,877.146,41922.9340833332,40018.3666627906,11682,33,1
"CP09539",483.249046502623,483.245574951172,483.251617431641,886.987,884.035,888.956,5007.60960000005,4693.2674038217,1696,8,1
"CP09540",521.329509253102,521.324035644531,521.333557128906,881.083,875.178,886.987,27064.2598333333,26266.0628124999,8141,34,1
"CP09541",521.330961236664,521.327331542969,521.337158203125,868.289,862.385,875.178,7920.83515384616,7184.04270329671,1696,7,1
"CP09542",570.53928141516,570.532897949219,570.54736328125,885.019,882.067,888.956,7343.67400000001,7334.81671428572,1696,253,1
"CP09543",582.516976937196,582.512512207031,582.519653320312,886.003,884.035,888.956,2123.90360000002,2010.90370697676,768,7,1
"CP09544",592.288924196267,592.282958984375,592.297241210938,881.083,858.448,895.847,41261.9230263158,39371.3738219094,4749,30,1
"CP09545",613.326172187016,613.317810058594,613.328979492188,886.003,882.067,888.956,5005.35057142858,4931.24461428572,1696,43,1
"CP09546",652.304093993617,652.298217773438,652.313110351562,886.003,884.035,888.956,3673.03440000004,3548.04100000004,1018,11,1
"CP09547",773.064989917683,773.053283691406,773.077697753906,886.003,883.051,890.924,3671.77037499997,3601.73729360462,1357,27,1
"CP09548",852.605373706458,852.59228515625,852.610168457031,886.003,880.098,888.956,3672.13311111114,3357.67411111113,1018,8,1
"CP09549",281.246479750633,281.246398925781,281.246765136719,839.751,833.844,845.654,11798746.0541666,11795199.1949063,2746262,17052,1
"CP09550",281.237812465591,281.236663818359,281.239105224609,801.361,795.458,806.281,150668.950818182,147395.783762002,48831,302,1
"CP09551",283.190840717634,283.185821533203,283.193725585938,886.003,883.051,891.909,10424.8817777777,9773.57844444439,2570,14,1
"CP09552",287.272473560032,287.269439697266,287.277313232422,886.003,881.083,889.94,4337.96177777782,4281.04925904397,1018,28,1
"CP09553",340.28164774384,340.276885986328,340.287353515625,885.019,882.067,889.94,5007.22800000003,4810.55061875003,1357,20,1
"CP09554",373.162831557688,373.156616210938,373.170318603516,886.987,883.051,889.94,3003.604,2698.02764285715,1357,14,1
"CP09555",377.305004882813,377.29638671875,377.310943603516,887.972,885.019,889.94,1668.21900000002,1664.28220000002,678,677,1
"CP09556",453.390013338244,453.385925292969,453.394958496094,880.098,866.321,889.94,18426.7565,15134.5631375,2714,10,1
"CP09557",494.320696993567,494.318939208984,494.322845458984,881.083,875.178,886.987,106407.94675,106210.933266666,24554,356,1
"CP09558",494.322171019609,494.319488525391,494.330963134766,867.304,861.4,875.178,25175.3584285715,24963.1772285715,8141,118,1
"CP09559",579.291838605925,579.284790039062,579.29541015625,882.067,873.211,887.972,23849.8397333333,23307.4588031007,5428,49,1
"CP09560",579.291757030041,579.287048339844,579.298645019531,867.304,861.4,873.211,21473.3822500001,21066.5207674419,5156,46,1
"CP09561",632.345310388629,632.335693359375,632.353942871094,886.003,883.051,890.924,9346.23512499992,8805.67643987334,2714,13,1
"CP09562",635.252512505493,635.248657226562,635.256225585938,885.019,882.067,889.94,5006.24387500003,4995.91056250003,1018,152,1
"CP09563",640.301352523409,640.292236328125,640.307678222656,882.067,874.194,891.909,23707.5908333334,23049.3549903101,3731,39,1
"CP09564",640.301443931469,640.291625976562,640.306823730469,867.304,861.4,873.211,17160.3987500001,16721.5376976745,4410,47,1
"CP09565",789.092743329005,789.07666015625,789.104614257812,886.987,882.067,892.892,5005.08636363638,4873.6758985201,1018,13,1
"CP09566",808.079028320313,808.069702148438,808.098022460938,886.987,885.019,889.94,1668.21900000002,1664.28220000002,678,677,1
"CP09567",982.316820741328,982.306823730469,982.324096679688,885.019,882.067,889.94,5338.87812500003,5291.61723837213,1696,50,1
"CP09568",100.971651713053,100.970352172852,100.97297668457,888.956,886.003,890.924,2001.86279999997,1964.85687999997,678,16,1
"CP09569",289.244923271678,289.243316650391,289.246368408203,888.956,886.003,890.924,3673.03439999995,3358.82282790693,1018,5,1
"CP09570",368.30922202132,368.301391601562,368.312530517578,887.972,886.003,890.924,2336.49079999997,2322.90883999997,1018,66,1
"CP09571",379.248544833558,379.244598388672,379.252532958984,885.019,882.067,890.924,13353.4036666666,12459.6019147286,2714,14,1
"CP09572",380.247907002767,380.238006591797,380.254547119141,886.987,882.067,895.847,5271.83428571428,4725.44126245846,678,6,1
"CP09573",405.297813470153,405.293823242188,405.305786132812,885.019,882.067,890.924,8010.66444444442,7647.72426666664,2035,15,1
"CP09574",427.373569600179,427.364379882812,427.379730224609,885.019,872.227,897.814,12161.6979230769,9473.04548653846,1357,6,1
"CP09575",581.511635186394,581.500122070312,581.520812988281,886.003,881.083,890.924,8743.72850000001,7160.38634177216,1727,7,1
"CP09576",626.359723305292,626.348388671875,626.364685058594,888.956,886.003,892.892,2336.35514285715,2218.99610714286,1018,12,1
"CP09577",631.337192314478,631.3310546875,631.342407226562,886.003,883.051,890.924,31713.4281249997,30876.945446856,11533,29,1
"CP09578",805.613647992125,805.599731445312,805.614929199219,885.019,883.051,890.924,8011.76162499993,7128.80225996926,2714,15,1
"CP09579",844.066632952009,844.059753417969,844.077758789062,887.972,886.003,890.924,2335.50659999997,2331.56979999997,678,677,1
"CP09580",861.6592124449,861.649658203125,861.66650390625,887.972,885.019,892.892,3337.16787500002,3003.18045312502,1018,9,1
"CP09581",865.885064019097,865.876220703125,865.892639160156,887.972,884.035,893.877,3670.08179999999,3392.43067951807,678,6,1
"CP09582",922.595719770952,922.583251953125,922.604736328125,884.035,877.146,890.924,5739.52114285715,5444.55293023257,678,8,1
"CP09583",283.334698486328,283.328491210938,283.337493896484,889.94,886.987,891.909,1668.55800000001,1607.02155348838,678,11,1
"CP09584",283.363632879286,283.361755371094,283.368316650391,888.956,886.987,891.909,3238.67600000002,3037.37764651164,1052,7,1
"CP09585",315.248017116496,315.244964599609,315.252380371094,885.019,881.083,891.909,13688.0007272728,13081.7447272728,2375,14,1
"CP09586",327.28684304873,327.284088134766,327.291076660156,887.972,883.051,891.909,7678.90177777773,6675.66697538253,2375,5,1
"CP09587",377.264776611328,377.260803222656,377.266387939453,888.956,886.987,891.909,1668.55800000001,1521.48864000001,678,6,1
"CP09588",539.498828035856,539.495971679688,539.506591796875,886.003,882.067,891.909,16359.3724,15374.82793,3392,15,1
"CP09589",570.476756116621,570.468627929688,570.479187011719,884.035,879.114,887.972,9334.3635555555,8368.51348148143,2375,10,1
"CP09590",778.59015228857,778.572692871094,778.595520019531,883.051,878.13,888.956,67507.9834545456,67267.0557454547,37546,569,1
"CP09591",787.088475658907,787.0859375,787.090148925781,887.972,885.019,891.909,6342.73714285713,6336.83142857142,2035,2034,1
"CP09592",807.085812095301,807.078369140625,807.099975585938,887.972,884.035,893.877,5978.03079999999,5912.34117209301,1696,39,1
"CP09593",833.606115722656,833.594421386719,833.616394042969,888.956,885.019,891.909,2002.03714285714,1831.26357142857,678,7,1
"CP09594",868.550816331074,868.538635253906,868.567504882812,889.94,886.987,895.847,3251.62000000001,2705.49944444445,1357,9,1
"CP09595",921.58792453342,921.570251464844,921.601013183594,886.987,874.194,897.814,8464.8175,7814.46643410853,1018,9,1
"CP09596",316.25780259737,316.25390625,316.263610839844,885.019,881.083,892.892,11682.0532500001,11080.1878833334,2035,15,1
"CP09597",326.266929322586,326.26220703125,326.269561767578,885.019,881.083,891.909,17360.9672727273,16479.7308727273,3053,25,1
"CP09598",409.23289047242,409.230255126953,409.233673095703,881.083,875.178,886.987,474110.684249999,473305.486052893,130467,1022,1
"CP09599",409.230873419442,409.227325439453,409.233459472656,867.304,861.4,875.178,83937.5442857144,82917.1111607144,21710,157,1
"CP09600",436.279170463513,436.275848388672,436.282897949219,885.019,881.083,889.94,58086.1742222228,57750.1231640832,18996,129,1
"CP09601",451.262127255405,451.258880615234,451.268463134766,885.019,881.083,892.892,26705.0694166669,25227.9193298613,4071,20,1
"CP09602",469.280460820153,469.274841308594,469.283966064453,886.003,882.067,892.892,9012.30454545458,8600.95454545458,2375,22,1
"CP09603",528.306738840758,528.297729492188,528.308532714844,889.94,884.035,898.797,11955.2517333334,11186.8896333334,3053,13,1
"CP09604",529.307190344081,529.299072265625,529.309020996094,889.94,883.051,903.718,8245.14885714282,7852.2790285714,2714,16,1
"CP09605",569.536886002913,569.534912109375,569.540649414062,885.019,881.083,890.924,41060.5884,40788.48475,12551,147,1
"CP09606",818.06014578683,818.048400878906,818.067443847656,889.94,886.987,892.892,2335.42750000003,2330.5066666667,678,677,1
"CP09607",980.316127551406,980.306030273438,980.322631835938,885.019,876.162,894.862,21290.4421052631,20426.6485924112,5088,35,1
"CP09608",171.831058439702,171.827621459961,171.835006713867,886.987,858.448,906.672,11649.5405714286,9315.69580408164,1018,7,1
"CP09609",414.360813439746,414.358856201172,414.362243652344,890.924,888.956,893.877,4672.98159999994,4669.04479999994,1696,1695,1
"CP09610",479.292244058123,479.288238525391,479.294006347656,883.051,877.146,888.956,65962.786666667,65168.9086250003,16283,100,1
"CP09611",479.292696481135,479.288024902344,479.296234130859,870.26,866.321,877.146,13047.0772727272,12375.3860227272,3400,21,1
"CP09612",529.420756440745,529.414916992188,529.428588867188,882.067,875.178,886.987,16897.6949166666,15124.290928779,3392,17,1
"CP09613",529.419930291037,529.418151855469,529.424011230469,843.686,837.783,848.606,31307.9872727272,29671.2888224101,5428,28,1
"CP09614",529.421279993362,529.417602539062,529.4248046875,829.908,821.047,837.783,21140.5214117647,18820.5420629275,2149,11,1
"CP09615",529.4221916102,529.41796875,529.425537109375,861.4,856.48,875.178,37977.6062105263,35249.2315838433,3591,18,1
"CP09616",529.419502441474,529.415100097656,529.425415039062,851.559,848.606,851.559,11471.4206666666,10925.6192790697,4749,24,1
"CP09617",540.50239531779,540.49462890625,540.505126953125,886.003,882.067,895.847,8211.8957142857,7873.49828571427,1018,8,1
"CP09618",578.289510051498,578.286010742188,578.292907714844,882.067,873.211,887.972,48324.5617999999,47133.8411333332,8122,75,1
"CP09619",578.290102340465,578.287902832031,578.295471191406,867.304,861.4,873.211,42892.6307500001,41924.9899687501,12212,113,1
"CP09620",630.334960688789,630.33056640625,630.341857910156,886.003,882.067,891.909,78084.4595999999,74476.9170271604,27099,28,1
"CP09621",739.472729492187,739.4677734375,739.483520507812,890.924,888.956,893.877,1668.21899999998,1664.28219999998,678,677,1
"CP09622",800.536987904542,800.522338867188,800.546325683594,888.956,886.003,895.847,4606.99199999997,4148.13034666664,1018,9,1
"CP09623",829.563773018973,829.553894042969,829.574035644531,890.924,887.972,895.847,2602.6875,2250.9703125,678,5,1
"CP09624",854.589391534979,854.577819824219,854.600280761719,890.924,886.987,893.877,3670.40142857142,3431.81057142856,1017,9,1
"CP09625",892.571083068848,892.562561035156,892.578186035156,890.924,887.972,895.847,2936.390625,2856.3609375,678,11,1
"CP09626",981.313605910869,981.302978515625,981.327941894531,885.019,879.114,893.877,11349.7943999999,10949.9631499999,3053,42,1
"CP09627",333.275003150795,333.272644042969,333.280487060547,891.909,886.003,897.814,7772.62224999995,7090.53699999995,1695,6,1
"CP09628",513.304894446736,513.301452636719,513.308654785156,890.924,886.987,894.862,7950.796875,7620.32730741279,2375,18,1
"CP09629",180.877423459137,180.874313354492,180.88020324707,892.892,889.94,895.847,2207.24899999997,2014.04087499997,678,7,1
"CP09630",329.151171614128,329.146423339844,329.15673828125,887.972,878.13,894.862,10707.4957647059,9112.00348459382,1357,9,1
"CP09631",335.22067691398,335.220031738281,335.222900390625,893.877,890.924,895.847,3718.8342,3635.5095627907,1538,20,1
